NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
COBALAMIN BIOSYNTHETIC PROCESS	COBALAMIN BIOSYNTHETIC PROCESS		8	-0.5214305	-1.1436734	0.30497926	0.99715465	1.0	224	tags=25%, list=5%, signal=26%	
POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY	POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.59664553	-1.1410118	0.36	0.9985915	1.0	737	tags=33%, list=18%, signal=40%	
ATP SYNTHESIS COUPLED PROTON TRANSPORT	ATP SYNTHESIS COUPLED PROTON TRANSPORT		8	-0.7852835	-1.140234	0.25106382	0.99417126	1.0	899	tags=100%, list=22%, signal=127%	
PROTON-TRANSPORTING ATP SYNTHASE ACTIVITY, ROTATIONAL MECHANISM	PROTON-TRANSPORTING ATP SYNTHASE ACTIVITY, ROTATIONAL MECHANISM		8	-0.7852835	-1.140234	0.25106382	0.9871701	1.0	899	tags=100%, list=22%, signal=127%	
INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT	INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT		10	-0.62012315	-1.1400623	0.28637412	0.98082465	1.0	251	tags=40%, list=6%, signal=42%	
DNA RESTRICTION-MODIFICATION SYSTEM	DNA RESTRICTION-MODIFICATION SYSTEM		8	-0.5324972	-1.1381817	0.36094674	0.9793295	1.0	1127	tags=50%, list=27%, signal=68%	
DIPEPTIDASE ACTIVITY	DIPEPTIDASE ACTIVITY		6	-0.4632671	-1.137856	0.27272728	0.9732153	1.0	8	tags=17%, list=0%, signal=17%	
D-RIBOSE TRANSMEMBRANE TRANSPORT	D-RIBOSE TRANSMEMBRANE TRANSPORT		5	-0.61253387	-1.1378238	0.35084033	0.9667945	1.0	380	tags=60%, list=9%, signal=66%	
NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION	NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION		5	-0.61514235	-1.1357102	0.38206628	0.9682724	1.0	1248	tags=60%, list=30%, signal=86%	
PHOSPHORELAY RESPONSE REGULATOR ACTIVITY	PHOSPHORELAY RESPONSE REGULATOR ACTIVITY		24	-0.37377992	-1.1351997	0.31643003	0.96340257	1.0	929	tags=29%, list=22%, signal=37%	
MECHANOSENSITIVE ION CHANNEL ACTIVITY	MECHANOSENSITIVE ION CHANNEL ACTIVITY		7	-0.47363287	-1.134325	0.3030303	0.9598911	1.0	892	tags=43%, list=21%, signal=54%	
VIRAL ENTRY INTO HOST CELL	VIRAL ENTRY INTO HOST CELL		11	-0.41784844	-1.1332142	0.26153848	0.9565096	1.0	512	tags=18%, list=12%, signal=21%	
[NI-FE] HYDROGENASE COMPLEX	[NI-FE] HYDROGENASE COMPLEX		7	-0.8299703	-1.1330873	0.33333334	0.9508957	1.0	157	tags=57%, list=4%, signal=59%	
'DE NOVO' IMP BIOSYNTHETIC PROCESS	'DE NOVO' IMP BIOSYNTHETIC PROCESS		12	-0.7409992	-1.1307303	0.24249423	0.9507453	1.0	783	tags=75%, list=19%, signal=92%	
FUCOSE METABOLIC PROCESS	FUCOSE METABOLIC PROCESS		7	-0.5886881	-1.1301703	0.38551858	0.9467129	1.0	1600	tags=71%, list=39%, signal=116%	
FERRIC IRON BINDING	FERRIC IRON BINDING		6	-0.49344206	-1.1299663	0.21850394	0.9410389	1.0	418	tags=33%, list=10%, signal=37%	
NUCLEOSIDE-TRIPHOSPHATE DIPHOSPHATASE ACTIVITY	NUCLEOSIDE-TRIPHOSPHATE DIPHOSPHATASE ACTIVITY		5	-0.67507154	-1.1284975	0.30081302	0.9393419	1.0	1299	tags=80%, list=31%, signal=116%	
CARBOHYDRATE TRANSPORT	CARBOHYDRATE TRANSPORT		94	-0.34975627	-1.128411	0.28998244	0.9335126	1.0	555	tags=28%, list=13%, signal=31%	
SIGNAL TRANSDUCTION	SIGNAL TRANSDUCTION		33	-0.3363775	-1.1254927	0.34736842	0.9358442	1.0	996	tags=30%, list=24%, signal=40%	
PHOSPHOTRANSFERASE ACTIVITY, ALCOHOL GROUP AS ACCEPTOR	PHOSPHOTRANSFERASE ACTIVITY, ALCOHOL GROUP AS ACCEPTOR		24	-0.37440154	-1.1216179	0.25233644	0.942434	1.0	969	tags=50%, list=23%, signal=65%	
D-GALACTURONATE CATABOLIC PROCESS	D-GALACTURONATE CATABOLIC PROCESS		6	-0.719074	-1.121261	0.2736842	0.9372831	1.0	1172	tags=100%, list=28%, signal=139%	
OXIDATION-REDUCTION PROCESS	OXIDATION-REDUCTION PROCESS		425	-0.28318357	-1.1210147	0.2804878	0.9322939	1.0	467	tags=18%, list=11%, signal=19%	
OLIGOPEPTIDE TRANSMEMBRANE TRANSPORT	OLIGOPEPTIDE TRANSMEMBRANE TRANSPORT		5	-0.6028528	-1.1205378	0.41188523	0.92818266	1.0	817	tags=60%, list=20%, signal=75%	
PEPTIDASE ACTIVITY	PEPTIDASE ACTIVITY		83	-0.25094628	-1.1160111	0.28246754	0.93658805	1.0	174	tags=10%, list=4%, signal=10%	
PEPTIDOGLYCAN TURNOVER	PEPTIDOGLYCAN TURNOVER		14	-0.50276333	-1.1145782	0.41794312	0.9358775	1.0	1152	tags=57%, list=28%, signal=79%	
LIPID BIOSYNTHETIC PROCESS	LIPID BIOSYNTHETIC PROCESS		8	-0.54570585	-1.1143159	0.44509804	0.9308012	1.0	1585	tags=75%, list=38%, signal=121%	
PURINE RIBONUCLEOSIDE SALVAGE	PURINE RIBONUCLEOSIDE SALVAGE		7	-0.5143325	-1.1140144	0.29411766	0.92577016	1.0	845	tags=57%, list=20%, signal=72%	
CELLULAR RESPONSE TO CELL ENVELOPE STRESS	CELLULAR RESPONSE TO CELL ENVELOPE STRESS		7	-0.5472232	-1.1127998	0.39839035	0.92403764	1.0	905	tags=57%, list=22%, signal=73%	
CARBOHYDRATE KINASE ACTIVITY	CARBOHYDRATE KINASE ACTIVITY		7	-0.40787724	-1.1121341	0.33965516	0.92032945	1.0	240	tags=29%, list=6%, signal=30%	
BAM PROTEIN COMPLEX	BAM PROTEIN COMPLEX		5	-0.6668775	-1.1088698	0.25902337	0.9249426	1.0	1222	tags=80%, list=29%, signal=113%	
OUTER MEMBRANE-BOUNDED PERIPLASMIC SPACE	OUTER MEMBRANE-BOUNDED PERIPLASMIC SPACE		173	-0.26354942	-1.1000625	0.41503268	0.945479	1.0	950	tags=30%, list=23%, signal=37%	
CELL OUTER MEMBRANE	CELL OUTER MEMBRANE		111	-0.25034276	-1.0997986	0.25157234	0.94093174	1.0	914	tags=28%, list=22%, signal=35%	
RACEMASE AND EPIMERASE ACTIVITY, ACTING ON CARBOHYDRATES AND DERIVATIVES	RACEMASE AND EPIMERASE ACTIVITY, ACTING ON CARBOHYDRATES AND DERIVATIVES		8	-0.5221026	-1.0987474	0.44705883	0.9388381	1.0	1074	tags=75%, list=26%, signal=101%	
OXIDOREDUCTASE ACTIVITY	OXIDOREDUCTASE ACTIVITY		337	-0.2936858	-1.0986379	0.2640545	0.9342766	1.0	535	tags=20%, list=13%, signal=21%	
TRANSFERASE ACTIVITY, TRANSFERRING GLYCOSYL GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING GLYCOSYL GROUPS		59	-0.38932607	-1.0986146	0.35699797	0.92896307	1.0	1467	tags=63%, list=35%, signal=96%	
PEPTIDOGLYCAN METABOLIC PROCESS	PEPTIDOGLYCAN METABOLIC PROCESS		18	-0.48604777	-1.0986137	0.3550864	0.92371017	1.0	1225	tags=50%, list=29%, signal=71%	
COFACTOR BINDING	COFACTOR BINDING		11	-0.44955102	-1.0979183	0.3081761	0.9207093	1.0	630	tags=27%, list=15%, signal=32%	
SPERMIDINE BIOSYNTHETIC PROCESS	SPERMIDINE BIOSYNTHETIC PROCESS		6	-0.5492538	-1.0967293	0.34927234	0.91893536	1.0	1138	tags=83%, list=27%, signal=115%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY		28	-0.3900467	-1.0937765	0.36416185	0.9214503	1.0	228	tags=21%, list=5%, signal=23%	
PYRIDOXINE BIOSYNTHETIC PROCESS	PYRIDOXINE BIOSYNTHETIC PROCESS		8	-0.6194501	-1.0928608	0.4361314	0.91852176	1.0	1489	tags=88%, list=36%, signal=136%	
REGULATION OF CELL SHAPE	REGULATION OF CELL SHAPE		46	-0.37710086	-1.0908059	0.38342968	0.92062026	1.0	1544	tags=61%, list=37%, signal=96%	
GLYCEROL METABOLIC PROCESS	GLYCEROL METABOLIC PROCESS		13	-0.6067307	-1.0906981	0.33853006	0.9156654	1.0	699	tags=62%, list=17%, signal=74%	
EXTRINSIC COMPONENT OF PLASMA MEMBRANE	EXTRINSIC COMPONENT OF PLASMA MEMBRANE		6	-0.5891425	-1.0852039	0.32673267	0.92745286	1.0	494	tags=33%, list=12%, signal=38%	
HISTIDINE BIOSYNTHETIC PROCESS	HISTIDINE BIOSYNTHETIC PROCESS		10	-0.5842383	-1.0825758	0.47058824	0.93026716	1.0	1634	tags=70%, list=39%, signal=115%	
RESPONSE TO ACIDIC PH	RESPONSE TO ACIDIC PH		12	-0.43566906	-1.0795614	0.49264705	0.93243384	1.0	554	tags=42%, list=13%, signal=48%	
DIVISION SEPTUM ASSEMBLY	DIVISION SEPTUM ASSEMBLY		14	-0.35539094	-1.0784155	0.4254902	0.9314748	1.0	1500	tags=71%, list=36%, signal=111%	
GLYCEROL-3-PHOSPHATE METABOLIC PROCESS	GLYCEROL-3-PHOSPHATE METABOLIC PROCESS		6	-0.7240881	-1.0768179	0.5071283	0.9304175	1.0	1026	tags=83%, list=25%, signal=111%	
O ANTIGEN BIOSYNTHETIC PROCESS	O ANTIGEN BIOSYNTHETIC PROCESS		5	-0.7991803	-1.0751648	0.44812363	0.9300485	1.0	839	tags=100%, list=20%, signal=125%	
ENTEROBACTERIAL COMMON ANTIGEN BIOSYNTHETIC PROCESS	ENTEROBACTERIAL COMMON ANTIGEN BIOSYNTHETIC PROCESS		10	-0.70416415	-1.0748786	0.38075313	0.92563564	1.0	1149	tags=90%, list=28%, signal=124%	
PROTEIN INSERTION INTO MEMBRANE	PROTEIN INSERTION INTO MEMBRANE		7	-0.6465261	-1.0731982	0.55465585	0.924496	1.0	1344	tags=86%, list=32%, signal=127%	
HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS	HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS		7	-0.51182353	-1.0661019	0.3838384	0.93772715	1.0	248	tags=29%, list=6%, signal=30%	
SERINE-TYPE ENDOPEPTIDASE ACTIVITY	SERINE-TYPE ENDOPEPTIDASE ACTIVITY		14	-0.3542973	-1.0658773	0.39205527	0.93358845	1.0	158	tags=14%, list=4%, signal=15%	
PROTEIN PEPTIDYL-PROLYL ISOMERIZATION	PROTEIN PEPTIDYL-PROLYL ISOMERIZATION		10	-0.56576496	-1.0629121	0.54273504	0.93741	1.0	1176	tags=50%, list=28%, signal=70%	
PEPTIDYL-PROLYL CIS-TRANS ISOMERASE ACTIVITY	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE ACTIVITY		10	-0.56576496	-1.0629121	0.54273504	0.9325277	1.0	1176	tags=50%, list=28%, signal=70%	
N-ACETYLNEURAMINATE CATABOLIC PROCESS	N-ACETYLNEURAMINATE CATABOLIC PROCESS		8	-0.5429144	-1.060095	0.43103448	0.9336919	1.0	583	tags=38%, list=14%, signal=44%	
CHEMOTAXIS	CHEMOTAXIS		24	-0.43072268	-1.057695	0.30078125	0.9360477	1.0	588	tags=29%, list=14%, signal=34%	
UDP-N-ACETYLGLUCOSAMINE BIOSYNTHETIC PROCESS	UDP-N-ACETYLGLUCOSAMINE BIOSYNTHETIC PROCESS		6	-0.37140176	-1.0555196	0.43705037	0.93756086	1.0	648	tags=33%, list=16%, signal=39%	
ZINC ION BINDING	ZINC ION BINDING		149	-0.2465391	-1.0547231	0.33962265	0.9348761	1.0	847	tags=27%, list=20%, signal=33%	
PYRIMIDINE NUCLEOBASE CATABOLIC PROCESS	PYRIMIDINE NUCLEOBASE CATABOLIC PROCESS		8	-0.5187617	-1.053262	0.31919643	0.9339818	1.0	81	tags=25%, list=2%, signal=25%	
NICKEL CATION TRANSPORT	NICKEL CATION TRANSPORT		5	-0.6913187	-1.0529864	0.48453608	0.9301556	1.0	624	tags=80%, list=15%, signal=94%	
LIPID BINDING	LIPID BINDING		8	-0.49706838	-1.0517576	0.43267107	0.92912096	1.0	497	tags=38%, list=12%, signal=43%	
POLYSACCHARIDE TRANSPORT	POLYSACCHARIDE TRANSPORT		6	-0.5303011	-1.0510335	0.48833033	0.9263521	1.0	512	tags=33%, list=12%, signal=38%	
ADP BINDING	ADP BINDING		11	-0.38244802	-1.0496612	0.32962963	0.9248731	1.0	985	tags=55%, list=24%, signal=71%	
NUCLEOTIDE BINDING	NUCLEOTIDE BINDING		475	-0.22765438	-1.0494808	0.38586158	0.9209444	1.0	1003	tags=31%, list=24%, signal=36%	
DEPHOSPHORYLATION	DEPHOSPHORYLATION		43	-0.40057853	-1.0482154	0.42827868	0.91956997	1.0	1523	tags=58%, list=37%, signal=91%	
INTRAMOLECULAR TRANSFERASE ACTIVITY, PHOSPHOTRANSFERASES	INTRAMOLECULAR TRANSFERASE ACTIVITY, PHOSPHOTRANSFERASES		5	-0.4904605	-1.04601	0.41535434	0.9210147	1.0	165	tags=20%, list=4%, signal=21%	
CARBOHYDRATE METABOLIC PROCESS	CARBOHYDRATE METABOLIC PROCESS		140	-0.33784014	-1.0457513	0.44468084	0.9175102	1.0	944	tags=35%, list=23%, signal=44%	
ENDONUCLEASE ACTIVITY	ENDONUCLEASE ACTIVITY		41	-0.28663388	-1.0428661	0.4490501	0.9202903	1.0	806	tags=27%, list=19%, signal=33%	
PORE COMPLEX	PORE COMPLEX		16	-0.41751817	-1.0425006	0.37950665	0.9165333	1.0	512	tags=25%, list=12%, signal=28%	
TRANSLATION ELONGATION FACTOR ACTIVITY	TRANSLATION ELONGATION FACTOR ACTIVITY		8	-0.5884904	-1.0394232	0.45073375	0.9204457	1.0	749	tags=38%, list=18%, signal=46%	
POTASSIUM ION TRANSMEMBRANE TRANSPORT	POTASSIUM ION TRANSMEMBRANE TRANSPORT		16	-0.42667153	-1.0353026	0.50448835	0.9273509	1.0	972	tags=44%, list=23%, signal=57%	
SULFURTRANSFERASE ACTIVITY	SULFURTRANSFERASE ACTIVITY		9	-0.4382581	-1.0327241	0.40734264	0.9298521	1.0	31	tags=11%, list=1%, signal=11%	
PROTEIN-PHOSPHOCYSTEINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY	PROTEIN-PHOSPHOCYSTEINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY		20	-0.39942554	-1.0315517	0.4300518	0.9280335	1.0	494	tags=30%, list=12%, signal=34%	
CYTOSOL	CYTOSOL		987	-0.28535512	-1.0315233	0.45996276	0.9237265	1.0	964	tags=30%, list=23%, signal=30%	
LIPOPROTEIN LOCALIZATION TO OUTER MEMBRANE	LIPOPROTEIN LOCALIZATION TO OUTER MEMBRANE		5	-0.611103	-1.0304308	0.4897541	0.9221842	1.0	1567	tags=80%, list=38%, signal=128%	
NADH DEHYDROGENASE COMPLEX	NADH DEHYDROGENASE COMPLEX		14	-0.54375035	-1.0296828	0.39238095	0.92002285	1.0	1535	tags=93%, list=37%, signal=147%	
GTPASE ACTIVITY	GTPASE ACTIVITY		23	-0.36175182	-1.0283865	0.43667296	0.9183381	1.0	548	tags=22%, list=13%, signal=25%	
METHIONINE BIOSYNTHETIC PROCESS	METHIONINE BIOSYNTHETIC PROCESS		15	-0.36503756	-1.0203358	0.40471512	0.9330863	1.0	595	tags=20%, list=14%, signal=23%	
NEGATIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY	NEGATIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY		6	-0.49951193	-1.0198325	0.45070422	0.92961735	1.0	650	tags=33%, list=16%, signal=39%	
PHOSPHOLIPID BIOSYNTHETIC PROCESS	PHOSPHOLIPID BIOSYNTHETIC PROCESS		18	-0.39168352	-1.0132631	0.48704663	0.9407403	1.0	1792	tags=83%, list=43%, signal=146%	
CELL DIVISION	CELL DIVISION		73	-0.32003656	-1.0132372	0.50583655	0.9366388	1.0	1510	tags=51%, list=36%, signal=78%	
GLYCOGEN METABOLIC PROCESS	GLYCOGEN METABOLIC PROCESS		5	-0.70564127	-1.0104765	0.42857143	0.93916094	1.0	1227	tags=100%, list=30%, signal=142%	
ENZYME REGULATOR ACTIVITY	ENZYME REGULATOR ACTIVITY		5	-0.5889299	-1.0092226	0.5690608	0.9379066	1.0	985	tags=60%, list=24%, signal=79%	
NICKEL CATION TRANSMEMBRANE TRANSPORT	NICKEL CATION TRANSMEMBRANE TRANSPORT		6	-0.58294696	-1.0088965	0.45207956	0.9342396	1.0	624	tags=50%, list=15%, signal=59%	
PROTEOLYSIS	PROTEOLYSIS		112	-0.21775182	-1.0085089	0.51472867	0.9311485	1.0	174	tags=8%, list=4%, signal=8%	
GLUCAN BIOSYNTHETIC PROCESS	GLUCAN BIOSYNTHETIC PROCESS		5	-0.5456211	-1.0071034	0.5318725	0.9290602	1.0	1313	tags=80%, list=32%, signal=117%	
AMINOACYL-TRNA EDITING ACTIVITY	AMINOACYL-TRNA EDITING ACTIVITY		9	-0.50309396	-1.0029035	0.5188867	0.9341061	1.0	1522	tags=67%, list=37%, signal=105%	
AMINOACYL-TRNA METABOLISM INVOLVED IN TRANSLATIONAL FIDELITY	AMINOACYL-TRNA METABOLISM INVOLVED IN TRANSLATIONAL FIDELITY		9	-0.50309396	-1.0029035	0.5188867	0.9299728	1.0	1522	tags=67%, list=37%, signal=105%	
PEPTIDOGLYCAN-ASSOCIATED PEPTIDE TRANSPORT	PEPTIDOGLYCAN-ASSOCIATED PEPTIDE TRANSPORT		5	-0.6911765	-1.0023814	0.5690722	0.9269725	1.0	1287	tags=100%, list=31%, signal=145%	
BIOFILM FORMATION	BIOFILM FORMATION		16	-0.3071752	-1.0023524	0.47340426	0.9231453	1.0	439	tags=25%, list=11%, signal=28%	
D-GLUCONATE METABOLIC PROCESS	D-GLUCONATE METABOLIC PROCESS		10	-0.4726567	-1.0022496	0.48608136	0.9195859	1.0	455	tags=30%, list=11%, signal=34%	
GLUCONATE TRANSMEMBRANE TRANSPORTER ACTIVITY	GLUCONATE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.4083333	-0.99960995	0.47785977	0.9214764	1.0	530	tags=43%, list=13%, signal=49%	
DIAMINOPIMELATE BIOSYNTHETIC PROCESS	DIAMINOPIMELATE BIOSYNTHETIC PROCESS		5	-0.5961633	-0.99934584	0.49506903	0.9181266	1.0	883	tags=40%, list=21%, signal=51%	
PEPTIDOGLYCAN BINDING	PEPTIDOGLYCAN BINDING		6	-0.52338403	-0.99587333	0.5746421	0.922193	1.0	1713	tags=83%, list=41%, signal=142%	
BENT DNA BINDING	BENT DNA BINDING		5	-0.39734736	-0.9947982	0.45238096	0.92061025	1.0	1367	tags=60%, list=33%, signal=89%	
DNA-DIRECTED 5'-3' RNA POLYMERASE ACTIVITY	DNA-DIRECTED 5'-3' RNA POLYMERASE ACTIVITY		7	-0.44297862	-0.99208295	0.49292928	0.9228712	1.0	120	tags=14%, list=3%, signal=15%	
PERIPLASMIC SIDE OF CELL OUTER MEMBRANE	PERIPLASMIC SIDE OF CELL OUTER MEMBRANE		5	-0.58003855	-0.9881764	0.540305	0.928963	1.0	1748	tags=100%, list=42%, signal=172%	
INTEGRAL COMPONENT OF PLASMA MEMBRANE	INTEGRAL COMPONENT OF PLASMA MEMBRANE		500	-0.21169811	-0.98569953	0.41564417	0.93057626	1.0	531	tags=15%, list=13%, signal=15%	
NADH DEHYDROGENASE (QUINONE) ACTIVITY	NADH DEHYDROGENASE (QUINONE) ACTIVITY		6	-0.6315409	-0.9824566	0.5280665	0.9346841	1.0	1535	tags=100%, list=37%, signal=158%	
CATION TRANSMEMBRANE TRANSPORT	CATION TRANSMEMBRANE TRANSPORT		32	-0.36878806	-0.9807643	0.43664718	0.9343512	1.0	1069	tags=50%, list=26%, signal=67%	
AMP BINDING	AMP BINDING		5	-0.4657058	-0.9774623	0.38123754	0.9374122	1.0	874	tags=60%, list=21%, signal=76%	
NUCLEOID	NUCLEOID		16	-0.48394036	-0.9744627	0.53112036	0.9406096	1.0	1562	tags=81%, list=38%, signal=130%	
INTRACELLULAR	INTRACELLULAR		7	-0.4938073	-0.97435063	0.50980395	0.9369764	1.0	1836	tags=86%, list=44%, signal=153%	
TRANSFERASE ACTIVITY	TRANSFERASE ACTIVITY		532	-0.2229113	-0.97384346	0.48758864	0.93424535	1.0	1017	tags=27%, list=24%, signal=31%	
ATP BINDING	ATP BINDING		423	-0.21364099	-0.97321093	0.41731066	0.9316586	1.0	1003	tags=31%, list=24%, signal=36%	
TETRAHYDROFOLATE INTERCONVERSION	TETRAHYDROFOLATE INTERCONVERSION		6	-0.37555885	-0.9720668	0.40307102	0.9303878	1.0	661	tags=33%, list=16%, signal=40%	
CATALYTIC ACTIVITY	CATALYTIC ACTIVITY		399	-0.23328422	-0.9706665	0.39285713	0.92972636	1.0	958	tags=28%, list=23%, signal=33%	
PURINE NUCLEOBASE METABOLIC PROCESS	PURINE NUCLEOBASE METABOLIC PROCESS		10	-0.4869485	-0.96995926	0.5477707	0.9273087	1.0	916	tags=50%, list=22%, signal=64%	
MAGNESIUM ION BINDING	MAGNESIUM ION BINDING		173	-0.2713441	-0.9697615	0.49905482	0.9242733	1.0	999	tags=32%, list=24%, signal=41%	
POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION	POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION		10	-0.3967951	-0.96686333	0.512761	0.9271073	1.0	735	tags=20%, list=18%, signal=24%	
EXTRACELLULAR REGION	EXTRACELLULAR REGION		12	-0.35411072	-0.9661334	0.4411135	0.9251782	1.0	1091	tags=58%, list=26%, signal=79%	
URACIL CATABOLIC PROCESS	URACIL CATABOLIC PROCESS		10	-0.40048102	-0.961659	0.50641024	0.9299707	1.0	182	tags=20%, list=4%, signal=21%	
NAD+ BINDING	NAD+ BINDING		8	-0.31697783	-0.96011585	0.5	0.92959356	1.0	394	tags=25%, list=9%, signal=28%	
GALACTOSE CATABOLIC PROCESS VIA UDP-GALACTOSE	GALACTOSE CATABOLIC PROCESS VIA UDP-GALACTOSE		7	-0.53895134	-0.95918024	0.59210527	0.9271101	1.0	589	tags=43%, list=14%, signal=50%	
PORIN ACTIVITY	PORIN ACTIVITY		17	-0.35872373	-0.9528882	0.51473135	0.9371828	1.0	512	tags=24%, list=12%, signal=27%	
NUCLEASE ACTIVITY	NUCLEASE ACTIVITY		63	-0.25006554	-0.95270896	0.52136755	0.93393654	1.0	806	tags=27%, list=19%, signal=33%	
SPERMIDINE TRANSMEMBRANE TRANSPORT	SPERMIDINE TRANSMEMBRANE TRANSPORT		5	-0.6584506	-0.95261025	0.5914894	0.93061835	1.0	1112	tags=80%, list=27%, signal=109%	
CELL WALL ORGANIZATION	CELL WALL ORGANIZATION		67	-0.27262467	-0.9508716	0.48739496	0.93041205	1.0	1293	tags=40%, list=31%, signal=58%	
GLUTAMINE METABOLIC PROCESS	GLUTAMINE METABOLIC PROCESS		15	-0.44021836	-0.9472672	0.55617976	0.93472695	1.0	859	tags=47%, list=21%, signal=59%	
LIGASE ACTIVITY	LIGASE ACTIVITY		94	-0.30644277	-0.94553643	0.4764595	0.93434775	1.0	1277	tags=53%, list=31%, signal=75%	
GRAM-NEGATIVE-BACTERIUM-TYPE CELL WALL	GRAM-NEGATIVE-BACTERIUM-TYPE CELL WALL		6	-0.39742598	-0.93753815	0.60777384	0.94706315	1.0	797	tags=33%, list=19%, signal=41%	
PROTEIN DISULFIDE ISOMERASE ACTIVITY	PROTEIN DISULFIDE ISOMERASE ACTIVITY		5	-0.41382426	-0.9369659	0.50913244	0.9446865	1.0	364	tags=20%, list=9%, signal=22%	
RNA PHOSPHODIESTER BOND HYDROLYSIS	RNA PHOSPHODIESTER BOND HYDROLYSIS		10	-0.41877922	-0.93523264	0.5481928	0.94421005	1.0	1311	tags=50%, list=32%, signal=73%	
FATTY ACID BIOSYNTHETIC PROCESS	FATTY ACID BIOSYNTHETIC PROCESS		19	-0.42670783	-0.9300173	0.5521472	0.9515713	1.0	1695	tags=79%, list=41%, signal=133%	
GLUTAMATE BIOSYNTHETIC PROCESS	GLUTAMATE BIOSYNTHETIC PROCESS		7	-0.42368314	-0.92936844	0.46252286	0.94945467	1.0	541	tags=29%, list=13%, signal=33%	
PEPTIDE CATABOLIC PROCESS	PEPTIDE CATABOLIC PROCESS		6	-0.46445614	-0.92935723	0.60960335	0.9459149	1.0	55	tags=17%, list=1%, signal=17%	
CARBOHYDRATE DERIVATIVE BINDING	CARBOHYDRATE DERIVATIVE BINDING		11	-0.37876645	-0.9286638	0.60038984	0.94355905	1.0	1152	tags=45%, list=28%, signal=63%	
OUTER MEMBRANE	OUTER MEMBRANE		28	-0.24609736	-0.92754275	0.59322035	0.9431215	1.0	618	tags=14%, list=15%, signal=17%	
D-GLUCURONATE CATABOLIC PROCESS	D-GLUCURONATE CATABOLIC PROCESS		6	-0.52438384	-0.9248072	0.6910755	0.9451026	1.0	1172	tags=67%, list=28%, signal=93%	
ENZYME ACTIVATOR ACTIVITY	ENZYME ACTIVATOR ACTIVITY		11	-0.33604753	-0.92265266	0.5145631	0.94562316	1.0	673	tags=27%, list=16%, signal=32%	
S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE ACTIVITY	S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE ACTIVITY		9	-0.43806142	-0.9226453	0.54937166	0.9421635	1.0	1540	tags=56%, list=37%, signal=88%	
GLYCEROL-3-PHOSPHATE DEHYDROGENASE COMPLEX	GLYCEROL-3-PHOSPHATE DEHYDROGENASE COMPLEX		5	-0.710093	-0.9196875	0.69739956	0.94625205	1.0	1026	tags=80%, list=25%, signal=106%	
GLYCEROL-3-PHOSPHATE CATABOLIC PROCESS	GLYCEROL-3-PHOSPHATE CATABOLIC PROCESS		5	-0.710093	-0.9196875	0.69739956	0.94276035	1.0	1026	tags=80%, list=25%, signal=106%	
PORPHYRIN-CONTAINING COMPOUND BIOSYNTHETIC PROCESS	PORPHYRIN-CONTAINING COMPOUND BIOSYNTHETIC PROCESS		15	-0.26233232	-0.9187083	0.61445785	0.9416603	1.0	238	tags=13%, list=6%, signal=14%	
PROTEIN HOMOTRIMERIZATION	PROTEIN HOMOTRIMERIZATION		7	-0.33665097	-0.91824144	0.5524753	0.9391493	1.0	378	tags=29%, list=9%, signal=31%	
ISOMERASE ACTIVITY	ISOMERASE ACTIVITY		101	-0.25444797	-0.9164489	0.5402504	0.9391397	1.0	1102	tags=33%, list=27%, signal=43%	
PHOSPHATASE ACTIVITY	PHOSPHATASE ACTIVITY		27	-0.36539137	-0.91364706	0.6106195	0.9410521	1.0	1523	tags=56%, list=37%, signal=87%	
CYTOPLASM	CYTOPLASM		797	-0.22344233	-0.91316915	0.63822526	0.93863046	1.0	1280	tags=38%, list=31%, signal=44%	
