NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
TRICARBOXYLIC ACID CYCLE	TRICARBOXYLIC ACID CYCLE		29	0.5198803	1.1933314	0.29719627	0.86293966	1.0	1850	tags=79%, list=45%, signal=142%	
ANTIOXIDANT ACTIVITY	ANTIOXIDANT ACTIVITY		6	0.65830725	1.1911163	0.33093524	0.86565214	1.0	1422	tags=100%, list=34%, signal=152%	
ENZYME INHIBITOR ACTIVITY	ENZYME INHIBITOR ACTIVITY		7	0.46262762	1.1896933	0.23818898	0.8654093	1.0	1636	tags=57%, list=39%, signal=94%	
ZINC ION BINDING	ZINC ION BINDING		149	0.25964475	1.1868018	0.20361248	0.870013	1.0	1179	tags=34%, list=28%, signal=45%	
NEGATIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED	NEGATIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED		94	0.37220636	1.1856475	0.30569947	0.8681325	1.0	911	tags=37%, list=22%, signal=47%	
PROTEIN METHYLATION	PROTEIN METHYLATION		7	0.4724528	1.1849877	0.22920893	0.8646893	1.0	1708	tags=71%, list=41%, signal=121%	
NUCLEOTIDE METABOLIC PROCESS	NUCLEOTIDE METABOLIC PROCESS		11	0.41025844	1.1841112	0.24896266	0.86219645	1.0	597	tags=36%, list=14%, signal=42%	
ENTEROBACTIN BIOSYNTHETIC PROCESS	ENTEROBACTIN BIOSYNTHETIC PROCESS		8	0.7456656	1.1809393	0.47186932	0.86756206	1.0	685	tags=88%, list=16%, signal=105%	
CELLULAR METABOLIC PROCESS	CELLULAR METABOLIC PROCESS		7	0.45261642	1.1794535	0.2765568	0.8673781	1.0	1841	tags=57%, list=44%, signal=102%	
DNA DEALKYLATION INVOLVED IN DNA REPAIR	DNA DEALKYLATION INVOLVED IN DNA REPAIR		5	0.6027178	1.1778793	0.21218075	0.86754555	1.0	1073	tags=60%, list=26%, signal=81%	
SINGLE-SPECIES BIOFILM FORMATION ON INANIMATE SUBSTRATE	SINGLE-SPECIES BIOFILM FORMATION ON INANIMATE SUBSTRATE		8	0.5122815	1.1757998	0.23322684	0.8693422	1.0	1992	tags=88%, list=48%, signal=168%	
BACTERIAL-TYPE RNA POLYMERASE CORE PROMOTER SEQUENCE-SPECIFIC DNA BINDING	BACTERIAL-TYPE RNA POLYMERASE CORE PROMOTER SEQUENCE-SPECIFIC DNA BINDING		5	0.599591	1.1737716	0.25259516	0.8702479	1.0	687	tags=40%, list=17%, signal=48%	
CARBON PHOSPHORUS LYASE COMPLEX	CARBON PHOSPHORUS LYASE COMPLEX		5	0.60731965	1.1722769	0.28070176	0.86994296	1.0	1529	tags=80%, list=37%, signal=126%	
CYSTEINE EXPORT ACROSS PLASMA MEMBRANE	CYSTEINE EXPORT ACROSS PLASMA MEMBRANE		5	0.5267811	1.1717267	0.26666668	0.86620253	1.0	1734	tags=60%, list=42%, signal=103%	
L-ISOLEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-ISOLEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		5	0.69961435	1.1705068	0.31914893	0.864976	1.0	1250	tags=100%, list=30%, signal=143%	
BRANCHED-CHAIN AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	BRANCHED-CHAIN AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		5	0.69961435	1.1705068	0.31914893	0.8596034	1.0	1250	tags=100%, list=30%, signal=143%	
TRYPTOPHAN BIOSYNTHETIC PROCESS	TRYPTOPHAN BIOSYNTHETIC PROCESS		8	0.53136575	1.1668974	0.29780033	0.865856	1.0	1203	tags=50%, list=29%, signal=70%	
TETRAHYDROFOLATE INTERCONVERSION	TETRAHYDROFOLATE INTERCONVERSION		6	0.4778278	1.1661406	0.28309572	0.8628675	1.0	956	tags=50%, list=23%, signal=65%	
INORGANIC PHOSPHATE TRANSMEMBRANE TRANSPORTER ACTIVITY	INORGANIC PHOSPHATE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.72597855	1.1641128	0.3469388	0.8645298	1.0	571	tags=67%, list=14%, signal=77%	
RESPONSE TO IRON(III) ION	RESPONSE TO IRON(III) ION		6	0.5096082	1.1636748	0.27191412	0.86078024	1.0	1027	tags=50%, list=25%, signal=66%	
MISMATCH REPAIR	MISMATCH REPAIR		10	0.52145123	1.1633996	0.314346	0.8566061	1.0	551	tags=30%, list=13%, signal=35%	
DOUBLE-STRAND BREAK REPAIR	DOUBLE-STRAND BREAK REPAIR		7	0.461922	1.1625712	0.2591876	0.85411006	1.0	7	tags=14%, list=0%, signal=14%	
REGULATION OF TRANSLATION	REGULATION OF TRANSLATION		25	0.404283	1.1590406	0.34724858	0.8606053	1.0	860	tags=28%, list=21%, signal=35%	
NEGATIVE REGULATION OF TRANSLATION	NEGATIVE REGULATION OF TRANSLATION		13	0.51242936	1.1586462	0.34647304	0.8569667	1.0	984	tags=23%, list=24%, signal=30%	
PROGRAMMED CELL DEATH	PROGRAMMED CELL DEATH		9	0.55480075	1.1575416	0.3433735	0.85577893	1.0	1303	tags=56%, list=31%, signal=81%	
'DE NOVO' NAD BIOSYNTHETIC PROCESS FROM ASPARTATE	'DE NOVO' NAD BIOSYNTHETIC PROCESS FROM ASPARTATE		5	0.5867326	1.1547091	0.3312369	0.8598658	1.0	1163	tags=60%, list=28%, signal=83%	
NITROGEN COMPOUND TRANSPORT	NITROGEN COMPOUND TRANSPORT		16	0.4811593	1.1486449	0.32051283	0.874328	1.0	1315	tags=50%, list=32%, signal=73%	
PROTEIN TYROSINE KINASE ACTIVITY	PROTEIN TYROSINE KINASE ACTIVITY		5	0.4910998	1.1486282	0.28873238	0.86931396	1.0	1987	tags=80%, list=48%, signal=153%	
BRANCHED-CHAIN AMINO ACID TRANSPORT	BRANCHED-CHAIN AMINO ACID TRANSPORT		6	0.699783	1.1478605	0.33200794	0.8667718	1.0	1250	tags=100%, list=30%, signal=143%	
TRANSFERASE ACTIVITY, TRANSFERRING ACYL GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING ACYL GROUPS		65	0.25217918	1.147812	0.22893482	0.8619186	1.0	1023	tags=31%, list=25%, signal=40%	
METAL ION BINDING	METAL ION BINDING		638	0.21676484	1.1473907	0.18253969	0.8582683	1.0	1105	tags=30%, list=27%, signal=35%	
PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS		8	0.471451	1.1472713	0.30991736	0.853907	1.0	1163	tags=38%, list=28%, signal=52%	
METHIONINE TRANSPORT	METHIONINE TRANSPORT		5	0.5271504	1.1436565	0.33797216	0.8606167	1.0	631	tags=40%, list=15%, signal=47%	
SIDEROPHORE TRANSPORT	SIDEROPHORE TRANSPORT		8	0.7218296	1.1434807	0.48121646	0.85634696	1.0	814	tags=88%, list=20%, signal=109%	
ALCOHOL DEHYDROGENASE (NADP+) ACTIVITY	ALCOHOL DEHYDROGENASE (NADP+) ACTIVITY		6	0.60854244	1.1404551	0.25789472	0.8609827	1.0	1561	tags=67%, list=38%, signal=107%	
POSITIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED	POSITIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED		69	0.29930755	1.137681	0.2647528	0.86475116	1.0	868	tags=36%, list=21%, signal=45%	
SEPTUM DIGESTION AFTER CYTOKINESIS	SEPTUM DIGESTION AFTER CYTOKINESIS		6	0.49470702	1.1367143	0.32692307	0.86300635	1.0	342	tags=33%, list=8%, signal=36%	
LIPOPOLYSACCHARIDE CORE REGION BIOSYNTHETIC PROCESS	LIPOPOLYSACCHARIDE CORE REGION BIOSYNTHETIC PROCESS		24	0.4726452	1.1361408	0.40631163	0.8600578	1.0	883	tags=42%, list=21%, signal=53%	
OUTER MEMBRANE	OUTER MEMBRANE		28	0.28133592	1.1351236	0.24561404	0.8583936	1.0	789	tags=29%, list=19%, signal=35%	
TRNA PSEUDOURIDINE SYNTHESIS	TRNA PSEUDOURIDINE SYNTHESIS		7	0.51994914	1.1349598	0.33213645	0.8542426	1.0	1028	tags=43%, list=25%, signal=57%	
SIGNALING RECEPTOR ACTIVITY	SIGNALING RECEPTOR ACTIVITY		7	0.73149997	1.1306789	0.47864768	0.8630046	1.0	733	tags=86%, list=18%, signal=104%	
SINGLE-SPECIES BIOFILM FORMATION	SINGLE-SPECIES BIOFILM FORMATION		18	0.38522196	1.1298505	0.29104477	0.86104035	1.0	568	tags=28%, list=14%, signal=32%	
SERINE-TYPE ENDOPEPTIDASE ACTIVITY	SERINE-TYPE ENDOPEPTIDASE ACTIVITY		14	0.3766181	1.1293652	0.29484537	0.8577545	1.0	204	tags=21%, list=5%, signal=22%	
MANGANESE ION BINDING	MANGANESE ION BINDING		49	0.28879467	1.1288204	0.28942487	0.8549325	1.0	1242	tags=41%, list=30%, signal=58%	
PROTEIN-CONTAINING COMPLEX ASSEMBLY	PROTEIN-CONTAINING COMPLEX ASSEMBLY		5	0.6017357	1.1262404	0.36746988	0.85762566	1.0	1656	tags=100%, list=40%, signal=166%	
PHOSPHORIC DIESTER HYDROLASE ACTIVITY	PHOSPHORIC DIESTER HYDROLASE ACTIVITY		6	0.5445786	1.1243042	0.32251522	0.8591234	1.0	454	tags=50%, list=11%, signal=56%	
ISOLEUCINE TRANSMEMBRANE TRANSPORT	ISOLEUCINE TRANSMEMBRANE TRANSPORT		5	0.6996143	1.1240118	0.40748033	0.85548985	1.0	1250	tags=100%, list=30%, signal=143%	
SUCCINATE DEHYDROGENASE (UBIQUINONE) ACTIVITY	SUCCINATE DEHYDROGENASE (UBIQUINONE) ACTIVITY		6	0.6178096	1.1228107	0.36263737	0.8544376	1.0	993	tags=50%, list=24%, signal=66%	
PROTEIN CATABOLIC PROCESS	PROTEIN CATABOLIC PROCESS		8	0.4770348	1.1214563	0.33054394	0.8537116	1.0	1124	tags=63%, list=27%, signal=86%	
AMINO ACID BINDING	AMINO ACID BINDING		14	0.40534866	1.1202818	0.35929203	0.8529125	1.0	707	tags=29%, list=17%, signal=34%	
CYTOPLASMIC SIDE OF PLASMA MEMBRANE	CYTOPLASMIC SIDE OF PLASMA MEMBRANE		12	0.36877334	1.1180072	0.31627056	0.85505176	1.0	621	tags=33%, list=15%, signal=39%	
GDP BINDING	GDP BINDING		6	0.61389744	1.1171867	0.3778234	0.85299385	1.0	725	tags=33%, list=17%, signal=40%	
RNA METHYLATION	RNA METHYLATION		6	0.50047666	1.1166277	0.3298969	0.850537	1.0	306	tags=33%, list=7%, signal=36%	
EXTRINSIC COMPONENT OF PLASMA MEMBRANE	EXTRINSIC COMPONENT OF PLASMA MEMBRANE		6	0.48590708	1.1160096	0.33333334	0.84797007	1.0	819	tags=33%, list=20%, signal=41%	
PHOSPHOLIPID TRANSPORT	PHOSPHOLIPID TRANSPORT		6	0.64782375	1.1157541	0.31723028	0.8444176	1.0	1262	tags=83%, list=30%, signal=120%	
PHOSPHATE ION TRANSMEMBRANE TRANSPORT	PHOSPHATE ION TRANSMEMBRANE TRANSPORT		8	0.64485264	1.1092439	0.45344827	0.85884285	1.0	571	tags=63%, list=14%, signal=72%	
TRNA WOBBLE POSITION URIDINE THIOLATION	TRNA WOBBLE POSITION URIDINE THIOLATION		6	0.5726922	1.1089913	0.3954918	0.8552184	1.0	769	tags=50%, list=19%, signal=61%	
DNA TOPOISOMERASE ACTIVITY	DNA TOPOISOMERASE ACTIVITY		7	0.51819885	1.1082709	0.3899371	0.8530335	1.0	1176	tags=43%, list=28%, signal=60%	
DNA TOPOLOGICAL CHANGE	DNA TOPOLOGICAL CHANGE		7	0.51819885	1.1082709	0.3899371	0.8488519	1.0	1176	tags=43%, list=28%, signal=60%	
MENAQUINONE BIOSYNTHETIC PROCESS	MENAQUINONE BIOSYNTHETIC PROCESS		9	0.55594695	1.1079971	0.41769546	0.84542733	1.0	33	tags=11%, list=1%, signal=11%	
HYDROLASE ACTIVITY, ACTING ON ESTER BONDS	HYDROLASE ACTIVITY, ACTING ON ESTER BONDS		17	0.33538538	1.106348	0.2897351	0.84597665	1.0	673	tags=24%, list=16%, signal=28%	
RESPONSE TO OXIDATIVE STRESS	RESPONSE TO OXIDATIVE STRESS		46	0.38790998	1.1028824	0.433213	0.85172135	1.0	1235	tags=48%, list=30%, signal=67%	
RIBOSOME BINDING	RIBOSOME BINDING		27	0.40035555	1.1016772	0.38627452	0.8509509	1.0	1043	tags=33%, list=25%, signal=44%	
NUCLEOTIDE BINDING	NUCLEOTIDE BINDING		475	0.23063768	1.1015439	0.3130755	0.8472957	1.0	1077	tags=27%, list=26%, signal=33%	
RIBOSOMAL LARGE SUBUNIT BINDING	RIBOSOMAL LARGE SUBUNIT BINDING		12	0.440529	1.0982999	0.39130434	0.85287863	1.0	1213	tags=50%, list=29%, signal=70%	
NUCLEOTIDYLTRANSFERASE ACTIVITY	NUCLEOTIDYLTRANSFERASE ACTIVITY		45	0.3394224	1.0975	0.38735178	0.8512203	1.0	1477	tags=36%, list=36%, signal=55%	
NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION	NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION		9	0.46592173	1.093214	0.39779004	0.8593268	1.0	1453	tags=67%, list=35%, signal=102%	
IDENTICAL PROTEIN BINDING	IDENTICAL PROTEIN BINDING		384	0.21848042	1.0919099	0.2992126	0.85903025	1.0	784	tags=22%, list=19%, signal=24%	
ADP BINDING	ADP BINDING		11	0.37824088	1.085637	0.34368932	0.87242496	1.0	1506	tags=36%, list=36%, signal=57%	
PEPTIDOGLYCAN-PROTEIN CROSS-LINKING	PEPTIDOGLYCAN-PROTEIN CROSS-LINKING		5	0.5978264	1.0848085	0.39150944	0.87090737	1.0	896	tags=60%, list=22%, signal=76%	
NITROGEN UTILIZATION	NITROGEN UTILIZATION		7	0.49602225	1.0846128	0.37432188	0.86742145	1.0	1365	tags=57%, list=33%, signal=85%	
CYSTEINE-TYPE PEPTIDASE ACTIVITY	CYSTEINE-TYPE PEPTIDASE ACTIVITY		6	0.4652879	1.0831796	0.35365853	0.86718583	1.0	576	tags=33%, list=14%, signal=39%	
THREONINE BIOSYNTHETIC PROCESS	THREONINE BIOSYNTHETIC PROCESS		6	0.6653692	1.0830746	0.42023346	0.8635173	1.0	1033	tags=83%, list=25%, signal=111%	
TRANSPORT	TRANSPORT		25	0.30749795	1.0824864	0.3501805	0.8611711	1.0	1313	tags=44%, list=32%, signal=64%	
L-SERINE CATABOLIC PROCESS	L-SERINE CATABOLIC PROCESS		5	0.63527215	1.0803571	0.43838385	0.8630037	1.0	386	tags=40%, list=9%, signal=44%	
PEPTIDOGLYCAN L,D-TRANSPEPTIDASE ACTIVITY	PEPTIDOGLYCAN L,D-TRANSPEPTIDASE ACTIVITY		6	0.5398759	1.0769331	0.42786884	0.8679556	1.0	896	tags=50%, list=22%, signal=64%	
CELL SEPTUM	CELL SEPTUM		5	0.5479751	1.0752195	0.4079498	0.8684079	1.0	153	tags=20%, list=4%, signal=21%	
CARBOHYDRATE DERIVATIVE METABOLIC PROCESS	CARBOHYDRATE DERIVATIVE METABOLIC PROCESS		12	0.34592694	1.0718378	0.3968254	0.87319535	1.0	468	tags=25%, list=11%, signal=28%	
AMP BINDING	AMP BINDING		5	0.4400485	1.0712464	0.31127012	0.8708892	1.0	559	tags=20%, list=13%, signal=23%	
LIPOPOLYSACCHARIDE BIOSYNTHETIC PROCESS	LIPOPOLYSACCHARIDE BIOSYNTHETIC PROCESS		63	0.32771	1.0689338	0.40625	0.8731217	1.0	485	tags=25%, list=12%, signal=28%	
METHIONINE BIOSYNTHETIC PROCESS	METHIONINE BIOSYNTHETIC PROCESS		15	0.383888	1.0687177	0.38779527	0.8698032	1.0	2081	tags=80%, list=50%, signal=160%	
FERROUS IRON BINDING	FERROUS IRON BINDING		23	0.45871016	1.0681103	0.46930692	0.86762756	1.0	1238	tags=52%, list=30%, signal=74%	
PROTEIN FOLDING CHAPERONE	PROTEIN FOLDING CHAPERONE		7	0.4389231	1.0666962	0.40562248	0.86758906	1.0	445	tags=29%, list=11%, signal=32%	
GLUTATHIONE TRANSFERASE ACTIVITY	GLUTATHIONE TRANSFERASE ACTIVITY		5	0.62994355	1.0654275	0.4908425	0.86694926	1.0	1474	tags=80%, list=35%, signal=124%	
GLUCOSE METABOLIC PROCESS	GLUCOSE METABOLIC PROCESS		12	0.368022	1.0645989	0.35747662	0.86520636	1.0	1390	tags=33%, list=33%, signal=50%	
DETOXIFICATION OF COPPER ION	DETOXIFICATION OF COPPER ION		6	0.66674703	1.0563185	0.42115027	0.88276136	1.0	1387	tags=100%, list=33%, signal=150%	
DIAMINOPIMELATE BIOSYNTHETIC PROCESS	DIAMINOPIMELATE BIOSYNTHETIC PROCESS		5	0.5347108	1.0539678	0.4246862	0.8847937	1.0	1282	tags=80%, list=31%, signal=116%	
RNA CATABOLIC PROCESS	RNA CATABOLIC PROCESS		10	0.5349789	1.0536296	0.45773196	0.8818192	1.0	625	tags=50%, list=15%, signal=59%	
FERRIC-ENTEROBACTIN IMPORT INTO CELL	FERRIC-ENTEROBACTIN IMPORT INTO CELL		6	0.71396685	1.0532185	0.4884547	0.8792297	1.0	955	tags=83%, list=23%, signal=108%	
NEGATIVE REGULATION OF NUCLEIC ACID-TEMPLATED TRANSCRIPTION	NEGATIVE REGULATION OF NUCLEIC ACID-TEMPLATED TRANSCRIPTION		8	0.48587862	1.0531508	0.4473684	0.87565976	1.0	854	tags=50%, list=21%, signal=63%	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION	REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION		11	0.4397577	1.0528114	0.45289856	0.8728188	1.0	908	tags=45%, list=22%, signal=58%	
FATTY ACID METABOLIC PROCESS	FATTY ACID METABOLIC PROCESS		32	0.31328696	1.0524553	0.3987854	0.8699211	1.0	1895	tags=53%, list=46%, signal=97%	
N-ACETYLMURAMOYL-L-ALANINE AMIDASE ACTIVITY	N-ACETYLMURAMOYL-L-ALANINE AMIDASE ACTIVITY		5	0.5599593	1.0514197	0.44386873	0.86893904	1.0	681	tags=60%, list=16%, signal=72%	
5'-NUCLEOTIDASE ACTIVITY	5'-NUCLEOTIDASE ACTIVITY		5	0.5262241	1.0498646	0.44329897	0.86938	1.0	73	tags=20%, list=2%, signal=20%	
TRANSLATIONAL TERMINATION	TRANSLATIONAL TERMINATION		7	0.56289023	1.04939	0.46558705	0.86684555	1.0	1392	tags=57%, list=34%, signal=86%	
BIOTIN BIOSYNTHETIC PROCESS	BIOTIN BIOSYNTHETIC PROCESS		10	0.43756557	1.0485573	0.38317758	0.86532104	1.0	1519	tags=70%, list=37%, signal=110%	
ENDONUCLEASE ACTIVITY	ENDONUCLEASE ACTIVITY		41	0.29715857	1.0474124	0.39961758	0.86455816	1.0	994	tags=32%, list=24%, signal=41%	
SUCCINATE DEHYDROGENASE ACTIVITY	SUCCINATE DEHYDROGENASE ACTIVITY		7	0.5913902	1.046204	0.47094187	0.8638724	1.0	901	tags=43%, list=22%, signal=55%	
PROTEIN HOMOTETRAMERIZATION	PROTEIN HOMOTETRAMERIZATION		56	0.262246	1.0457226	0.3979239	0.86145705	1.0	1106	tags=32%, list=27%, signal=43%	
NUCLEIC ACID BINDING	NUCLEIC ACID BINDING		73	0.36513433	1.0437319	0.48856547	0.8628501	1.0	210	tags=14%, list=5%, signal=14%	
DEPHOSPHORYLATION	DEPHOSPHORYLATION		43	0.27776948	1.0430917	0.3880309	0.8608934	1.0	880	tags=33%, list=21%, signal=41%	
TRANSITION METAL ION BINDING	TRANSITION METAL ION BINDING		8	0.41201833	1.0409728	0.3747573	0.86241126	1.0	1497	tags=50%, list=36%, signal=78%	
FATTY ACID BETA-OXIDATION	FATTY ACID BETA-OXIDATION		15	0.5340725	1.040354	0.5180266	0.86034703	1.0	1394	tags=67%, list=34%, signal=100%	
2 IRON, 2 SULFUR CLUSTER BINDING	2 IRON, 2 SULFUR CLUSTER BINDING		33	0.38774168	1.0403218	0.48771265	0.8569951	1.0	1084	tags=52%, list=26%, signal=69%	
RESPONSE TO PH	RESPONSE TO PH		6	0.5036172	1.0366524	0.45565218	0.8623738	1.0	725	tags=33%, list=17%, signal=40%	
COLANIC ACID METABOLIC PROCESS	COLANIC ACID METABOLIC PROCESS		7	0.65508926	1.0340302	0.47764227	0.8652539	1.0	1436	tags=100%, list=35%, signal=153%	
ENDORIBONUCLEASE ACTIVITY	ENDORIBONUCLEASE ACTIVITY		18	0.35154143	1.0339581	0.46923077	0.86198074	1.0	105	tags=17%, list=3%, signal=17%	
PHENYLALANINE TRANSPORT	PHENYLALANINE TRANSPORT		7	0.45982763	1.0339462	0.44919786	0.85860276	1.0	1250	tags=71%, list=30%, signal=102%	
ISOLEUCINE BIOSYNTHETIC PROCESS	ISOLEUCINE BIOSYNTHETIC PROCESS		12	0.5099086	1.0292823	0.49544626	0.86643356	1.0	1753	tags=75%, list=42%, signal=129%	
REGULATION OF TRANSCRIPTION, DNA-TEMPLATED	REGULATION OF TRANSCRIPTION, DNA-TEMPLATED		260	0.26736617	1.0270693	0.4770017	0.86810744	1.0	952	tags=31%, list=23%, signal=38%	
COPPER ION TRANSPORT	COPPER ION TRANSPORT		5	0.6108102	1.02667	0.501845	0.8657526	1.0	1387	tags=80%, list=33%, signal=120%	
GTPASE ACTIVITY	GTPASE ACTIVITY		23	0.34507728	1.0260178	0.47628865	0.86400104	1.0	819	tags=26%, list=20%, signal=32%	
CELLULAR COPPER ION HOMEOSTASIS	CELLULAR COPPER ION HOMEOSTASIS		5	0.66658634	1.0257324	0.47239265	0.8613136	1.0	1387	tags=100%, list=33%, signal=150%	
PROTEIN BINDING	PROTEIN BINDING		991	0.22539057	1.0250171	0.41366223	0.8597907	1.0	1139	tags=29%, list=27%, signal=30%	
DORMANCY PROCESS	DORMANCY PROCESS		6	0.5375054	1.024166	0.5029586	0.8583984	1.0	735	tags=33%, list=18%, signal=40%	
S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE ACTIVITY	S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE ACTIVITY		9	0.42757577	1.0224165	0.4549266	0.859359	1.0	306	tags=22%, list=7%, signal=24%	
FERRIC-ENTEROBACTIN TRANSMEMBRANE TRANSPORTER ACTIVITY	FERRIC-ENTEROBACTIN TRANSMEMBRANE TRANSPORTER ACTIVITY		5	0.698503	1.0217311	0.4991119	0.8577372	1.0	955	tags=80%, list=23%, signal=104%	
TRANSFERASE ACTIVITY, TRANSFERRING ALKYL OR ARYL (OTHER THAN METHYL) GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING ALKYL OR ARYL (OTHER THAN METHYL) GROUPS		8	0.42704514	1.0121928	0.4275862	0.8766719	1.0	569	tags=25%, list=14%, signal=29%	
PHOSPHATE ION TRANSPORT	PHOSPHATE ION TRANSPORT		10	0.6349862	1.0108702	0.57699805	0.87637925	1.0	908	tags=70%, list=22%, signal=89%	
COLANIC ACID BIOSYNTHETIC PROCESS	COLANIC ACID BIOSYNTHETIC PROCESS		11	0.47893557	1.0102497	0.50760454	0.87460274	1.0	1185	tags=55%, list=29%, signal=76%	
PROTEIN HEXAMERIZATION	PROTEIN HEXAMERIZATION		12	0.4032268	1.0086644	0.46690518	0.8748718	1.0	1532	tags=67%, list=37%, signal=105%	
PROTEIN REPAIR	PROTEIN REPAIR		10	0.4479844	1.0058075	0.507326	0.8782714	1.0	514	tags=30%, list=12%, signal=34%	
THIOLESTER HYDROLASE ACTIVITY	THIOLESTER HYDROLASE ACTIVITY		7	0.43050465	1.0048454	0.47504622	0.8772431	1.0	479	tags=29%, list=12%, signal=32%	
EXTRACELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS	EXTRACELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS		12	0.39243186	1.0047075	0.46641076	0.8742975	1.0	343	tags=17%, list=8%, signal=18%	
PENTOSE-PHOSPHATE SHUNT	PENTOSE-PHOSPHATE SHUNT		10	0.42669123	1.0038544	0.46044624	0.8729161	1.0	1499	tags=70%, list=36%, signal=109%	
ENOYL-COA HYDRATASE ACTIVITY	ENOYL-COA HYDRATASE ACTIVITY		7	0.5401353	0.99774337	0.55315316	0.88263935	1.0	1263	tags=57%, list=30%, signal=82%	
PHENYLACETATE CATABOLIC PROCESS	PHENYLACETATE CATABOLIC PROCESS		14	0.45076388	0.9949426	0.5412475	0.8854463	1.0	1800	tags=64%, list=43%, signal=113%	
BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS	BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS		18	0.48857993	0.9935523	0.5793499	0.88508916	1.0	1853	tags=78%, list=45%, signal=140%	
CELLULAR AMINO ACID CATABOLIC PROCESS	CELLULAR AMINO ACID CATABOLIC PROCESS		8	0.469897	0.99280393	0.54545456	0.8834562	1.0	1205	tags=50%, list=29%, signal=70%	
CHAPERONE-MEDIATED PROTEIN FOLDING	CHAPERONE-MEDIATED PROTEIN FOLDING		26	0.29611343	0.9897222	0.45886654	0.8865571	1.0	1860	tags=46%, list=45%, signal=83%	
INTRACELLULAR	INTRACELLULAR		7	0.43705532	0.98929703	0.4616896	0.88421816	1.0	1684	tags=71%, list=41%, signal=120%	
ATP BINDING	ATP BINDING		423	0.20355774	0.98878974	0.46376812	0.882024	1.0	654	tags=17%, list=16%, signal=18%	
RNA MODIFICATION	RNA MODIFICATION		14	0.44724157	0.98720545	0.5096525	0.8825646	1.0	1231	tags=43%, list=30%, signal=61%	
COBALT ION TRANSPORT	COBALT ION TRANSPORT		5	0.55453706	0.9870778	0.51262134	0.8796597	1.0	1362	tags=80%, list=33%, signal=119%	
EXONUCLEASE ACTIVITY	EXONUCLEASE ACTIVITY		22	0.30710393	0.98457247	0.49506903	0.8817303	1.0	171	tags=14%, list=4%, signal=14%	
QUORUM SENSING	QUORUM SENSING		6	0.46072835	0.97806996	0.54195803	0.8924195	1.0	984	tags=33%, list=24%, signal=44%	
RNA HELICASE ACTIVITY	RNA HELICASE ACTIVITY		7	0.5178973	0.97737956	0.55122954	0.89077723	1.0	1721	tags=71%, list=41%, signal=122%	
BAM PROTEIN COMPLEX	BAM PROTEIN COMPLEX		5	0.57057434	0.97541356	0.587234	0.8917808	1.0	37	tags=20%, list=1%, signal=20%	
6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS TO GLYCERONE PHOSPHATE AND 3-SULFOLACTALDEHYDE	6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS TO GLYCERONE PHOSPHATE AND 3-SULFOLACTALDEHYDE		5	0.6752652	0.97317386	0.6733436	0.8933766	1.0	1351	tags=100%, list=33%, signal=148%	
PLASMA MEMBRANE PROTEIN COMPLEX	PLASMA MEMBRANE PROTEIN COMPLEX		6	0.4944283	0.9714976	0.5425331	0.8937997	1.0	1661	tags=67%, list=40%, signal=111%	
RIBOSOMAL SMALL SUBUNIT BINDING	RIBOSOMAL SMALL SUBUNIT BINDING		11	0.34020603	0.9698484	0.4507772	0.894272	1.0	851	tags=36%, list=20%, signal=46%	
EXTRINSIC COMPONENT OF CYTOPLASMIC SIDE OF PLASMA MEMBRANE	EXTRINSIC COMPONENT OF CYTOPLASMIC SIDE OF PLASMA MEMBRANE		12	0.3884389	0.96877027	0.5383104	0.8936077	1.0	462	tags=17%, list=11%, signal=19%	
TRNA PROCESSING	TRNA PROCESSING		48	0.3740042	0.9687303	0.53267324	0.89057255	1.0	1039	tags=35%, list=25%, signal=47%	
