NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
LIPOPOLYSACCHARIDE BIOSYNTHETIC PROCESS	LIPOPOLYSACCHARIDE BIOSYNTHETIC PROCESS		63	0.35152495	0.9910539	0.52412283	1.0	1.0	1270	tags=46%, list=31%, signal=65%	
SODIUM ION TRANSMEMBRANE TRANSPORT	SODIUM ION TRANSMEMBRANE TRANSPORT		6	0.41784856	0.98784727	0.5036675	1.0	1.0	712	tags=50%, list=17%, signal=60%	
COBALT ION TRANSPORT	COBALT ION TRANSPORT		5	0.50015676	0.98052317	0.4177215	1.0	1.0	499	tags=40%, list=12%, signal=45%	
INTEGRAL COMPONENT OF MEMBRANE	INTEGRAL COMPONENT OF MEMBRANE		883	0.20773184	0.9749702	0.37046632	1.0	1.0	839	tags=22%, list=20%, signal=22%	
CARBOHYDRATE CATABOLIC PROCESS	CARBOHYDRATE CATABOLIC PROCESS		5	0.4574584	0.9743963	0.47460938	1.0	1.0	77	tags=20%, list=2%, signal=20%	
PILUS ORGANIZATION	PILUS ORGANIZATION		33	0.38766217	0.97247386	0.5450237	1.0	1.0	1334	tags=48%, list=32%, signal=71%	
DNA REPLICATION	DNA REPLICATION		47	0.332411	0.9713691	0.518797	1.0	1.0	711	tags=26%, list=17%, signal=30%	
TRNA PSEUDOURIDINE SYNTHESIS	TRNA PSEUDOURIDINE SYNTHESIS		7	0.46826878	0.9700917	0.6048035	1.0	1.0	544	tags=43%, list=13%, signal=49%	
DORMANCY PROCESS	DORMANCY PROCESS		6	0.42391753	0.96713525	0.5625	1.0	1.0	439	tags=50%, list=11%, signal=56%	
ENDONUCLEASE ACTIVITY	ENDONUCLEASE ACTIVITY		41	0.23325223	0.95936924	0.4923077	1.0	1.0	976	tags=27%, list=24%, signal=35%	
RIBOSOMAL SMALL SUBUNIT BINDING	RIBOSOMAL SMALL SUBUNIT BINDING		11	0.32710925	0.9591351	0.64735514	1.0	1.0	558	tags=36%, list=13%, signal=42%	
TRNA PSEUDOURIDINE SYNTHASE ACTIVITY	TRNA PSEUDOURIDINE SYNTHASE ACTIVITY		5	0.5401652	0.9522976	0.645749	1.0	1.0	544	tags=40%, list=13%, signal=46%	
UDP-N-ACETYLGLUCOSAMINE BIOSYNTHETIC PROCESS	UDP-N-ACETYLGLUCOSAMINE BIOSYNTHETIC PROCESS		6	0.35911432	0.9519045	0.4117647	1.0	1.0	264	tags=17%, list=6%, signal=18%	
ALLANTOIN ASSIMILATION PATHWAY	ALLANTOIN ASSIMILATION PATHWAY		5	0.45869255	0.95174545	0.53736657	1.0	1.0	1033	tags=60%, list=25%, signal=80%	
POLYSACCHARIDE BIOSYNTHETIC PROCESS	POLYSACCHARIDE BIOSYNTHETIC PROCESS		9	0.41699997	0.94848937	0.5995086	1.0	1.0	723	tags=33%, list=17%, signal=40%	
CELLULAR METABOLIC PROCESS	CELLULAR METABOLIC PROCESS		7	0.35917503	0.947095	0.47927928	1.0	1.0	601	tags=29%, list=14%, signal=33%	
SULFUR COMPOUND METABOLIC PROCESS	SULFUR COMPOUND METABOLIC PROCESS		13	0.43964306	0.94522697	0.55582523	1.0	1.0	511	tags=31%, list=12%, signal=35%	
PHENYLACETATE CATABOLIC PROCESS	PHENYLACETATE CATABOLIC PROCESS		14	0.4328538	0.94352466	0.50570345	1.0	1.0	1679	tags=71%, list=40%, signal=119%	
DEAMINASE ACTIVITY	DEAMINASE ACTIVITY		6	0.4464543	0.94328326	0.5139785	1.0	1.0	43	tags=17%, list=1%, signal=17%	
TERPENOID BIOSYNTHETIC PROCESS	TERPENOID BIOSYNTHETIC PROCESS		7	0.4781616	0.9427425	0.6277533	1.0	1.0	611	tags=29%, list=15%, signal=33%	
ISOPENTENYL DIPHOSPHATE BIOSYNTHETIC PROCESS, METHYLERYTHRITOL 4-PHOSPHATE PATHWAY	ISOPENTENYL DIPHOSPHATE BIOSYNTHETIC PROCESS, METHYLERYTHRITOL 4-PHOSPHATE PATHWAY		7	0.4781616	0.9427425	0.6277533	1.0	1.0	611	tags=29%, list=15%, signal=33%	
CELLULAR AMINO ACID CATABOLIC PROCESS	CELLULAR AMINO ACID CATABOLIC PROCESS		8	0.42759237	0.9300657	0.45905173	1.0	1.0	608	tags=38%, list=15%, signal=44%	
RNA METHYLTRANSFERASE ACTIVITY	RNA METHYLTRANSFERASE ACTIVITY		11	0.39197406	0.9296938	0.53196347	1.0	1.0	856	tags=45%, list=21%, signal=57%	
GLUCOSE TRANSMEMBRANE TRANSPORT	GLUCOSE TRANSMEMBRANE TRANSPORT		5	0.45628735	0.9292785	0.622807	1.0	1.0	946	tags=80%, list=23%, signal=103%	
ARGININE BIOSYNTHETIC PROCESS	ARGININE BIOSYNTHETIC PROCESS		13	0.35821167	0.92424476	0.55598456	1.0	1.0	185	tags=23%, list=4%, signal=24%	
RNA BINDING	RNA BINDING		157	0.38402653	0.91717654	0.53186274	1.0	1.0	1088	tags=50%, list=26%, signal=66%	
DNA-DEPENDENT DNA REPLICATION	DNA-DEPENDENT DNA REPLICATION		13	0.4258012	0.91538155	0.67933494	1.0	1.0	532	tags=31%, list=13%, signal=35%	
PHENYLALANINE TRANSPORT	PHENYLALANINE TRANSPORT		7	0.46131426	0.91511506	0.57107234	1.0	1.0	925	tags=57%, list=22%, signal=73%	
ENZYME-DIRECTED RRNA PSEUDOURIDINE SYNTHESIS	ENZYME-DIRECTED RRNA PSEUDOURIDINE SYNTHESIS		7	0.44342184	0.91051024	0.640592	1.0	1.0	335	tags=29%, list=8%, signal=31%	
RRNA PSEUDOURIDINE SYNTHASE ACTIVITY	RRNA PSEUDOURIDINE SYNTHASE ACTIVITY		7	0.44342184	0.91051024	0.640592	1.0	1.0	335	tags=29%, list=8%, signal=31%	
ORGANIC SUBSTANCE TRANSPORT	ORGANIC SUBSTANCE TRANSPORT		11	0.40311027	0.9102361	0.6286307	1.0	1.0	1328	tags=55%, list=32%, signal=80%	
PROTEIN TRANSMEMBRANE TRANSPORTER ACTIVITY	PROTEIN TRANSMEMBRANE TRANSPORTER ACTIVITY		7	0.49483928	0.9102034	0.6391304	1.0	1.0	1362	tags=71%, list=33%, signal=106%	
PHOSPHOPROTEIN PHOSPHATASE ACTIVITY	PHOSPHOPROTEIN PHOSPHATASE ACTIVITY		15	0.2577244	0.90763426	0.64705884	1.0	1.0	1104	tags=40%, list=27%, signal=54%	
SOLUTE:PROTON SYMPORTER ACTIVITY	SOLUTE:PROTON SYMPORTER ACTIVITY		10	0.35772672	0.9025234	0.6083916	1.0	1.0	751	tags=40%, list=18%, signal=49%	
ANION TRANSMEMBRANE TRANSPORT	ANION TRANSMEMBRANE TRANSPORT		10	0.44645062	0.89969337	0.6682243	1.0	1.0	511	tags=30%, list=12%, signal=34%	
SULFUR CARRIER ACTIVITY	SULFUR CARRIER ACTIVITY		7	0.330614	0.8989494	0.58455116	1.0	1.0	1227	tags=43%, list=30%, signal=61%	
GLYCEROL-3-PHOSPHATE TRANSMEMBRANE TRANSPORT	GLYCEROL-3-PHOSPHATE TRANSMEMBRANE TRANSPORT		5	0.51470584	0.8977368	0.63653487	1.0	1.0	2017	tags=100%, list=49%, signal=194%	
FOLIC ACID BIOSYNTHETIC PROCESS	FOLIC ACID BIOSYNTHETIC PROCESS		10	0.45578894	0.89718884	0.6206089	1.0	1.0	461	tags=30%, list=11%, signal=34%	
RIBOSOMAL LARGE SUBUNIT BINDING	RIBOSOMAL LARGE SUBUNIT BINDING		12	0.406071	0.8954704	0.5452539	1.0	1.0	297	tags=25%, list=7%, signal=27%	
CARBOHYDRATE TRANSMEMBRANE TRANSPORTER ACTIVITY	CARBOHYDRATE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.4174429	0.8936707	0.6363636	1.0	1.0	1372	tags=50%, list=33%, signal=75%	
HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY	HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY		5	0.44411376	0.89241534	0.68720376	1.0	1.0	568	tags=40%, list=14%, signal=46%	
NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION	NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION		9	0.37390688	0.89201546	0.62445414	1.0	1.0	1142	tags=44%, list=27%, signal=61%	
TRANSLATIONAL ELONGATION	TRANSLATIONAL ELONGATION		6	0.5168106	0.88987976	0.61290324	1.0	1.0	1318	tags=67%, list=32%, signal=98%	
COPPER ION TRANSPORT	COPPER ION TRANSPORT		5	0.57086337	0.8878342	0.63658535	1.0	1.0	653	tags=40%, list=16%, signal=47%	
NEGATIVE REGULATION OF TRANSLATIONAL INITIATION	NEGATIVE REGULATION OF TRANSLATIONAL INITIATION		7	0.32151955	0.887229	0.54291844	1.0	1.0	976	tags=43%, list=24%, signal=56%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-FRUCTOSE PHOSPHOTRANSFERASE SYSTEM TRANSPORTER ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-FRUCTOSE PHOSPHOTRANSFERASE SYSTEM TRANSPORTER ACTIVITY		6	0.4434002	0.88679355	0.5868263	1.0	1.0	244	tags=17%, list=6%, signal=18%	
FMN BINDING	FMN BINDING		33	0.24753541	0.88640654	0.55402297	1.0	1.0	983	tags=36%, list=24%, signal=47%	
GLUTAMINE METABOLIC PROCESS	GLUTAMINE METABOLIC PROCESS		15	0.27861664	0.88244385	0.67412937	1.0	1.0	461	tags=20%, list=11%, signal=22%	
D-ALANINE BIOSYNTHETIC PROCESS	D-ALANINE BIOSYNTHETIC PROCESS		5	0.4045351	0.8814746	0.5492958	1.0	1.0	10	tags=20%, list=0%, signal=20%	
INTEGRAL COMPONENT OF PLASMA MEMBRANE	INTEGRAL COMPONENT OF PLASMA MEMBRANE		500	0.18954797	0.8814339	0.7033639	1.0	1.0	721	tags=19%, list=17%, signal=20%	
CARBOHYDRATE TRANSMEMBRANE TRANSPORT	CARBOHYDRATE TRANSMEMBRANE TRANSPORT		38	0.29347697	0.88047546	0.61924684	1.0	1.0	432	tags=21%, list=10%, signal=23%	
NITROGEN COMPOUND METABOLIC PROCESS	NITROGEN COMPOUND METABOLIC PROCESS		19	0.3393194	0.8760015	0.69295776	1.0	1.0	185	tags=16%, list=4%, signal=16%	
PLASMA MEMBRANE	PLASMA MEMBRANE		1056	0.17083184	0.8759936	0.6439791	1.0	1.0	839	tags=21%, list=20%, signal=19%	
POSITIVE REGULATION OF CATALYTIC ACTIVITY	POSITIVE REGULATION OF CATALYTIC ACTIVITY		14	0.31188115	0.8758861	0.53955376	1.0	1.0	613	tags=21%, list=15%, signal=25%	
RNA PROCESSING	RNA PROCESSING		21	0.33731756	0.8755672	0.58144796	1.0	1.0	1421	tags=57%, list=34%, signal=86%	
L-PHENYLALANINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-PHENYLALANINE TRANSMEMBRANE TRANSPORTER ACTIVITY		5	0.43613583	0.86854553	0.6160714	1.0	1.0	925	tags=60%, list=22%, signal=77%	
LIPID METABOLIC PROCESS	LIPID METABOLIC PROCESS		74	0.20221667	0.86300206	0.6567164	1.0	1.0	836	tags=26%, list=20%, signal=32%	
PEPTIDOGLYCAN CATABOLIC PROCESS	PEPTIDOGLYCAN CATABOLIC PROCESS		15	0.19543827	0.85912436	0.715847	1.0	1.0	945	tags=27%, list=23%, signal=34%	
PROTEIN TYROSINE KINASE ACTIVITY	PROTEIN TYROSINE KINASE ACTIVITY		5	0.41699696	0.8579524	0.6681223	1.0	1.0	241	tags=20%, list=6%, signal=21%	
BACTERIOCIN TRANSPORT	BACTERIOCIN TRANSPORT		9	0.37741303	0.84199566	0.616408	1.0	1.0	2588	tags=100%, list=62%, signal=265%	
REGULATION OF TRANSLATION	REGULATION OF TRANSLATION		25	0.26581055	0.8417135	0.68171555	1.0	1.0	781	tags=32%, list=19%, signal=39%	
PROTEIN IMPORT	PROTEIN IMPORT		5	0.40573773	0.8387274	0.7875354	1.0	1.0	2469	tags=100%, list=59%, signal=246%	
PROTON TRANSMEMBRANE TRANSPORT	PROTON TRANSMEMBRANE TRANSPORT		45	0.23490497	0.83727574	0.6214099	1.0	1.0	751	tags=27%, list=18%, signal=32%	
MEMBRANE	MEMBRANE		1139	0.1654736	0.83725387	0.71428573	1.0	1.0	839	tags=20%, list=20%, signal=19%	
IRON ION BINDING	IRON ION BINDING		57	0.23767976	0.83430153	0.6675127	1.0	1.0	677	tags=23%, list=16%, signal=27%	
NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION	NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION		5	0.38861603	0.8340061	0.6227273	1.0	1.0	617	tags=40%, list=15%, signal=47%	
FATTY ACID METABOLIC PROCESS	FATTY ACID METABOLIC PROCESS		32	0.2683783	0.83088696	0.6816817	1.0	1.0	907	tags=34%, list=22%, signal=44%	
HYDROLASE ACTIVITY, ACTING ON GLYCOSYL BONDS	HYDROLASE ACTIVITY, ACTING ON GLYCOSYL BONDS		37	0.23583406	0.8272246	0.6873614	1.0	1.0	1164	tags=38%, list=28%, signal=52%	
UBIQUINONE BINDING	UBIQUINONE BINDING		6	0.2999799	0.82533175	0.67346936	1.0	1.0	425	tags=17%, list=10%, signal=19%	
URACIL CATABOLIC PROCESS	URACIL CATABOLIC PROCESS		10	0.37499318	0.8227049	0.7062635	1.0	1.0	1282	tags=80%, list=31%, signal=115%	
TETRAPYRROLE BIOSYNTHETIC PROCESS	TETRAPYRROLE BIOSYNTHETIC PROCESS		5	0.33573577	0.8202996	0.72047246	1.0	1.0	174	tags=20%, list=4%, signal=21%	
L-LEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-LEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.43929118	0.81938976	0.7119438	1.0	1.0	925	tags=67%, list=22%, signal=86%	
PROTEIN HOMOTRIMERIZATION	PROTEIN HOMOTRIMERIZATION		7	0.31861025	0.8109302	0.6919918	1.0	1.0	919	tags=43%, list=22%, signal=55%	
MRNA BINDING	MRNA BINDING		13	0.35394868	0.8102047	0.6970443	1.0	1.0	1008	tags=38%, list=24%, signal=51%	
COA-TRANSFERASE ACTIVITY	COA-TRANSFERASE ACTIVITY		5	0.4208343	0.80938435	0.65858585	1.0	1.0	907	tags=40%, list=22%, signal=51%	
FERROUS IRON BINDING	FERROUS IRON BINDING		23	0.2700349	0.808091	0.743662	1.0	1.0	569	tags=22%, list=14%, signal=25%	
ANTIPORTER ACTIVITY	ANTIPORTER ACTIVITY		24	0.24198876	0.8076583	0.76943004	1.0	1.0	469	tags=21%, list=11%, signal=23%	
GDP BINDING	GDP BINDING		6	0.31893802	0.8059714	0.6463964	1.0	1.0	842	tags=33%, list=20%, signal=42%	
PATHOGENESIS	PATHOGENESIS		8	0.3762756	0.7993979	0.7034632	1.0	1.0	509	tags=38%, list=12%, signal=43%	
FERREDOXIN HYDROGENASE COMPLEX	FERREDOXIN HYDROGENASE COMPLEX		8	0.44431865	0.7993965	0.7210744	1.0	1.0	1244	tags=63%, list=30%, signal=89%	
CELL ADHESION INVOLVED IN SINGLE-SPECIES BIOFILM FORMATION	CELL ADHESION INVOLVED IN SINGLE-SPECIES BIOFILM FORMATION		25	0.30472365	0.79749686	0.8361702	1.0	1.0	1333	tags=48%, list=32%, signal=70%	
PROTEIN MATURATION	PROTEIN MATURATION		16	0.29733428	0.78932065	0.633833	1.0	1.0	821	tags=38%, list=20%, signal=47%	
PHOSPHATE ION TRANSPORT	PHOSPHATE ION TRANSPORT		10	0.32508165	0.7877807	0.72978723	1.0	1.0	721	tags=30%, list=17%, signal=36%	
PENTOSE CATABOLIC PROCESS	PENTOSE CATABOLIC PROCESS		8	0.36941874	0.78403723	0.7490637	1.0	1.0	1029	tags=50%, list=25%, signal=66%	
DNA-TEMPLATED TRANSCRIPTION, TERMINATION	DNA-TEMPLATED TRANSCRIPTION, TERMINATION		6	0.4561234	0.77819985	0.7330317	1.0	1.0	1088	tags=67%, list=26%, signal=90%	
TRNA PROCESSING	TRNA PROCESSING		48	0.3233236	0.7759303	0.7311111	1.0	1.0	1251	tags=46%, list=30%, signal=65%	
OUTER MEMBRANE	OUTER MEMBRANE		28	0.2086726	0.77327925	0.74712646	1.0	1.0	1114	tags=29%, list=27%, signal=39%	
ALDEHYDE DEHYDROGENASE (NAD+) ACTIVITY	ALDEHYDE DEHYDROGENASE (NAD+) ACTIVITY		5	0.44189966	0.7720573	0.69603527	1.0	1.0	2319	tags=100%, list=56%, signal=226%	
INTERNAL PEPTIDYL-LYSINE ACETYLATION	INTERNAL PEPTIDYL-LYSINE ACETYLATION		5	0.3271661	0.7654383	0.8189474	1.0	1.0	793	tags=40%, list=19%, signal=49%	
HYDROGENASE (ACCEPTOR) ACTIVITY	HYDROGENASE (ACCEPTOR) ACTIVITY		7	0.36795723	0.7612762	0.7326969	1.0	1.0	1015	tags=57%, list=24%, signal=75%	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT	ATP SYNTHESIS COUPLED ELECTRON TRANSPORT		8	0.35130742	0.7607694	0.76616913	1.0	1.0	942	tags=25%, list=23%, signal=32%	
PROTEIN DEPHOSPHORYLATION	PROTEIN DEPHOSPHORYLATION		16	0.20473006	0.76023144	0.7890819	1.0	1.0	440	tags=19%, list=11%, signal=21%	
SINGLE-SPECIES BIOFILM FORMATION ON INANIMATE SUBSTRATE	SINGLE-SPECIES BIOFILM FORMATION ON INANIMATE SUBSTRATE		8	0.31047317	0.75914186	0.8357771	1.0	1.0	360	tags=25%, list=9%, signal=27%	
PSEUDOURIDINE SYNTHESIS	PSEUDOURIDINE SYNTHESIS		11	0.37135878	0.7554173	0.74050635	1.0	1.0	1190	tags=45%, list=29%, signal=64%	
PSEUDOURIDINE SYNTHASE ACTIVITY	PSEUDOURIDINE SYNTHASE ACTIVITY		11	0.37135878	0.7554173	0.74050635	1.0	1.0	1190	tags=45%, list=29%, signal=64%	
RESPONSE TO ANTIBIOTIC	RESPONSE TO ANTIBIOTIC		95	0.18928358	0.7516831	0.90052354	1.0	1.0	1133	tags=33%, list=27%, signal=44%	
NEGATIVE REGULATION OF ENDORIBONUCLEASE ACTIVITY	NEGATIVE REGULATION OF ENDORIBONUCLEASE ACTIVITY		5	0.33349425	0.74994916	0.8488613	1.0	1.0	1215	tags=60%, list=29%, signal=85%	
HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS	HYDROLASE ACTIVITY, HYDROLYZING N-GLYCOSYL COMPOUNDS		7	0.353473	0.7485795	0.78651685	1.0	1.0	12	tags=14%, list=0%, signal=14%	
CELL SEPTUM	CELL SEPTUM		5	0.33944064	0.7404756	0.8197026	1.0	1.0	2744	tags=100%, list=66%, signal=294%	
TRANSLATION	TRANSLATION		105	0.3529562	0.7394935	0.7961631	1.0	1.0	1088	tags=56%, list=26%, signal=74%	
EXTRACELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS	EXTRACELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS		12	0.33615074	0.73903745	0.6559406	1.0	1.0	2760	tags=100%, list=66%, signal=297%	
PILUS	PILUS		30	0.24969788	0.73875624	0.9047619	1.0	1.0	1333	tags=50%, list=32%, signal=73%	
SULFURIC ESTER HYDROLASE ACTIVITY	SULFURIC ESTER HYDROLASE ACTIVITY		10	0.26420826	0.73442024	0.819797	1.0	1.0	1113	tags=40%, list=27%, signal=55%	
MEMBRANE ORGANIZATION	MEMBRANE ORGANIZATION		5	0.4067688	0.7305775	0.7424893	1.0	1.0	825	tags=40%, list=20%, signal=50%	
RIBOSOME BINDING	RIBOSOME BINDING		27	0.24078217	0.7266659	0.75757575	1.0	1.0	928	tags=33%, list=22%, signal=43%	
ATPASE-COUPLED MONOSACCHARIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED MONOSACCHARIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.34468254	0.7242961	0.77103716	1.0	1.0	110	tags=17%, list=3%, signal=17%	
CARBOHYDRATE TRANSPORT	CARBOHYDRATE TRANSPORT		94	0.21628487	0.7232351	0.77459013	1.0	1.0	722	tags=21%, list=17%, signal=25%	
CYTOLYSIS	CYTOLYSIS		7	0.31186345	0.72077185	0.8004587	1.0	1.0	1081	tags=57%, list=26%, signal=77%	
NITROGEN UTILIZATION	NITROGEN UTILIZATION		7	0.37194028	0.7195407	0.8004338	1.0	1.0	1282	tags=71%, list=31%, signal=103%	
HYDROLASE ACTIVITY, HYDROLYZING O-GLYCOSYL COMPOUNDS	HYDROLASE ACTIVITY, HYDROLYZING O-GLYCOSYL COMPOUNDS		26	0.22395252	0.718655	0.76072234	1.0	1.0	1164	tags=38%, list=28%, signal=53%	
DIPEPTIDE TRANSMEMBRANE TRANSPORT	DIPEPTIDE TRANSMEMBRANE TRANSPORT		18	0.21561658	0.70925045	0.8977778	1.0	1.0	829	tags=28%, list=20%, signal=35%	
DIPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	DIPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		18	0.21561657	0.70925045	0.8977778	1.0	1.0	829	tags=28%, list=20%, signal=35%	
L-FUCOSE CATABOLIC PROCESS	L-FUCOSE CATABOLIC PROCESS		6	0.36218938	0.7008758	0.791498	1.0	1.0	2650	tags=100%, list=64%, signal=276%	
RESPONSE TO PH	RESPONSE TO PH		6	0.38725093	0.6997032	0.77860695	1.0	1.0	162	tags=17%, list=4%, signal=17%	
THREONINE TRANSPORT	THREONINE TRANSPORT		6	0.31011927	0.69759256	0.82965934	1.0	1.0	705	tags=33%, list=17%, signal=40%	
RIBONUCLEASE ACTIVITY	RIBONUCLEASE ACTIVITY		6	0.34993923	0.69719267	0.8342105	1.0	1.0	454	tags=33%, list=11%, signal=37%	
DRUG TRANSMEMBRANE TRANSPORT	DRUG TRANSMEMBRANE TRANSPORT		23	0.25308394	0.69377613	0.8067416	1.0	1.0	173	tags=13%, list=4%, signal=14%	
ELECTRON TRANSPORT COUPLED PROTON TRANSPORT	ELECTRON TRANSPORT COUPLED PROTON TRANSPORT		9	0.27364862	0.6924227	0.76811594	1.0	1.0	3018	tags=100%, list=73%, signal=365%	
GLUCONATE TRANSMEMBRANE TRANSPORT	GLUCONATE TRANSMEMBRANE TRANSPORT		8	0.31094676	0.6884499	0.7547893	1.0	1.0	441	tags=25%, list=11%, signal=28%	
TRANSMEMBRANE SIGNALING RECEPTOR ACTIVITY	TRANSMEMBRANE SIGNALING RECEPTOR ACTIVITY		5	0.39260113	0.686181	0.8179916	1.0	1.0	1374	tags=60%, list=33%, signal=90%	
CELLULAR HYPEROSMOTIC RESPONSE	CELLULAR HYPEROSMOTIC RESPONSE		5	0.2999036	0.6833558	0.858	1.0	1.0	2908	tags=100%, list=70%, signal=333%	
FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS	FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS		5	0.3725753	0.6721492	0.8673684	1.0	1.0	439	tags=20%, list=11%, signal=22%	
L-ASCORBIC ACID CATABOLIC PROCESS	L-ASCORBIC ACID CATABOLIC PROCESS		5	0.3109612	0.67135406	0.82217973	1.0	1.0	1150	tags=40%, list=28%, signal=55%	
RNA PHOSPHODIESTER BOND HYDROLYSIS	RNA PHOSPHODIESTER BOND HYDROLYSIS		10	0.2933193	0.6689	0.8037825	1.0	1.0	1006	tags=40%, list=24%, signal=53%	
RNA PHOSPHODIESTER BOND HYDROLYSIS, EXONUCLEOLYTIC	RNA PHOSPHODIESTER BOND HYDROLYSIS, EXONUCLEOLYTIC		10	0.32759652	0.6650499	0.86989796	1.0	1.0	1006	tags=50%, list=24%, signal=66%	
N-ACETYLGLUCOSAMINE METABOLIC PROCESS	N-ACETYLGLUCOSAMINE METABOLIC PROCESS		5	0.30838853	0.6628078	0.8040816	1.0	1.0	264	tags=20%, list=6%, signal=21%	
PROTEIN TARGETING	PROTEIN TARGETING		8	0.28226772	0.661759	0.76082474	1.0	1.0	2982	tags=100%, list=72%, signal=354%	
FORMATE DEHYDROGENASE (QUINONE) ACTIVITY	FORMATE DEHYDROGENASE (QUINONE) ACTIVITY		7	0.3319522	0.65844256	0.92610836	1.0	1.0	1293	tags=57%, list=31%, signal=83%	
FORMATE DEHYDROGENASE COMPLEX	FORMATE DEHYDROGENASE COMPLEX		7	0.33195215	0.65844244	0.92610836	1.0	1.0	1293	tags=57%, list=31%, signal=83%	
CELL ADHESION	CELL ADHESION		37	0.2007173	0.65456915	0.9355509	1.0	1.0	1333	tags=41%, list=32%, signal=59%	
PROGRAMMED CELL DEATH	PROGRAMMED CELL DEATH		9	0.3145875	0.65232694	0.77099234	1.0	1.0	1208	tags=56%, list=29%, signal=78%	
RRNA METHYLTRANSFERASE ACTIVITY	RRNA METHYLTRANSFERASE ACTIVITY		7	0.37752742	0.6503064	0.8232848	1.0	1.0	1522	tags=57%, list=37%, signal=90%	
TRNA MODIFICATION	TRNA MODIFICATION		14	0.34106717	0.6423719	0.795045	1.0	1.0	1251	tags=50%, list=30%, signal=71%	
METHYLTRANSFERASE ACTIVITY	METHYLTRANSFERASE ACTIVITY		56	0.18871093	0.64138687	0.7161862	1.0	1.0	1545	tags=50%, list=37%, signal=79%	
RRNA PROCESSING	RRNA PROCESSING		38	0.2716468	0.63721645	0.7947598	1.0	1.0	936	tags=34%, list=23%, signal=44%	
ADP-HEPTOSE-LIPOPOLYSACCHARIDE HEPTOSYLTRANSFERASE ACTIVITY	ADP-HEPTOSE-LIPOPOLYSACCHARIDE HEPTOSYLTRANSFERASE ACTIVITY		5	0.35793406	0.63639146	0.84931505	1.0	1.0	1261	tags=60%, list=30%, signal=86%	
INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT	INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT		10	0.32717213	0.6301542	0.84074944	1.0	1.0	1362	tags=50%, list=33%, signal=74%	
SULFATE TRANSPORT	SULFATE TRANSPORT		7	0.3182391	0.6285507	0.8357843	1.0	1.0	55	tags=14%, list=1%, signal=14%	
SULFATE TRANSMEMBRANE TRANSPORT	SULFATE TRANSMEMBRANE TRANSPORT		7	0.3182391	0.6285507	0.8357843	1.0	1.0	55	tags=14%, list=1%, signal=14%	
NAD(P)H DEHYDROGENASE (QUINONE) ACTIVITY	NAD(P)H DEHYDROGENASE (QUINONE) ACTIVITY		5	0.33546355	0.6273876	0.86612576	1.0	1.0	871	tags=40%, list=21%, signal=51%	
ATPASE-COUPLED SULFATE TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED SULFATE TRANSMEMBRANE TRANSPORTER ACTIVITY		5	0.39026296	0.6259921	0.9016736	1.0	1.0	55	tags=20%, list=1%, signal=20%	
RESPONSE TO COPPER ION	RESPONSE TO COPPER ION		11	0.30160433	0.62334156	0.78520286	1.0	1.0	1563	tags=64%, list=38%, signal=102%	
AEROBIC ELECTRON TRANSPORT CHAIN	AEROBIC ELECTRON TRANSPORT CHAIN		7	0.3740955	0.623256	0.8645833	1.0	1.0	2601	tags=100%, list=63%, signal=267%	
GTPASE ACTIVITY	GTPASE ACTIVITY		23	0.2051859	0.62049	0.8386308	1.0	1.0	842	tags=22%, list=20%, signal=27%	
CHAPERONE-MEDIATED PROTEIN FOLDING	CHAPERONE-MEDIATED PROTEIN FOLDING		26	0.16236259	0.6196279	0.82954544	1.0	1.0	1334	tags=31%, list=32%, signal=45%	
