NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PHOSPHORYLATION	PHOSPHORYLATION		157	-0.22021714	-1.0715249	0.36188436	0.9329117	1.0	673	tags=20%, list=16%, signal=23%	
L-THREONINE CATABOLIC PROCESS TO PROPIONATE	L-THREONINE CATABOLIC PROCESS TO PROPIONATE		7	-0.59839666	-1.0654969	0.46331236	0.94227797	1.0	492	tags=43%, list=12%, signal=49%	
TRANSFERASE ACTIVITY, TRANSFERRING PHOSPHORUS-CONTAINING GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING PHOSPHORUS-CONTAINING GROUPS		37	-0.2843047	-1.0650748	0.38075313	0.93676996	1.0	497	tags=22%, list=12%, signal=24%	
PORIN ACTIVITY	PORIN ACTIVITY		17	-0.3503987	-1.0640709	0.389755	0.933069	1.0	858	tags=41%, list=21%, signal=52%	
DRUG TRANSMEMBRANE TRANSPORT	DRUG TRANSMEMBRANE TRANSPORT		23	-0.3411729	-1.0586679	0.37550202	0.94104445	1.0	973	tags=48%, list=23%, signal=62%	
FORMATE C-ACETYLTRANSFERASE ACTIVITY	FORMATE C-ACETYLTRANSFERASE ACTIVITY		5	-0.48659956	-1.0543529	0.39539346	0.94619256	1.0	1043	tags=60%, list=25%, signal=80%	
HEME TRANSPORT	HEME TRANSPORT		12	-0.49156344	-1.0417731	0.45217392	0.9726108	1.0	369	tags=42%, list=9%, signal=46%	
GLUCAN BIOSYNTHETIC PROCESS	GLUCAN BIOSYNTHETIC PROCESS		5	-0.49526262	-1.0359566	0.44382024	0.98159033	1.0	720	tags=40%, list=17%, signal=48%	
THIAMINE BIOSYNTHETIC PROCESS	THIAMINE BIOSYNTHETIC PROCESS		12	-0.50374305	-1.0215287	0.45628998	1.0	1.0	2068	tags=100%, list=50%, signal=199%	
GALACTITOL METABOLIC PROCESS	GALACTITOL METABOLIC PROCESS		6	-0.5721436	-1.0186417	0.52455795	1.0	1.0	792	tags=50%, list=19%, signal=62%	
RNA PROCESSING	RNA PROCESSING		21	-0.37763748	-1.0129286	0.48632812	1.0	1.0	271	tags=14%, list=7%, signal=15%	
MOVEMENT OF CELL OR SUBCELLULAR COMPONENT	MOVEMENT OF CELL OR SUBCELLULAR COMPONENT		8	-0.4240497	-1.0119938	0.4144869	1.0	1.0	4	tags=13%, list=0%, signal=12%	
PHOSPHOTRANSFERASE ACTIVITY, FOR OTHER SUBSTITUTED PHOSPHATE GROUPS	PHOSPHOTRANSFERASE ACTIVITY, FOR OTHER SUBSTITUTED PHOSPHATE GROUPS		9	-0.42499116	-1.0119127	0.47404063	1.0	1.0	423	tags=33%, list=10%, signal=37%	
TRANSMEMBRANE TRANSPORT	TRANSMEMBRANE TRANSPORT		340	-0.21228103	-1.0099146	0.43838862	1.0	1.0	862	tags=26%, list=21%, signal=30%	
'DE NOVO' UMP BIOSYNTHETIC PROCESS	'DE NOVO' UMP BIOSYNTHETIC PROCESS		7	-0.55932057	-1.0016849	0.5349794	1.0	1.0	589	tags=57%, list=14%, signal=66%	
SOLUTE:PROTON SYMPORTER ACTIVITY	SOLUTE:PROTON SYMPORTER ACTIVITY		10	-0.3503307	-0.9973245	0.4585153	1.0	1.0	732	tags=40%, list=18%, signal=48%	
MO-MOLYBDOPTERIN COFACTOR BIOSYNTHETIC PROCESS	MO-MOLYBDOPTERIN COFACTOR BIOSYNTHETIC PROCESS		14	-0.39770466	-0.98896766	0.46783626	1.0	1.0	756	tags=57%, list=18%, signal=70%	
LEUCINE TRANSPORT	LEUCINE TRANSPORT		5	-0.50154203	-0.9884998	0.5177305	1.0	1.0	3	tags=20%, list=0%, signal=20%	
OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.41507939	-0.98734105	0.45825243	1.0	1.0	798	tags=50%, list=19%, signal=62%	
GLYCEROL METABOLIC PROCESS	GLYCEROL METABOLIC PROCESS		13	-0.4354591	-0.98674655	0.5115304	1.0	1.0	517	tags=31%, list=12%, signal=35%	
L-CYSTEINE DESULFHYDRASE ACTIVITY	L-CYSTEINE DESULFHYDRASE ACTIVITY		5	-0.55394036	-0.98589396	0.5539112	1.0	1.0	205	tags=40%, list=5%, signal=42%	
THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS	THIAMINE DIPHOSPHATE BIOSYNTHETIC PROCESS		11	-0.50362146	-0.9840014	0.4875	1.0	1.0	2068	tags=100%, list=50%, signal=199%	
NEGATIVE REGULATION OF CELL GROWTH	NEGATIVE REGULATION OF CELL GROWTH		5	-0.4468757	-0.97985333	0.4862745	1.0	1.0	166	tags=20%, list=4%, signal=21%	
GALACTOSE TRANSMEMBRANE TRANSPORT	GALACTOSE TRANSMEMBRANE TRANSPORT		7	-0.5491021	-0.9796501	0.5625	1.0	1.0	373	tags=29%, list=9%, signal=31%	
CARBOXYL- OR CARBAMOYLTRANSFERASE ACTIVITY	CARBOXYL- OR CARBAMOYLTRANSFERASE ACTIVITY		8	-0.3893848	-0.979579	0.49186993	1.0	1.0	2540	tags=100%, list=61%, signal=257%	
ENDOPEPTIDASE ACTIVITY	ENDOPEPTIDASE ACTIVITY		20	-0.3897199	-0.9724161	0.5708502	1.0	1.0	536	tags=25%, list=13%, signal=29%	
PENICILLIN BINDING	PENICILLIN BINDING		11	-0.36813748	-0.9686855	0.5020747	1.0	1.0	595	tags=36%, list=14%, signal=42%	
INTRAMOLECULAR TRANSFERASE ACTIVITY, PHOSPHOTRANSFERASES	INTRAMOLECULAR TRANSFERASE ACTIVITY, PHOSPHOTRANSFERASES		5	-0.45249888	-0.96741635	0.48360655	1.0	1.0	181	tags=20%, list=4%, signal=21%	
METABOLIC PROCESS	METABOLIC PROCESS		116	-0.20308831	-0.9623504	0.5518868	1.0	1.0	315	tags=10%, list=8%, signal=11%	
GLUTATHIONE TRANSMEMBRANE TRANSPORT	GLUTATHIONE TRANSMEMBRANE TRANSPORT		5	-0.4960339	-0.9615527	0.5019305	1.0	1.0	211	tags=20%, list=5%, signal=21%	
DNA INTEGRATION	DNA INTEGRATION		17	-0.34657902	-0.95744836	0.51724136	1.0	1.0	891	tags=47%, list=21%, signal=60%	
ANTIPORTER ACTIVITY	ANTIPORTER ACTIVITY		24	-0.28707722	-0.95477307	0.5167464	1.0	1.0	1054	tags=46%, list=25%, signal=61%	
O ANTIGEN BIOSYNTHETIC PROCESS	O ANTIGEN BIOSYNTHETIC PROCESS		5	-0.64344263	-0.9537429	0.5866142	1.0	1.0	1485	tags=100%, list=36%, signal=155%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-CH GROUP OF DONORS	OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-CH GROUP OF DONORS		11	-0.38609013	-0.9501175	0.549763	1.0	1.0	4	tags=9%, list=0%, signal=9%	
NAD BINDING	NAD BINDING		42	-0.24466571	-0.94704044	0.5259594	1.0	1.0	185	tags=10%, list=4%, signal=10%	
DIPEPTIDE TRANSPORT	DIPEPTIDE TRANSPORT		5	-0.3571919	-0.94307905	0.5660377	1.0	1.0	798	tags=40%, list=19%, signal=49%	
XENOBIOTIC DETOXIFICATION BY TRANSMEMBRANE EXPORT ACROSS THE PLASMA MEMBRANE	XENOBIOTIC DETOXIFICATION BY TRANSMEMBRANE EXPORT ACROSS THE PLASMA MEMBRANE		27	-0.36548647	-0.9427734	0.5086207	1.0	1.0	990	tags=56%, list=24%, signal=72%	
D-GLUCURONATE CATABOLIC PROCESS	D-GLUCURONATE CATABOLIC PROCESS		6	-0.5275685	-0.92060584	0.63061225	1.0	1.0	897	tags=50%, list=22%, signal=64%	
PENTOSE CATABOLIC PROCESS	PENTOSE CATABOLIC PROCESS		8	-0.4164206	-0.9084143	0.59325397	1.0	1.0	295	tags=25%, list=7%, signal=27%	
PEPTIDE TRANSPORT	PEPTIDE TRANSPORT		37	-0.24760707	-0.90794575	0.59452736	1.0	1.0	302	tags=11%, list=7%, signal=12%	
FERMENTATION	FERMENTATION		8	-0.477704	-0.90452594	0.63092786	1.0	1.0	989	tags=50%, list=24%, signal=66%	
MONOSACCHARIDE BINDING	MONOSACCHARIDE BINDING		7	-0.3516032	-0.9024754	0.627907	1.0	1.0	852	tags=43%, list=21%, signal=54%	
RESPONSE TO OSMOTIC STRESS	RESPONSE TO OSMOTIC STRESS		18	-0.28624806	-0.9016782	0.6658537	1.0	1.0	159	tags=17%, list=4%, signal=17%	
POTASSIUM ION TRANSMEMBRANE TRANSPORT	POTASSIUM ION TRANSMEMBRANE TRANSPORT		16	-0.31388468	-0.90155303	0.5313175	1.0	1.0	178	tags=13%, list=4%, signal=13%	
NUCLEOSIDE TRANSPORT	NUCLEOSIDE TRANSPORT		5	-0.45310974	-0.8995985	0.5935252	1.0	1.0	865	tags=60%, list=21%, signal=76%	
ALCOHOL DEHYDROGENASE (NAD+) ACTIVITY	ALCOHOL DEHYDROGENASE (NAD+) ACTIVITY		6	-0.34218383	-0.8934941	0.6285097	1.0	1.0	602	tags=33%, list=14%, signal=39%	
OXIDOREDUCTASE ACTIVITY, ACTING ON NAD(P)H	OXIDOREDUCTASE ACTIVITY, ACTING ON NAD(P)H		11	-0.43457744	-0.89265853	0.5810277	1.0	1.0	700	tags=45%, list=17%, signal=55%	
AROMATIC COMPOUND CATABOLIC PROCESS	AROMATIC COMPOUND CATABOLIC PROCESS		13	-0.3740286	-0.8890415	0.59118235	1.0	1.0	364	tags=31%, list=9%, signal=34%	
ATPASE-COUPLED TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED TRANSMEMBRANE TRANSPORTER ACTIVITY		19	-0.25012094	-0.88773346	0.61904764	1.0	1.0	3120	tags=100%, list=75%, signal=400%	
RNA PHOSPHODIESTER BOND HYDROLYSIS	RNA PHOSPHODIESTER BOND HYDROLYSIS		10	-0.3961888	-0.88757855	0.6487524	1.0	1.0	481	tags=30%, list=12%, signal=34%	
STRUCTURAL MOLECULE ACTIVITY	STRUCTURAL MOLECULE ACTIVITY		13	-0.41302255	-0.8854349	0.6152125	1.0	1.0	265	tags=23%, list=6%, signal=25%	
ATPASE-COUPLED MONOSACCHARIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED MONOSACCHARIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.42655492	-0.8790511	0.6526316	1.0	1.0	214	tags=33%, list=5%, signal=35%	
POLYAMINE TRANSPORT	POLYAMINE TRANSPORT		5	-0.41237015	-0.87685275	0.6035156	1.0	1.0	904	tags=60%, list=22%, signal=77%	
LIPID A BIOSYNTHETIC PROCESS	LIPID A BIOSYNTHETIC PROCESS		24	-0.3038638	-0.87488604	0.6450382	1.0	1.0	50	tags=8%, list=1%, signal=8%	
THIAMINE PYROPHOSPHATE BINDING	THIAMINE PYROPHOSPHATE BINDING		11	-0.28512797	-0.8716779	0.6683047	1.0	1.0	2973	tags=100%, list=72%, signal=351%	
POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION	POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION		10	-0.2949187	-0.8702247	0.6388889	1.0	1.0	597	tags=30%, list=14%, signal=35%	
CHORISMATE BIOSYNTHETIC PROCESS	CHORISMATE BIOSYNTHETIC PROCESS		11	-0.2706018	-0.8683027	0.67578125	1.0	1.0	979	tags=36%, list=24%, signal=47%	
PEPTIDOGLYCAN BIOSYNTHETIC PROCESS	PEPTIDOGLYCAN BIOSYNTHETIC PROCESS		44	-0.30344915	-0.8674953	0.6904277	1.0	1.0	827	tags=34%, list=20%, signal=42%	
CHOLINE TRANSPORT	CHOLINE TRANSPORT		5	-0.46040154	-0.86390847	0.6378132	1.0	1.0	990	tags=80%, list=24%, signal=105%	
SUCCINATE TRANSMEMBRANE TRANSPORT	SUCCINATE TRANSMEMBRANE TRANSPORT		6	-0.45502517	-0.86042356	0.72088355	1.0	1.0	1154	tags=67%, list=28%, signal=92%	
XENOBIOTIC TRANSMEMBRANE TRANSPORTER ACTIVITY	XENOBIOTIC TRANSMEMBRANE TRANSPORTER ACTIVITY		28	-0.31387776	-0.85815096	0.5640496	1.0	1.0	973	tags=46%, list=23%, signal=60%	
D-GLUCONATE METABOLIC PROCESS	D-GLUCONATE METABOLIC PROCESS		10	-0.36683136	-0.8580188	0.649635	1.0	1.0	769	tags=40%, list=19%, signal=49%	
ENZYME REGULATOR ACTIVITY	ENZYME REGULATOR ACTIVITY		5	-0.38348204	-0.8528243	0.64665127	1.0	1.0	1167	tags=60%, list=28%, signal=83%	
FERRIC IRON BINDING	FERRIC IRON BINDING		6	-0.37449196	-0.8526576	0.66101694	1.0	1.0	274	tags=33%, list=7%, signal=36%	
CARBOXYLIC ACID METABOLIC PROCESS	CARBOXYLIC ACID METABOLIC PROCESS		6	-0.42583355	-0.85222864	0.675	1.0	1.0	712	tags=50%, list=17%, signal=60%	
PROTEIN-PHOSPHOCYSTEINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY	PROTEIN-PHOSPHOCYSTEINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY		20	-0.37152112	-0.8479947	0.59354836	1.0	1.0	182	tags=20%, list=4%, signal=21%	
AMINOACYL-TRNA EDITING ACTIVITY	AMINOACYL-TRNA EDITING ACTIVITY		9	-0.31789777	-0.8465156	0.6803119	1.0	1.0	377	tags=22%, list=9%, signal=24%	
AMINOACYL-TRNA METABOLISM INVOLVED IN TRANSLATIONAL FIDELITY	AMINOACYL-TRNA METABOLISM INVOLVED IN TRANSLATIONAL FIDELITY		9	-0.31789777	-0.8465156	0.6803119	1.0	1.0	377	tags=22%, list=9%, signal=24%	
CELLULAR OXIDANT DETOXIFICATION	CELLULAR OXIDANT DETOXIFICATION		17	-0.30367288	-0.84075946	0.63228697	1.0	1.0	118	tags=12%, list=3%, signal=12%	
AMINO ACID TRANSPORT	AMINO ACID TRANSPORT		81	-0.22136815	-0.84061176	0.72680414	1.0	1.0	752	tags=23%, list=18%, signal=28%	
BILE ACID AND BILE SALT TRANSPORT	BILE ACID AND BILE SALT TRANSPORT		15	-0.41305307	-0.8404552	0.6061947	1.0	1.0	957	tags=53%, list=23%, signal=69%	
ARGININE BIOSYNTHETIC PROCESS VIA ORNITHINE	ARGININE BIOSYNTHETIC PROCESS VIA ORNITHINE		8	-0.3893848	-0.8383887	0.6957447	1.0	1.0	2540	tags=100%, list=61%, signal=257%	
OLIGOPEPTIDE TRANSPORT	OLIGOPEPTIDE TRANSPORT		6	-0.32943395	-0.8349906	0.6982592	1.0	1.0	798	tags=33%, list=19%, signal=41%	
REGULATION OF CELL SHAPE	REGULATION OF CELL SHAPE		46	-0.29481307	-0.8328785	0.7201646	1.0	1.0	638	tags=26%, list=15%, signal=30%	
PHOSPHORELAY RESPONSE REGULATOR ACTIVITY	PHOSPHORELAY RESPONSE REGULATOR ACTIVITY		24	-0.23385164	-0.83286816	0.7389277	1.0	1.0	290	tags=17%, list=7%, signal=18%	
CARBOHYDRATE METABOLIC PROCESS	CARBOHYDRATE METABOLIC PROCESS		140	-0.2347958	-0.83077353	0.627957	1.0	1.0	661	tags=21%, list=16%, signal=24%	
GLUCONATE TRANSMEMBRANE TRANSPORT	GLUCONATE TRANSMEMBRANE TRANSPORT		8	-0.3867764	-0.8306414	0.6704036	1.0	1.0	430	tags=25%, list=10%, signal=28%	
OXIDOREDUCTASE ACTIVITY	OXIDOREDUCTASE ACTIVITY		337	-0.20242631	-0.82978934	0.82660335	1.0	1.0	662	tags=19%, list=16%, signal=21%	
PROTEIN-CONTAINING COMPLEX	PROTEIN-CONTAINING COMPLEX		21	-0.30652222	-0.8254879	0.6415929	1.0	1.0	195	tags=14%, list=5%, signal=15%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY		28	-0.34030253	-0.8221559	0.6145374	1.0	1.0	182	tags=18%, list=4%, signal=19%	
AEROBIC RESPIRATION	AEROBIC RESPIRATION		25	-0.27960554	-0.8141525	0.7824074	1.0	1.0	473	tags=28%, list=11%, signal=31%	
3-PHENYLPROPIONATE CATABOLIC PROCESS	3-PHENYLPROPIONATE CATABOLIC PROCESS		11	-0.36539912	-0.8134883	0.6606786	1.0	1.0	659	tags=36%, list=16%, signal=43%	
DIPEPTIDE TRANSMEMBRANE TRANSPORT	DIPEPTIDE TRANSMEMBRANE TRANSPORT		18	-0.28859887	-0.8103417	0.7007673	1.0	1.0	798	tags=33%, list=19%, signal=41%	
DIPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	DIPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		18	-0.28859887	-0.8103417	0.7007673	1.0	1.0	798	tags=33%, list=19%, signal=41%	
ALLANTOIN ASSIMILATION PATHWAY	ALLANTOIN ASSIMILATION PATHWAY		5	-0.38846007	-0.80870837	0.7459954	1.0	1.0	193	tags=20%, list=5%, signal=21%	
TRANSPOSITION	TRANSPOSITION		5	-0.43418515	-0.8083056	0.7280702	1.0	1.0	2353	tags=100%, list=57%, signal=230%	
POLYSACCHARIDE BIOSYNTHETIC PROCESS	POLYSACCHARIDE BIOSYNTHETIC PROCESS		9	-0.30220726	-0.80596036	0.73963135	1.0	1.0	50	tags=11%, list=1%, signal=11%	
NAD+ BINDING	NAD+ BINDING		8	-0.34390685	-0.80354106	0.7284264	1.0	1.0	624	tags=38%, list=15%, signal=44%	
ATPASE-COUPLED AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.37856805	-0.80101043	0.65442765	1.0	1.0	1078	tags=50%, list=26%, signal=67%	
AMIDE TRANSPORT	AMIDE TRANSPORT		5	-0.36089683	-0.79557735	0.7	1.0	1.0	2657	tags=100%, list=64%, signal=277%	
CATION TRANSMEMBRANE TRANSPORT	CATION TRANSMEMBRANE TRANSPORT		32	-0.24258594	-0.7955648	0.73596674	1.0	1.0	3	tags=3%, list=0%, signal=3%	
NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION	NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION		5	-0.41104147	-0.7941712	0.7330827	1.0	1.0	2449	tags=100%, list=59%, signal=243%	
PATHOGENESIS	PATHOGENESIS		8	-0.35598528	-0.79307115	0.7410526	1.0	1.0	967	tags=63%, list=23%, signal=81%	
TRNA WOBBLE URIDINE MODIFICATION	TRNA WOBBLE URIDINE MODIFICATION		7	-0.33566397	-0.79111105	0.72908366	1.0	1.0	171	tags=14%, list=4%, signal=15%	
D-GLUCONATE CATABOLIC PROCESS	D-GLUCONATE CATABOLIC PROCESS		7	-0.3863128	-0.7833925	0.73441106	1.0	1.0	769	tags=57%, list=19%, signal=70%	
FUMARATE TRANSPORT	FUMARATE TRANSPORT		5	-0.41035226	-0.783266	0.769084	1.0	1.0	1154	tags=60%, list=28%, signal=83%	
RESPONSE TO ANTIBIOTIC	RESPONSE TO ANTIBIOTIC		95	-0.19459924	-0.77930987	0.7627119	1.0	1.0	681	tags=18%, list=16%, signal=21%	
PYRIMIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PYRIMIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS		11	-0.4001874	-0.7786761	0.70672095	1.0	1.0	589	tags=36%, list=14%, signal=42%	
OUTER MEMBRANE-BOUNDED PERIPLASMIC SPACE	OUTER MEMBRANE-BOUNDED PERIPLASMIC SPACE		173	-0.1609712	-0.7753627	0.9040698	1.0	1.0	512	tags=13%, list=12%, signal=14%	
DNA-DIRECTED 5'-3' RNA POLYMERASE ACTIVITY	DNA-DIRECTED 5'-3' RNA POLYMERASE ACTIVITY		7	-0.38235933	-0.7723785	0.7699805	1.0	1.0	133	tags=14%, list=3%, signal=15%	
DNA POLYMERASE III, CORE COMPLEX	DNA POLYMERASE III, CORE COMPLEX		5	-0.3322083	-0.75750417	0.7917448	1.0	1.0	2776	tags=100%, list=67%, signal=301%	
DNA N-GLYCOSYLASE ACTIVITY	DNA N-GLYCOSYLASE ACTIVITY		5	-0.28961906	-0.7420494	0.81179136	1.0	1.0	315	tags=20%, list=8%, signal=22%	
PHOSPHOPROTEIN PHOSPHATASE ACTIVITY	PHOSPHOPROTEIN PHOSPHATASE ACTIVITY		15	-0.21905574	-0.7304889	0.8181818	1.0	1.0	246	tags=13%, list=6%, signal=14%	
HYDROLASE ACTIVITY, ACTING ON GLYCOSYL BONDS	HYDROLASE ACTIVITY, ACTING ON GLYCOSYL BONDS		37	-0.2106455	-0.7286453	0.8322148	1.0	1.0	491	tags=16%, list=12%, signal=18%	
ATP BIOSYNTHETIC PROCESS	ATP BIOSYNTHETIC PROCESS		9	-0.4405993	-0.72278595	0.7837838	1.0	1.0	70	tags=11%, list=2%, signal=11%	
'DE NOVO' IMP BIOSYNTHETIC PROCESS	'DE NOVO' IMP BIOSYNTHETIC PROCESS		12	-0.4169973	-0.72117376	0.8096154	1.0	1.0	1405	tags=75%, list=34%, signal=113%	
DNA REPLICATION INITIATION	DNA REPLICATION INITIATION		5	-0.42068934	-0.718493	0.8250497	1.0	1.0	121	tags=20%, list=3%, signal=21%	
SPERMIDINE BIOSYNTHETIC PROCESS	SPERMIDINE BIOSYNTHETIC PROCESS		6	-0.33237335	-0.71782833	0.80727273	1.0	1.0	281	tags=17%, list=7%, signal=18%	
ALDEHYDE-LYASE ACTIVITY	ALDEHYDE-LYASE ACTIVITY		13	-0.302878	-0.71715885	0.75164837	1.0	1.0	231	tags=15%, list=6%, signal=16%	
PEPTIDOGLYCAN BINDING	PEPTIDOGLYCAN BINDING		6	-0.35399082	-0.7118563	0.81376517	1.0	1.0	2686	tags=100%, list=65%, signal=283%	
INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES	INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES		5	-0.38837993	-0.711501	0.8153846	1.0	1.0	2543	tags=100%, list=61%, signal=258%	
CARBOHYDRATE TRANSPORT	CARBOHYDRATE TRANSPORT		94	-0.25243172	-0.71142185	0.73015875	1.0	1.0	731	tags=27%, list=18%, signal=32%	
PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.34469295	-0.7102946	0.76969695	1.0	1.0	861	tags=57%, list=21%, signal=72%	
ARGININE CATABOLIC PROCESS TO GLUTAMATE	ARGININE CATABOLIC PROCESS TO GLUTAMATE		5	-0.45178398	-0.7075147	0.8333333	1.0	1.0	2280	tags=100%, list=55%, signal=221%	
ARGININE CATABOLIC PROCESS TO SUCCINATE	ARGININE CATABOLIC PROCESS TO SUCCINATE		5	-0.45178398	-0.7075147	0.8333333	1.0	1.0	2280	tags=100%, list=55%, signal=221%	
ACETOLACTATE SYNTHASE ACTIVITY	ACETOLACTATE SYNTHASE ACTIVITY		5	-0.39296046	-0.68780756	0.85300666	1.0	1.0	2524	tags=100%, list=61%, signal=255%	
SMALL RIBOSOMAL SUBUNIT RRNA BINDING	SMALL RIBOSOMAL SUBUNIT RRNA BINDING		7	-0.40906897	-0.684457	0.83681214	1.0	1.0	2458	tags=100%, list=59%, signal=245%	
TRNA AMINOACYLATION	TRNA AMINOACYLATION		7	-0.38834015	-0.6820262	0.86259544	1.0	1.0	548	tags=29%, list=13%, signal=33%	
INTRACELLULAR PROTEIN TRANSPORT	INTRACELLULAR PROTEIN TRANSPORT		6	-0.39352635	-0.6774899	0.8365019	1.0	1.0	1278	tags=67%, list=31%, signal=96%	
LIPID BIOSYNTHETIC PROCESS	LIPID BIOSYNTHETIC PROCESS		8	-0.35536793	-0.67175525	0.83040935	1.0	1.0	2681	tags=100%, list=65%, signal=282%	
AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS	AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS		19	-0.22610898	-0.6693662	0.8061674	1.0	1.0	1013	tags=37%, list=24%, signal=49%	
MEMBRANE ORGANIZATION	MEMBRANE ORGANIZATION		5	-0.3572806	-0.6690715	0.8366142	1.0	1.0	2672	tags=100%, list=64%, signal=280%	
CARBOHYDRATE TRANSMEMBRANE TRANSPORT	CARBOHYDRATE TRANSMEMBRANE TRANSPORT		38	-0.2548373	-0.6639894	0.803132	1.0	1.0	858	tags=34%, list=21%, signal=43%	
MRNA 5'-UTR BINDING	MRNA 5'-UTR BINDING		6	-0.38389197	-0.65893435	0.8664193	1.0	1.0	2562	tags=100%, list=62%, signal=261%	
GLUTAMINE METABOLIC PROCESS	GLUTAMINE METABOLIC PROCESS		15	-0.21014784	-0.6588901	0.8546255	1.0	1.0	840	tags=33%, list=20%, signal=42%	
HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES	HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES		7	-0.28750443	-0.65760446	0.86403507	1.0	1.0	455	tags=29%, list=11%, signal=32%	
TRANSLATION ELONGATION FACTOR ACTIVITY	TRANSLATION ELONGATION FACTOR ACTIVITY		8	-0.39710495	-0.65722656	0.872381	1.0	1.0	2508	tags=100%, list=60%, signal=252%	
N-ACETYLGLUCOSAMINE METABOLIC PROCESS	N-ACETYLGLUCOSAMINE METABOLIC PROCESS		5	-0.30713597	-0.65468687	0.9290061	1.0	1.0	2880	tags=100%, list=69%, signal=326%	
PEPTIDOGLYCAN METABOLIC PROCESS	PEPTIDOGLYCAN METABOLIC PROCESS		18	-0.3098727	-0.65229595	0.8666667	1.0	1.0	536	tags=22%, list=13%, signal=25%	
ETHANOLAMINE CATABOLIC PROCESS	ETHANOLAMINE CATABOLIC PROCESS		13	-0.32487923	-0.64821863	0.86570245	1.0	1.0	2809	tags=100%, list=68%, signal=308%	
NUCLEOSIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	NUCLEOSIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.2896103	-0.6479347	0.86466163	1.0	1.0	865	tags=43%, list=21%, signal=54%	
NUCLEOSIDE TRANSMEMBRANE TRANSPORT	NUCLEOSIDE TRANSMEMBRANE TRANSPORT		7	-0.28961027	-0.64793456	0.86466163	1.0	1.0	865	tags=43%, list=21%, signal=54%	
SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE ACTIVITY	SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE ACTIVITY		10	-0.2520512	-0.6468822	0.9028926	1.0	1.0	595	tags=30%, list=14%, signal=35%	
PROTEIN TARGETING	PROTEIN TARGETING		8	-0.32104722	-0.6415731	0.86328125	1.0	1.0	895	tags=38%, list=22%, signal=48%	
DRUG EXPORT	DRUG EXPORT		7	-0.34010333	-0.6406757	0.8611765	1.0	1.0	780	tags=43%, list=19%, signal=53%	
PUTRESCINE TRANSPORT	PUTRESCINE TRANSPORT		15	-0.25519574	-0.63909113	0.87642586	1.0	1.0	904	tags=47%, list=22%, signal=59%	
TRANSPORTER ACTIVITY	TRANSPORTER ACTIVITY		65	-0.1819003	-0.63405085	0.9026549	1.0	1.0	862	tags=26%, list=21%, signal=32%	
