NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CHORISMATE BIOSYNTHETIC PROCESS	CHORISMATE BIOSYNTHETIC PROCESS		11	-0.50833666	-1.3053772	0.18145162	0.57486796	1.0	327	tags=27%, list=8%, signal=30%	
PROTEIN DISULFIDE OXIDOREDUCTASE ACTIVITY	PROTEIN DISULFIDE OXIDOREDUCTASE ACTIVITY		13	-0.47817835	-1.3031102	0.10816327	0.57720745	1.0	387	tags=31%, list=9%, signal=34%	
NADH DEHYDROGENASE COMPLEX	NADH DEHYDROGENASE COMPLEX		14	-0.72958696	-1.3004097	0.15065502	0.580548	1.0	961	tags=86%, list=23%, signal=111%	
PYRIDOXAL PHOSPHATE BINDING	PYRIDOXAL PHOSPHATE BINDING		57	-0.41400516	-1.2952199	0.2122449	0.59142864	1.0	1136	tags=51%, list=27%, signal=69%	
GLYCEROL CATABOLIC PROCESS	GLYCEROL CATABOLIC PROCESS		9	-0.69065845	-1.2924298	0.20952381	0.5950325	1.0	702	tags=56%, list=17%, signal=67%	
GLUTATHIONE TRANSMEMBRANE TRANSPORT	GLUTATHIONE TRANSMEMBRANE TRANSPORT		5	-0.7737143	-1.2905161	0.06930693	0.5967111	1.0	717	tags=80%, list=17%, signal=97%	
PYROPHOSPHATASE ACTIVITY	PYROPHOSPHATASE ACTIVITY		7	-0.62830764	-1.2882178	0.21106558	0.5990521	1.0	909	tags=57%, list=22%, signal=73%	
N-ACETYLTRANSFERASE ACTIVITY	N-ACETYLTRANSFERASE ACTIVITY		8	-0.59811205	-1.2875322	0.16269842	0.59716487	1.0	1086	tags=63%, list=26%, signal=84%	
MALTODEXTRIN TRANSPORT	MALTODEXTRIN TRANSPORT		5	-0.87246865	-1.2866943	0.11090909	0.5956142	1.0	535	tags=100%, list=13%, signal=115%	
THREONINE CATABOLIC PROCESS	THREONINE CATABOLIC PROCESS		10	-0.6511045	-1.2847499	0.14686824	0.5969262	1.0	786	tags=60%, list=19%, signal=74%	
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION	TRNA AMINOACYLATION FOR PROTEIN TRANSLATION		18	-0.62774116	-1.2841046	0.24034335	0.5953754	1.0	1218	tags=78%, list=29%, signal=110%	
AMP BINDING	AMP BINDING		5	-0.6643715	-1.2825793	0.14910537	0.5957879	1.0	901	tags=80%, list=22%, signal=102%	
DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS	DEOXYRIBONUCLEOTIDE BIOSYNTHETIC PROCESS		6	-0.70965314	-1.2823358	0.15138593	0.59280515	1.0	114	tags=33%, list=3%, signal=34%	
CARBOXYPEPTIDASE ACTIVITY	CARBOXYPEPTIDASE ACTIVITY		13	-0.4451626	-1.2788098	0.1814433	0.59889406	1.0	1153	tags=38%, list=28%, signal=53%	
MALTOSE TRANSPORT	MALTOSE TRANSPORT		8	-0.6225623	-1.2745768	0.22266401	0.6073803	1.0	535	tags=63%, list=13%, signal=72%	
AMINOACYL-TRNA EDITING ACTIVITY	AMINOACYL-TRNA EDITING ACTIVITY		9	-0.68264616	-1.2726846	0.15436241	0.6089703	1.0	1218	tags=78%, list=29%, signal=110%	
AMINOACYL-TRNA METABOLISM INVOLVED IN TRANSLATIONAL FIDELITY	AMINOACYL-TRNA METABOLISM INVOLVED IN TRANSLATIONAL FIDELITY		9	-0.68264616	-1.2726846	0.15436241	0.60511607	1.0	1218	tags=78%, list=29%, signal=110%	
FMN BINDING	FMN BINDING		33	-0.34947783	-1.2717915	0.14432989	0.6038542	1.0	1309	tags=52%, list=32%, signal=75%	
3 IRON, 4 SULFUR CLUSTER BINDING	3 IRON, 4 SULFUR CLUSTER BINDING		8	-0.546383	-1.2711548	0.16182573	0.6018175	1.0	970	tags=50%, list=23%, signal=65%	
PHOSPHORELAY SIGNAL TRANSDUCTION SYSTEM	PHOSPHORELAY SIGNAL TRANSDUCTION SYSTEM		65	-0.35594743	-1.2679368	0.16386555	0.60691464	1.0	1037	tags=34%, list=25%, signal=44%	
ANAEROBIC ELECTRON TRANSPORT CHAIN	ANAEROBIC ELECTRON TRANSPORT CHAIN		14	-0.55531913	-1.2672234	0.20235756	0.60507137	1.0	773	tags=57%, list=19%, signal=70%	
EFFLUX PUMP COMPLEX	EFFLUX PUMP COMPLEX		5	-0.641823	-1.2671131	0.22150537	0.6015845	1.0	1399	tags=60%, list=34%, signal=90%	
NICKEL CATION BINDING	NICKEL CATION BINDING		16	-0.5903069	-1.26672	0.20689656	0.5990596	1.0	1427	tags=69%, list=34%, signal=104%	
TETRAHYDROFOLATE INTERCONVERSION	TETRAHYDROFOLATE INTERCONVERSION		6	-0.50173134	-1.2631311	0.200409	0.6049781	1.0	123	tags=33%, list=3%, signal=34%	
NAD BIOSYNTHETIC PROCESS	NAD BIOSYNTHETIC PROCESS		9	-0.5105235	-1.261207	0.2188755	0.60679513	1.0	534	tags=33%, list=13%, signal=38%	
QUORUM SENSING	QUORUM SENSING		6	-0.5918598	-1.2609211	0.19672132	0.60388047	1.0	193	tags=33%, list=5%, signal=35%	
NADH DEHYDROGENASE (UBIQUINONE) ACTIVITY	NADH DEHYDROGENASE (UBIQUINONE) ACTIVITY		17	-0.55912083	-1.2603087	0.22489083	0.60207856	1.0	961	tags=53%, list=23%, signal=69%	
D-GALACTURONATE CATABOLIC PROCESS	D-GALACTURONATE CATABOLIC PROCESS		6	-0.6467555	-1.259518	0.21888413	0.6005458	1.0	936	tags=67%, list=23%, signal=86%	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT	ATP SYNTHESIS COUPLED ELECTRON TRANSPORT		8	-0.5676314	-1.2580528	0.21902655	0.601081	1.0	682	tags=63%, list=16%, signal=75%	
L-CYSTEINE DESULFHYDRASE ACTIVITY	L-CYSTEINE DESULFHYDRASE ACTIVITY		5	-0.786162	-1.257623	0.17165668	0.5987103	1.0	893	tags=100%, list=22%, signal=127%	
PROTEIN METHYLTRANSFERASE ACTIVITY	PROTEIN METHYLTRANSFERASE ACTIVITY		6	-0.581532	-1.2558815	0.1749409	0.6000884	1.0	633	tags=33%, list=15%, signal=39%	
FERMENTATION	FERMENTATION		8	-0.7486128	-1.2539867	0.18940938	0.60156256	1.0	1051	tags=100%, list=25%, signal=134%	
L-SERINE CATABOLIC PROCESS	L-SERINE CATABOLIC PROCESS		5	-0.73887813	-1.2517433	0.16818182	0.60398	1.0	474	tags=60%, list=11%, signal=68%	
EFFLUX TRANSMEMBRANE TRANSPORTER ACTIVITY	EFFLUX TRANSMEMBRANE TRANSPORTER ACTIVITY		17	-0.36923787	-1.2513115	0.16	0.6015479	1.0	444	tags=24%, list=11%, signal=26%	
OUTER MEMBRANE-BOUNDED PERIPLASMIC SPACE	OUTER MEMBRANE-BOUNDED PERIPLASMIC SPACE		173	-0.3283637	-1.2501771	0.20430107	0.60084444	1.0	1022	tags=35%, list=25%, signal=44%	
LIPID BINDING	LIPID BINDING		8	-0.59562147	-1.2493044	0.14347826	0.6000097	1.0	1450	tags=75%, list=35%, signal=115%	
LIGASE ACTIVITY	LIGASE ACTIVITY		94	-0.36612895	-1.2491783	0.25170067	0.597022	1.0	1233	tags=51%, list=30%, signal=71%	
AMINOACYL-TRNA LIGASE ACTIVITY	AMINOACYL-TRNA LIGASE ACTIVITY		25	-0.5720088	-1.2457625	0.2811159	0.6026773	1.0	1218	tags=68%, list=29%, signal=96%	
EXONUCLEASE ACTIVITY	EXONUCLEASE ACTIVITY		22	-0.43351752	-1.2453237	0.2309322	0.6005266	1.0	1055	tags=45%, list=25%, signal=61%	
NADH DEHYDROGENASE ACTIVITY	NADH DEHYDROGENASE ACTIVITY		9	-0.5421175	-1.2436256	0.19189766	0.6019546	1.0	961	tags=56%, list=23%, signal=72%	
ALCOHOL DEHYDROGENASE (NADP+) ACTIVITY	ALCOHOL DEHYDROGENASE (NADP+) ACTIVITY		6	-0.77646494	-1.2398598	0.20423892	0.60828245	1.0	934	tags=100%, list=22%, signal=129%	
CHEMOTAXIS	CHEMOTAXIS		24	-0.49250492	-1.233531	0.25301206	0.6209084	1.0	543	tags=33%, list=13%, signal=38%	
TRANSFERASE ACTIVITY, TRANSFERRING PHOSPHORUS-CONTAINING GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING PHOSPHORUS-CONTAINING GROUPS		37	-0.39459768	-1.2331979	0.2058212	0.6181808	1.0	718	tags=30%, list=17%, signal=36%	
BAM PROTEIN COMPLEX	BAM PROTEIN COMPLEX		5	-0.69845235	-1.2296127	0.20726496	0.6242296	1.0	862	tags=60%, list=21%, signal=76%	
RESPONSE TO TEMPERATURE STIMULUS	RESPONSE TO TEMPERATURE STIMULUS		6	-0.5651754	-1.2264264	0.21118012	0.6292514	1.0	650	tags=50%, list=16%, signal=59%	
MONOOXYGENASE ACTIVITY	MONOOXYGENASE ACTIVITY		6	-0.60463446	-1.2251055	0.24173553	0.62930405	1.0	1111	tags=67%, list=27%, signal=91%	
HYDROLASE ACTIVITY	HYDROLASE ACTIVITY		456	-0.26029035	-1.22386	0.16157205	0.6293388	1.0	1196	tags=35%, list=29%, signal=44%	
ION TRANSMEMBRANE TRANSPORT	ION TRANSMEMBRANE TRANSPORT		8	-0.6130113	-1.2236592	0.23890063	0.62644994	1.0	1356	tags=75%, list=33%, signal=111%	
RESPONSE TO OSMOTIC STRESS	RESPONSE TO OSMOTIC STRESS		18	-0.45083594	-1.2225509	0.20734341	0.62592435	1.0	974	tags=50%, list=23%, signal=65%	
SIGMA FACTOR ACTIVITY	SIGMA FACTOR ACTIVITY		7	-0.64428705	-1.2149384	0.2580645	0.64257944	1.0	650	tags=43%, list=16%, signal=51%	
ANAEROBIC RESPIRATION	ANAEROBIC RESPIRATION		56	-0.4378725	-1.2148082	0.26993865	0.6396592	1.0	1070	tags=43%, list=26%, signal=57%	
GRAM-NEGATIVE-BACTERIUM-TYPE CELL OUTER MEMBRANE ASSEMBLY	GRAM-NEGATIVE-BACTERIUM-TYPE CELL OUTER MEMBRANE ASSEMBLY		13	-0.49594724	-1.2118518	0.30172414	0.64433557	1.0	862	tags=38%, list=21%, signal=48%	
MANGANESE ION BINDING	MANGANESE ION BINDING		49	-0.3466651	-1.2095273	0.19269776	0.6465453	1.0	652	tags=24%, list=16%, signal=29%	
BIOTIN BIOSYNTHETIC PROCESS	BIOTIN BIOSYNTHETIC PROCESS		10	-0.58710057	-1.2094396	0.25933203	0.64350766	1.0	1058	tags=50%, list=25%, signal=67%	
PERIPLASMIC SPACE	PERIPLASMIC SPACE		176	-0.3291148	-1.2073475	0.2299578	0.6455883	1.0	932	tags=34%, list=22%, signal=42%	
GLUTATHIONE TRANSFERASE ACTIVITY	GLUTATHIONE TRANSFERASE ACTIVITY		5	-0.74790007	-1.2064819	0.18595825	0.64447266	1.0	710	tags=80%, list=17%, signal=96%	
PROTEIN SERINE/THREONINE KINASE ACTIVITY	PROTEIN SERINE/THREONINE KINASE ACTIVITY		5	-0.69889045	-1.2057183	0.21832359	0.6432069	1.0	1075	tags=80%, list=26%, signal=108%	
TRNA WOBBLE POSITION URIDINE THIOLATION	TRNA WOBBLE POSITION URIDINE THIOLATION		6	-0.5577973	-1.2010368	0.27973568	0.65127575	1.0	854	tags=67%, list=21%, signal=84%	
L-THREONINE CATABOLIC PROCESS TO PROPIONATE	L-THREONINE CATABOLIC PROCESS TO PROPIONATE		7	-0.671973	-1.2006226	0.22016461	0.64906144	1.0	1368	tags=100%, list=33%, signal=149%	
LIPID BIOSYNTHETIC PROCESS	LIPID BIOSYNTHETIC PROCESS		8	-0.6648198	-1.1999096	0.2706131	0.64766896	1.0	1091	tags=75%, list=26%, signal=102%	
BIOSYNTHETIC PROCESS	BIOSYNTHETIC PROCESS		46	-0.35920706	-1.1994452	0.15400843	0.64551514	1.0	1387	tags=54%, list=33%, signal=81%	
N-ACETYLMURAMOYL-L-ALANINE AMIDASE ACTIVITY	N-ACETYLMURAMOYL-L-ALANINE AMIDASE ACTIVITY		5	-0.48946455	-1.1906418	0.23421589	0.66510487	1.0	569	tags=20%, list=14%, signal=23%	
4 IRON, 4 SULFUR CLUSTER BINDING	4 IRON, 4 SULFUR CLUSTER BINDING		112	-0.3160298	-1.1893526	0.22912206	0.6648849	1.0	970	tags=32%, list=23%, signal=41%	
MALATE METABOLIC PROCESS	MALATE METABOLIC PROCESS		6	-0.674621	-1.1890876	0.2938856	0.66242534	1.0	1217	tags=67%, list=29%, signal=94%	
CARBOHYDRATE DERIVATIVE BINDING	CARBOHYDRATE DERIVATIVE BINDING		11	-0.4655356	-1.1889479	0.28242677	0.65959525	1.0	843	tags=45%, list=20%, signal=57%	
ALDEHYDE-LYASE ACTIVITY	ALDEHYDE-LYASE ACTIVITY		13	-0.43563154	-1.187852	0.26293996	0.6595107	1.0	701	tags=31%, list=17%, signal=37%	
RACEMASE AND EPIMERASE ACTIVITY, ACTING ON CARBOHYDRATES AND DERIVATIVES	RACEMASE AND EPIMERASE ACTIVITY, ACTING ON CARBOHYDRATES AND DERIVATIVES		8	-0.5122779	-1.1864413	0.2906504	0.6598603	1.0	978	tags=63%, list=24%, signal=82%	
PROTEIN DOMAIN SPECIFIC BINDING	PROTEIN DOMAIN SPECIFIC BINDING		11	-0.47246546	-1.1838542	0.26712328	0.6634648	1.0	234	tags=27%, list=6%, signal=29%	
CARBOHYDRATE CATABOLIC PROCESS	CARBOHYDRATE CATABOLIC PROCESS		5	-0.53156096	-1.1833065	0.27494907	0.6615562	1.0	884	tags=60%, list=21%, signal=76%	
CELLULAR AMINO ACID BIOSYNTHETIC PROCESS	CELLULAR AMINO ACID BIOSYNTHETIC PROCESS		102	-0.39798805	-1.1825688	0.29645094	0.6603621	1.0	1133	tags=42%, list=27%, signal=57%	
HEME BIOSYNTHETIC PROCESS	HEME BIOSYNTHETIC PROCESS		7	-0.5515653	-1.1801467	0.30879346	0.66327006	1.0	964	tags=71%, list=23%, signal=93%	
ENZYME BINDING	ENZYME BINDING		10	-0.52678823	-1.1772431	0.29227558	0.66731244	1.0	657	tags=40%, list=16%, signal=47%	
NADH DEHYDROGENASE (QUINONE) ACTIVITY	NADH DEHYDROGENASE (QUINONE) ACTIVITY		6	-0.7040309	-1.1771256	0.26180258	0.6644611	1.0	961	tags=83%, list=23%, signal=108%	
FORMATE C-ACETYLTRANSFERASE ACTIVITY	FORMATE C-ACETYLTRANSFERASE ACTIVITY		5	-0.6595126	-1.1701401	0.29273504	0.67849684	1.0	1240	tags=80%, list=30%, signal=114%	
ENZYME REGULATOR ACTIVITY	ENZYME REGULATOR ACTIVITY		5	-0.69382834	-1.1675206	0.24375	0.6817389	1.0	1276	tags=100%, list=31%, signal=144%	
POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION	POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION		10	-0.40567747	-1.1634936	0.28242677	0.6886871	1.0	305	tags=20%, list=7%, signal=22%	
COBALAMIN TRANSPORT	COBALAMIN TRANSPORT		7	-0.58975697	-1.1631793	0.29979035	0.68627095	1.0	600	tags=29%, list=14%, signal=33%	
BACTERIAL NUCLEOID	BACTERIAL NUCLEOID		8	-0.49287456	-1.1553617	0.33797216	0.7024597	1.0	949	tags=38%, list=23%, signal=49%	
DIMETHYL SULFOXIDE REDUCTASE ACTIVITY	DIMETHYL SULFOXIDE REDUCTASE ACTIVITY		6	-0.6988479	-1.152864	0.29563493	0.70592135	1.0	881	tags=83%, list=21%, signal=106%	
NEGATIVE REGULATION OF CATALYTIC ACTIVITY	NEGATIVE REGULATION OF CATALYTIC ACTIVITY		16	-0.45005497	-1.1524602	0.2554585	0.7038415	1.0	1192	tags=63%, list=29%, signal=87%	
CHROMOSOME	CHROMOSOME		8	-0.5935468	-1.1522493	0.34334764	0.70120287	1.0	810	tags=38%, list=20%, signal=46%	
SIGNAL TRANSDUCTION BY PROTEIN PHOSPHORYLATION	SIGNAL TRANSDUCTION BY PROTEIN PHOSPHORYLATION		28	-0.36873168	-1.1517974	0.27439025	0.69906074	1.0	1026	tags=32%, list=25%, signal=42%	
CELLULAR RESPIRATION	CELLULAR RESPIRATION		11	-0.5268035	-1.1513268	0.32842106	0.6970764	1.0	369	tags=27%, list=9%, signal=30%	
GLYCEROL-3-PHOSPHATE METABOLIC PROCESS	GLYCEROL-3-PHOSPHATE METABOLIC PROCESS		6	-0.6114277	-1.1501743	0.33333334	0.6967714	1.0	761	tags=50%, list=18%, signal=61%	
HISTIDINE BIOSYNTHETIC PROCESS	HISTIDINE BIOSYNTHETIC PROCESS		10	-0.6267872	-1.1481353	0.35632184	0.6984835	1.0	1129	tags=60%, list=27%, signal=82%	
RESPONSE TO UNFOLDED PROTEIN	RESPONSE TO UNFOLDED PROTEIN		5	-0.51729786	-1.1472121	0.29645094	0.6977369	1.0	261	tags=40%, list=6%, signal=43%	
CARBON UTILIZATION	CARBON UTILIZATION		10	-0.40095723	-1.1469758	0.2780083	0.69522846	1.0	263	tags=20%, list=6%, signal=21%	
AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS	AROMATIC AMINO ACID FAMILY BIOSYNTHETIC PROCESS		19	-0.41239408	-1.1468283	0.33742332	0.6926071	1.0	327	tags=26%, list=8%, signal=28%	
METALLOEXOPEPTIDASE ACTIVITY	METALLOEXOPEPTIDASE ACTIVITY		5	-0.62656003	-1.1465245	0.3526971	0.69040895	1.0	642	tags=40%, list=15%, signal=47%	
PROTEIN METHYLATION	PROTEIN METHYLATION		7	-0.52333874	-1.1459637	0.2874109	0.6887869	1.0	1036	tags=43%, list=25%, signal=57%	
CELLULAR AMINO ACID METABOLIC PROCESS	CELLULAR AMINO ACID METABOLIC PROCESS		29	-0.39885944	-1.1428113	0.31458333	0.693172	1.0	1386	tags=59%, list=33%, signal=87%	
TRANSCRIPTION REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING	TRANSCRIPTION REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING		57	-0.32530734	-1.1413707	0.32936507	0.69358456	1.0	1459	tags=46%, list=35%, signal=69%	
CYSTEINE BIOSYNTHETIC PROCESS	CYSTEINE BIOSYNTHETIC PROCESS		8	-0.542445	-1.1403943	0.34008098	0.6929003	1.0	1411	tags=75%, list=34%, signal=113%	
PERIPLASMIC SIDE OF CELL OUTER MEMBRANE	PERIPLASMIC SIDE OF CELL OUTER MEMBRANE		5	-0.6576663	-1.1382905	0.3220676	0.6948278	1.0	1426	tags=100%, list=34%, signal=152%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-OH GROUP OF DONORS, NAD OR NADP AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-OH GROUP OF DONORS, NAD OR NADP AS ACCEPTOR		33	-0.33747953	-1.1382759	0.33887735	0.69190866	1.0	1002	tags=45%, list=24%, signal=59%	
GALACTOSE CATABOLIC PROCESS VIA UDP-GALACTOSE	GALACTOSE CATABOLIC PROCESS VIA UDP-GALACTOSE		7	-0.5353303	-1.1373799	0.32738096	0.6909427	1.0	1156	tags=71%, list=28%, signal=99%	
LYTIC ENDOTRANSGLYCOSYLASE ACTIVITY	LYTIC ENDOTRANSGLYCOSYLASE ACTIVITY		6	-0.5625073	-1.1329222	0.32671082	0.6985631	1.0	1053	tags=50%, list=25%, signal=67%	
CELLULAR RESPONSE TO CELL ENVELOPE STRESS	CELLULAR RESPONSE TO CELL ENVELOPE STRESS		7	-0.46535066	-1.1306286	0.3224568	0.70109814	1.0	542	tags=29%, list=13%, signal=33%	
PHOSPHORELAY SENSOR KINASE ACTIVITY	PHOSPHORELAY SENSOR KINASE ACTIVITY		26	-0.3652445	-1.1279477	0.31526104	0.70480037	1.0	983	tags=31%, list=24%, signal=40%	
PROTEIN HISTIDINE KINASE ACTIVITY	PROTEIN HISTIDINE KINASE ACTIVITY		26	-0.3652445	-1.1279477	0.31526104	0.70187587	1.0	983	tags=31%, list=24%, signal=40%	
PEPTIDYL-HISTIDINE PHOSPHORYLATION	PEPTIDYL-HISTIDINE PHOSPHORYLATION		26	-0.36524454	-1.1279477	0.31526104	0.69897556	1.0	983	tags=31%, list=24%, signal=40%	
SULFATE ASSIMILATION	SULFATE ASSIMILATION		7	-0.708876	-1.1275159	0.3212121	0.6969489	1.0	1215	tags=100%, list=29%, signal=141%	
CHROMOSOME CONDENSATION	CHROMOSOME CONDENSATION		6	-0.64717877	-1.1273559	0.36575052	0.6945318	1.0	1203	tags=83%, list=29%, signal=117%	
5'-NUCLEOTIDASE ACTIVITY	5'-NUCLEOTIDASE ACTIVITY		5	-0.59277606	-1.1193061	0.4	0.7103753	1.0	1508	tags=80%, list=36%, signal=125%	
L-SERINE AMMONIA-LYASE ACTIVITY	L-SERINE AMMONIA-LYASE ACTIVITY		5	-0.6439248	-1.1171619	0.31900454	0.71253073	1.0	1483	tags=100%, list=36%, signal=155%	
BENT DNA BINDING	BENT DNA BINDING		5	-0.52858746	-1.1166686	0.35714287	0.7107847	1.0	462	tags=60%, list=11%, signal=67%	
TRANSFERASE ACTIVITY, TRANSFERRING ALKYL OR ARYL (OTHER THAN METHYL) GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING ALKYL OR ARYL (OTHER THAN METHYL) GROUPS		8	-0.42371038	-1.1157106	0.30805686	0.7100591	1.0	21	tags=13%, list=1%, signal=13%	
MENAQUINONE BIOSYNTHETIC PROCESS	MENAQUINONE BIOSYNTHETIC PROCESS		9	-0.62062234	-1.1136017	0.39308855	0.71203536	1.0	1347	tags=78%, list=32%, signal=115%	
FUMARATE TRANSPORT	FUMARATE TRANSPORT		5	-0.5534241	-1.1135058	0.36007828	0.7094405	1.0	7	tags=20%, list=0%, signal=20%	
PEPTIDOGLYCAN TURNOVER	PEPTIDOGLYCAN TURNOVER		14	-0.42611447	-1.1114212	0.35610765	0.7117528	1.0	1554	tags=57%, list=37%, signal=91%	
NITROGEN COMPOUND TRANSPORT	NITROGEN COMPOUND TRANSPORT		16	-0.4599387	-1.1086574	0.35526314	0.7153089	1.0	237	tags=25%, list=6%, signal=26%	
DNA TOPOISOMERASE ACTIVITY	DNA TOPOISOMERASE ACTIVITY		7	-0.60796756	-1.1075696	0.39864865	0.7151433	1.0	1433	tags=57%, list=35%, signal=87%	
DNA TOPOLOGICAL CHANGE	DNA TOPOLOGICAL CHANGE		7	-0.60796756	-1.1075696	0.39864865	0.7123278	1.0	1433	tags=57%, list=35%, signal=87%	
PROTEIN MATURATION	PROTEIN MATURATION		16	-0.47868934	-1.1050302	0.38264298	0.71541005	1.0	895	tags=44%, list=22%, signal=56%	
CARBOHYDRATE DERIVATIVE METABOLIC PROCESS	CARBOHYDRATE DERIVATIVE METABOLIC PROCESS		12	-0.3929275	-1.1029392	0.31317493	0.7175866	1.0	843	tags=42%, list=20%, signal=52%	
CYTOPLASMIC SIDE OF PLASMA MEMBRANE	CYTOPLASMIC SIDE OF PLASMA MEMBRANE		12	-0.39784145	-1.1022049	0.32359082	0.7164444	1.0	776	tags=42%, list=19%, signal=51%	
PHOSPHORIC DIESTER HYDROLASE ACTIVITY	PHOSPHORIC DIESTER HYDROLASE ACTIVITY		6	-0.5819692	-1.0979822	0.43168318	0.72268456	1.0	1392	tags=67%, list=34%, signal=100%	
INTRINSIC COMPONENT OF PERIPLASMIC SIDE OF PLASMA MEMBRANE	INTRINSIC COMPONENT OF PERIPLASMIC SIDE OF PLASMA MEMBRANE		5	-0.6721311	-1.0979372	0.35743803	0.7200034	1.0	1366	tags=100%, list=33%, signal=149%	
CYTOCHROME COMPLEX ASSEMBLY	CYTOCHROME COMPLEX ASSEMBLY		12	-0.48925468	-1.095756	0.40202022	0.7222579	1.0	1366	tags=67%, list=33%, signal=99%	
FERRIC IRON BINDING	FERRIC IRON BINDING		6	-0.57384163	-1.0953591	0.38394794	0.72022325	1.0	1618	tags=83%, list=39%, signal=136%	
GLYCEROL METABOLIC PROCESS	GLYCEROL METABOLIC PROCESS		13	-0.46202254	-1.0952493	0.3736462	0.7177733	1.0	702	tags=38%, list=17%, signal=46%	
CELLULAR IRON ION HOMEOSTASIS	CELLULAR IRON ION HOMEOSTASIS		9	-0.48410866	-1.0950619	0.35785288	0.7154128	1.0	1618	tags=78%, list=39%, signal=127%	
HYDROGEN SULFIDE BIOSYNTHETIC PROCESS	HYDROGEN SULFIDE BIOSYNTHETIC PROCESS		6	-0.7270316	-1.0931332	0.28865978	0.7167543	1.0	1139	tags=100%, list=27%, signal=138%	
NUCLEOSIDE-TRIPHOSPHATE DIPHOSPHATASE ACTIVITY	NUCLEOSIDE-TRIPHOSPHATE DIPHOSPHATASE ACTIVITY		5	-0.6180214	-1.0906565	0.4137255	0.7194639	1.0	903	tags=40%, list=22%, signal=51%	
PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PYRIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS		8	-0.49773988	-1.0906483	0.3705263	0.7167798	1.0	1318	tags=75%, list=32%, signal=110%	
EXTRINSIC COMPONENT OF CYTOPLASMIC SIDE OF PLASMA MEMBRANE	EXTRINSIC COMPONENT OF CYTOPLASMIC SIDE OF PLASMA MEMBRANE		12	-0.42603278	-1.0875155	0.3580247	0.72096986	1.0	1305	tags=58%, list=31%, signal=85%	
PHOSPHOLIPID BIOSYNTHETIC PROCESS	PHOSPHOLIPID BIOSYNTHETIC PROCESS		18	-0.396849	-1.0872808	0.36876357	0.71876824	1.0	1128	tags=50%, list=27%, signal=68%	
NUCLEOID	NUCLEOID		16	-0.4342104	-1.086284	0.4257642	0.71802104	1.0	1320	tags=69%, list=32%, signal=100%	
PURINE RIBONUCLEOSIDE SALVAGE	PURINE RIBONUCLEOSIDE SALVAGE		7	-0.51991767	-1.0847638	0.3800905	0.7185932	1.0	938	tags=57%, list=23%, signal=74%	
INTERNAL PEPTIDYL-LYSINE ACETYLATION	INTERNAL PEPTIDYL-LYSINE ACETYLATION		5	-0.5014011	-1.0835234	0.3495935	0.71877944	1.0	572	tags=40%, list=14%, signal=46%	
CELL POLE	CELL POLE		9	-0.51566887	-1.08229	0.4416826	0.7186834	1.0	379	tags=44%, list=9%, signal=49%	
PROTEIN INSERTION INTO MEMBRANE	PROTEIN INSERTION INTO MEMBRANE		7	-0.51620656	-1.08054	0.40461215	0.7194832	1.0	862	tags=43%, list=21%, signal=54%	
IRON-SULFUR CLUSTER ASSEMBLY	IRON-SULFUR CLUSTER ASSEMBLY		19	-0.38505536	-1.0792848	0.3914989	0.7193236	1.0	1226	tags=53%, list=30%, signal=74%	
TRANSAMINASE ACTIVITY	TRANSAMINASE ACTIVITY		22	-0.3821062	-1.0733551	0.40685225	0.7292012	1.0	1098	tags=50%, list=26%, signal=68%	
PEPTIDOGLYCAN BIOSYNTHETIC PROCESS	PEPTIDOGLYCAN BIOSYNTHETIC PROCESS		44	-0.33684534	-1.0721773	0.3723404	0.7289535	1.0	1387	tags=39%, list=33%, signal=57%	
PROTEIN DIMERIZATION ACTIVITY	PROTEIN DIMERIZATION ACTIVITY		14	-0.29495168	-1.0712034	0.33256352	0.72835034	1.0	644	tags=36%, list=16%, signal=42%	
CARBOHYDRATE KINASE ACTIVITY	CARBOHYDRATE KINASE ACTIVITY		7	-0.39521998	-1.0709538	0.3562753	0.72629637	1.0	594	tags=29%, list=14%, signal=33%	
RECOMBINATIONAL REPAIR	RECOMBINATIONAL REPAIR		10	-0.4502613	-1.0701396	0.40899357	0.7255903	1.0	902	tags=40%, list=22%, signal=51%	
