NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NAD+ BINDING	NAD+ BINDING		8	0.3891336	1.0274922	0.39961013	0.9690501	1.0	460	tags=38%, list=11%, signal=42%	
DOUBLE-STRANDED DNA BINDING	DOUBLE-STRANDED DNA BINDING		8	0.4242753	1.0198382	0.41512915	0.9814581	1.0	360	tags=25%, list=9%, signal=27%	
RESPONSE TO IRON(III) ION	RESPONSE TO IRON(III) ION		6	0.49091476	1.0177635	0.50627613	0.97960085	1.0	1195	tags=67%, list=29%, signal=93%	
SPERMIDINE TRANSMEMBRANE TRANSPORT	SPERMIDINE TRANSMEMBRANE TRANSPORT		5	0.6323199	1.0172904	0.5152672	0.9738193	1.0	652	tags=40%, list=16%, signal=47%	
TRANSCRIPTION ANTITERMINATION	TRANSCRIPTION ANTITERMINATION		14	0.32593292	1.0150552	0.4585538	0.9723907	1.0	582	tags=36%, list=14%, signal=41%	
DIPEPTIDE TRANSMEMBRANE TRANSPORT	DIPEPTIDE TRANSMEMBRANE TRANSPORT		18	0.3895136	1.0132253	0.43866172	0.97027236	1.0	1111	tags=50%, list=27%, signal=68%	
DIPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	DIPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		18	0.3895136	1.0132253	0.43866172	0.9636719	1.0	1111	tags=50%, list=27%, signal=68%	
PUTRESCINE CATABOLIC PROCESS	PUTRESCINE CATABOLIC PROCESS		10	0.42010915	1.0066938	0.4940945	0.9725317	1.0	982	tags=50%, list=24%, signal=65%	
'DE NOVO' UMP BIOSYNTHETIC PROCESS	'DE NOVO' UMP BIOSYNTHETIC PROCESS		7	0.45479822	1.0035301	0.4680851	0.97317654	1.0	650	tags=57%, list=16%, signal=68%	
RNA CATABOLIC PROCESS	RNA CATABOLIC PROCESS		10	0.39074928	1.0007095	0.4871795	0.97286296	1.0	161	tags=20%, list=4%, signal=21%	
CELLULOSE BIOSYNTHETIC PROCESS	CELLULOSE BIOSYNTHETIC PROCESS		7	0.48565358	1.0000334	0.50547045	0.96787184	1.0	841	tags=43%, list=20%, signal=54%	
VIRAL ENTRY INTO HOST CELL	VIRAL ENTRY INTO HOST CELL		11	0.3379547	0.9970755	0.48549324	0.9680755	1.0	840	tags=45%, list=20%, signal=57%	
TRANSLATIONAL TERMINATION	TRANSLATIONAL TERMINATION		7	0.51068795	0.99297446	0.5229885	0.97089356	1.0	1109	tags=43%, list=27%, signal=58%	
PROTEIN SECRETION	PROTEIN SECRETION		18	0.28039137	0.9913229	0.4621072	0.9684125	1.0	489	tags=22%, list=12%, signal=25%	
RNA MODIFICATION	RNA MODIFICATION		14	0.41058323	0.9842335	0.5018587	0.9783215	1.0	370	tags=21%, list=9%, signal=23%	
PLASMA MEMBRANE	PLASMA MEMBRANE		1056	0.22347648	0.982238	0.49136275	0.97653615	1.0	1301	tags=37%, list=31%, signal=40%	
POLYSACCHARIDE BIOSYNTHETIC PROCESS	POLYSACCHARIDE BIOSYNTHETIC PROCESS		9	0.43062228	0.97714156	0.510989	0.9816794	1.0	756	tags=44%, list=18%, signal=54%	
NEGATIVE REGULATION OF TRANSLATION	NEGATIVE REGULATION OF TRANSLATION		13	0.42768994	0.9720788	0.5096899	0.98668367	1.0	1320	tags=69%, list=32%, signal=101%	
NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, TERMINATION	NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, TERMINATION		9	0.4334609	0.96630657	0.48632812	0.99278605	1.0	824	tags=67%, list=20%, signal=83%	
D-RIBOSE TRANSMEMBRANE TRANSPORT	D-RIBOSE TRANSMEMBRANE TRANSPORT		5	0.4944357	0.9648189	0.518847	0.98988676	1.0	17	tags=20%, list=0%, signal=20%	
XENOBIOTIC TRANSMEMBRANE TRANSPORTER ACTIVITY	XENOBIOTIC TRANSMEMBRANE TRANSPORTER ACTIVITY		28	0.32317427	0.9640888	0.51648355	0.98513997	1.0	1149	tags=39%, list=28%, signal=54%	
PROTEIN TRANSPORT	PROTEIN TRANSPORT		69	0.28018948	0.96356755	0.5141777	0.98025084	1.0	1138	tags=36%, list=27%, signal=49%	
GDP BINDING	GDP BINDING		6	0.39963847	0.9633831	0.50369006	0.97471297	1.0	11	tags=17%, list=0%, signal=17%	
N-ACETYLGLUCOSAMINE METABOLIC PROCESS	N-ACETYLGLUCOSAMINE METABOLIC PROCESS		5	0.43955487	0.9629277	0.51171875	0.969744	1.0	436	tags=40%, list=10%, signal=45%	
HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY	HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY		5	0.44655326	0.96041834	0.5116279	0.96906984	1.0	822	tags=40%, list=20%, signal=50%	
DNA REPLICATION INITIATION	DNA REPLICATION INITIATION		5	0.5162048	0.9603239	0.575985	0.96340644	1.0	1689	tags=80%, list=41%, signal=135%	
GLUCONATE TRANSMEMBRANE TRANSPORTER ACTIVITY	GLUCONATE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	0.48704737	0.9584727	0.5364373	0.9616854	1.0	1250	tags=71%, list=30%, signal=102%	
ENTEROBACTIN BIOSYNTHETIC PROCESS	ENTEROBACTIN BIOSYNTHETIC PROCESS		8	0.5454662	0.95819515	0.48727983	0.9564882	1.0	235	tags=13%, list=6%, signal=13%	
SOS RESPONSE	SOS RESPONSE		29	0.39702255	0.9574735	0.5396518	0.95218766	1.0	1469	tags=59%, list=35%, signal=90%	
PROTEIN TRANSMEMBRANE TRANSPORTER ACTIVITY	PROTEIN TRANSMEMBRANE TRANSPORTER ACTIVITY		7	0.47382426	0.95695424	0.5318725	0.9475572	1.0	1138	tags=43%, list=27%, signal=59%	
METHYL ACCEPTING CHEMOTAXIS PROTEIN COMPLEX	METHYL ACCEPTING CHEMOTAXIS PROTEIN COMPLEX		7	0.47172794	0.95414436	0.5290581	0.94782305	1.0	682	tags=29%, list=16%, signal=34%	
TRANSPOSASE ACTIVITY	TRANSPOSASE ACTIVITY		5	0.4468014	0.950681	0.53406596	0.9491156	1.0	830	tags=60%, list=20%, signal=75%	
XENOBIOTIC DETOXIFICATION BY TRANSMEMBRANE EXPORT ACROSS THE PLASMA MEMBRANE	XENOBIOTIC DETOXIFICATION BY TRANSMEMBRANE EXPORT ACROSS THE PLASMA MEMBRANE		27	0.30268526	0.94314086	0.51119405	0.95871156	1.0	652	tags=30%, list=16%, signal=35%	
OUTER MEMBRANE	OUTER MEMBRANE		28	0.2497661	0.94105273	0.5929368	0.95747966	1.0	431	tags=18%, list=10%, signal=20%	
DNA REPLICATION, SYNTHESIS OF RNA PRIMER	DNA REPLICATION, SYNTHESIS OF RNA PRIMER		7	0.49907267	0.931674	0.56660414	0.970404	1.0	1571	tags=57%, list=38%, signal=92%	
PRIMOSOME COMPLEX	PRIMOSOME COMPLEX		7	0.49907267	0.931674	0.56660414	0.9648903	1.0	1571	tags=57%, list=38%, signal=92%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-CH GROUP OF DONORS	OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-CH GROUP OF DONORS		11	0.33047557	0.92795086	0.5542857	0.96688956	1.0	1203	tags=55%, list=29%, signal=77%	
HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES	HYDROLASE ACTIVITY, ACTING ON CARBON-NITROGEN (BUT NOT PEPTIDE) BONDS, IN LINEAR AMIDES		7	0.4251391	0.92751026	0.5618661	0.962302	1.0	1058	tags=43%, list=25%, signal=57%	
TRNA MODIFICATION	TRNA MODIFICATION		14	0.42452344	0.9257889	0.5944954	0.96016085	1.0	1420	tags=57%, list=34%, signal=87%	
CARBOHYDRATE TRANSPORT	CARBOHYDRATE TRANSPORT		94	0.27169567	0.9189975	0.5438247	0.96752757	1.0	902	tags=34%, list=22%, signal=43%	
UBIQUINONE BINDING	UBIQUINONE BINDING		6	0.4250952	0.9124869	0.5580952	0.9746757	1.0	958	tags=50%, list=23%, signal=65%	
REGULATION OF GENE EXPRESSION	REGULATION OF GENE EXPRESSION		21	0.29995528	0.9086769	0.61152416	0.97653645	1.0	342	tags=24%, list=8%, signal=26%	
DRUG BINDING	DRUG BINDING		7	0.43584177	0.90479094	0.58733207	0.97847646	1.0	2345	tags=100%, list=56%, signal=229%	
RNA PHOSPHODIESTER BOND HYDROLYSIS, EXONUCLEOLYTIC	RNA PHOSPHODIESTER BOND HYDROLYSIS, EXONUCLEOLYTIC		10	0.35095176	0.9035885	0.5652174	0.9753799	1.0	763	tags=40%, list=18%, signal=49%	
BACTERIAL-TYPE RNA POLYMERASE CORE ENZYME BINDING	BACTERIAL-TYPE RNA POLYMERASE CORE ENZYME BINDING		5	0.44128856	0.9035081	0.5513834	0.97023404	1.0	1041	tags=60%, list=25%, signal=80%	
ENZYME-DIRECTED RRNA PSEUDOURIDINE SYNTHESIS	ENZYME-DIRECTED RRNA PSEUDOURIDINE SYNTHESIS		7	0.43577147	0.90327287	0.5540797	0.9655035	1.0	370	tags=29%, list=9%, signal=31%	
RRNA PSEUDOURIDINE SYNTHASE ACTIVITY	RRNA PSEUDOURIDINE SYNTHASE ACTIVITY		7	0.43577147	0.90327287	0.5540797	0.96034044	1.0	370	tags=29%, list=9%, signal=31%	
OXIDOREDUCTASE ACTIVITY, ACTING ON DIPHENOLS AND RELATED SUBSTANCES AS DONORS, OXYGEN AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON DIPHENOLS AND RELATED SUBSTANCES AS DONORS, OXYGEN AS ACCEPTOR		5	0.48782474	0.894492	0.6072797	0.9705722	1.0	504	tags=40%, list=12%, signal=45%	
LIPID A BIOSYNTHETIC PROCESS	LIPID A BIOSYNTHETIC PROCESS		24	0.35244557	0.8873429	0.6003976	0.97821206	1.0	784	tags=29%, list=19%, signal=36%	
INTRINSIC COMPONENT OF PLASMA MEMBRANE	INTRINSIC COMPONENT OF PLASMA MEMBRANE		13	0.30269495	0.8839953	0.5646853	0.9789115	1.0	633	tags=31%, list=15%, signal=36%	
DORMANCY PROCESS	DORMANCY PROCESS		6	0.35816687	0.8805459	0.6273063	0.98024374	1.0	564	tags=33%, list=14%, signal=39%	
SIGNALING RECEPTOR ACTIVITY	SIGNALING RECEPTOR ACTIVITY		7	0.491057	0.87767714	0.6128405	0.9802539	1.0	683	tags=29%, list=16%, signal=34%	
NEGATIVE REGULATION OF CELL GROWTH	NEGATIVE REGULATION OF CELL GROWTH		5	0.37017024	0.8770601	0.6010929	0.9762142	1.0	44	tags=20%, list=1%, signal=20%	
COPPER ION TRANSPORT	COPPER ION TRANSPORT		5	0.4474988	0.86798143	0.6054159	0.98717517	1.0	277	tags=40%, list=7%, signal=43%	
PEPTIDOGLYCAN CATABOLIC PROCESS	PEPTIDOGLYCAN CATABOLIC PROCESS		15	0.26914015	0.8673461	0.6356589	0.983321	1.0	692	tags=20%, list=17%, signal=24%	
RIBOSOMAL SMALL SUBUNIT BIOGENESIS	RIBOSOMAL SMALL SUBUNIT BIOGENESIS		6	0.42468604	0.86681956	0.61026615	0.979299	1.0	319	tags=33%, list=8%, signal=36%	
NEGATIVE REGULATION OF TRANSLATIONAL INITIATION	NEGATIVE REGULATION OF TRANSLATIONAL INITIATION		7	0.35894263	0.865408	0.6208897	0.97677034	1.0	390	tags=29%, list=9%, signal=31%	
LIPOPOLYSACCHARIDE BIOSYNTHETIC PROCESS	LIPOPOLYSACCHARIDE BIOSYNTHETIC PROCESS		63	0.30077946	0.8475086	0.6660482	1.0	1.0	1390	tags=41%, list=33%, signal=61%	
PROTEIN IMPORT	PROTEIN IMPORT		5	0.42348617	0.8430654	0.6494465	1.0	1.0	1546	tags=60%, list=37%, signal=95%	
INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT	INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT		10	0.38764203	0.8391396	0.6442308	1.0	1.0	1478	tags=40%, list=36%, signal=62%	
FOLIC ACID BIOSYNTHETIC PROCESS	FOLIC ACID BIOSYNTHETIC PROCESS		10	0.38994247	0.8382587	0.62406015	1.0	1.0	529	tags=20%, list=13%, signal=23%	
CELL ENVELOPE SEC PROTEIN TRANSPORT COMPLEX	CELL ENVELOPE SEC PROTEIN TRANSPORT COMPLEX		5	0.40048712	0.8359352	0.6660232	1.0	1.0	1138	tags=60%, list=27%, signal=83%	
SIDEROPHORE TRANSPORT	SIDEROPHORE TRANSPORT		8	0.45959836	0.8335502	0.64132553	1.0	1.0	683	tags=25%, list=16%, signal=30%	
ELECTRON TRANSPORT COUPLED PROTON TRANSPORT	ELECTRON TRANSPORT COUPLED PROTON TRANSPORT		9	0.39888048	0.83340174	0.6893382	0.9959342	1.0	591	tags=56%, list=14%, signal=65%	
GLYCOLATE CATABOLIC PROCESS	GLYCOLATE CATABOLIC PROCESS		6	0.41488808	0.82847565	0.69320387	0.9995184	1.0	1375	tags=50%, list=33%, signal=75%	
3-PHENYLPROPIONATE CATABOLIC PROCESS	3-PHENYLPROPIONATE CATABOLIC PROCESS		11	0.38268986	0.82761925	0.6376518	0.9960946	1.0	1498	tags=55%, list=36%, signal=85%	
DNA METABOLIC PROCESS	DNA METABOLIC PROCESS		17	0.30213013	0.82444036	0.6641075	0.99643034	1.0	659	tags=24%, list=16%, signal=28%	
TRANSLATION	TRANSLATION		105	0.3474744	0.82257056	0.64272213	0.99448705	1.0	741	tags=38%, list=18%, signal=45%	
HELICASE ACTIVITY	HELICASE ACTIVITY		25	0.27171114	0.81935287	0.6509434	0.9948964	1.0	221	tags=12%, list=5%, signal=13%	
TRANSPOSITION, DNA-MEDIATED	TRANSPOSITION, DNA-MEDIATED		7	0.31113663	0.8147992	0.73084885	0.99760973	1.0	830	tags=57%, list=20%, signal=71%	
INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES	INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES		5	0.39175504	0.81354946	0.687251	0.99487805	1.0	2527	tags=100%, list=61%, signal=255%	
AMINO ACID TRANSPORT	AMINO ACID TRANSPORT		81	0.26516163	0.810583	0.6761905	0.994864	1.0	1064	tags=40%, list=26%, signal=52%	
GTPASE ACTIVITY	GTPASE ACTIVITY		23	0.26153848	0.80683553	0.685413	0.9960104	1.0	18	tags=9%, list=0%, signal=9%	
NUCLEIC ACID BINDING	NUCLEIC ACID BINDING		73	0.25063723	0.7941369	0.6726944	1.0	1.0	525	tags=21%, list=13%, signal=23%	
TRANSCRIPTION REGULATORY REGION DNA BINDING	TRANSCRIPTION REGULATORY REGION DNA BINDING		27	0.24984172	0.7912684	0.7519685	1.0	1.0	1401	tags=52%, list=34%, signal=78%	
PEPTIDOGLYCAN BINDING	PEPTIDOGLYCAN BINDING		6	0.3213136	0.7868516	0.7681992	1.0	1.0	243	tags=17%, list=6%, signal=18%	
AMINO ACID TRANSMEMBRANE TRANSPORT	AMINO ACID TRANSMEMBRANE TRANSPORT		22	0.2506675	0.78446263	0.7765958	1.0	1.0	1061	tags=36%, list=26%, signal=49%	
NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION	NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION		9	0.29758117	0.7805449	0.7605364	1.0	1.0	544	tags=22%, list=13%, signal=26%	
PEPTIDE TRANSPORT	PEPTIDE TRANSPORT		37	0.25568745	0.78000957	0.7056604	1.0	1.0	1414	tags=43%, list=34%, signal=65%	
GUANOSINE TETRAPHOSPHATE BINDING	GUANOSINE TETRAPHOSPHATE BINDING		9	0.34323174	0.77630734	0.7222222	1.0	1.0	18	tags=11%, list=0%, signal=11%	
RESPONSE TO ACID CHEMICAL	RESPONSE TO ACID CHEMICAL		5	0.3734805	0.7750985	0.7551789	1.0	1.0	449	tags=20%, list=11%, signal=22%	
6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS TO GLYCERONE PHOSPHATE AND 3-SULFOLACTALDEHYDE	6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS TO GLYCERONE PHOSPHATE AND 3-SULFOLACTALDEHYDE		5	0.40768382	0.7746616	0.6993865	1.0	1.0	246	tags=20%, list=6%, signal=21%	
RNA METHYLTRANSFERASE ACTIVITY	RNA METHYLTRANSFERASE ACTIVITY		11	0.32992503	0.7683978	0.7366412	1.0	1.0	1502	tags=64%, list=36%, signal=99%	
RRNA PROCESSING	RRNA PROCESSING		38	0.28532487	0.76778865	0.6984127	1.0	1.0	1345	tags=47%, list=32%, signal=69%	
ATPASE ACTIVITY	ATPASE ACTIVITY		117	0.18504515	0.75846773	0.82214767	1.0	1.0	357	tags=12%, list=9%, signal=13%	
NICKEL CATION TRANSMEMBRANE TRANSPORT	NICKEL CATION TRANSMEMBRANE TRANSPORT		6	0.42566696	0.7573605	0.7490775	1.0	1.0	539	tags=33%, list=13%, signal=38%	
NITROGEN UTILIZATION	NITROGEN UTILIZATION		7	0.36894315	0.75556964	0.78074867	1.0	1.0	775	tags=43%, list=19%, signal=53%	
NUCLEOSIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	NUCLEOSIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	0.3662112	0.75550765	0.7370518	1.0	1.0	771	tags=43%, list=19%, signal=53%	
NUCLEOSIDE TRANSMEMBRANE TRANSPORT	NUCLEOSIDE TRANSMEMBRANE TRANSPORT		7	0.3662112	0.75550765	0.7370518	0.9996675	1.0	771	tags=43%, list=19%, signal=53%	
'DE NOVO' PYRIMIDINE NUCLEOBASE BIOSYNTHETIC PROCESS	'DE NOVO' PYRIMIDINE NUCLEOBASE BIOSYNTHETIC PROCESS		10	0.27882951	0.7506189	0.7777778	1.0	1.0	856	tags=40%, list=21%, signal=50%	
NEGATIVE REGULATION OF BACTERIAL-TYPE FLAGELLUM-DEPENDENT CELL MOTILITY	NEGATIVE REGULATION OF BACTERIAL-TYPE FLAGELLUM-DEPENDENT CELL MOTILITY		5	0.33141026	0.7505279	0.7711864	0.99780995	1.0	620	tags=40%, list=15%, signal=47%	
MRNA CATABOLIC PROCESS	MRNA CATABOLIC PROCESS		15	0.28650945	0.74886185	0.6923077	0.9957974	1.0	1260	tags=47%, list=30%, signal=67%	
TRNA BINDING	TRNA BINDING		42	0.2885056	0.73886704	0.69911504	1.0	1.0	1124	tags=48%, list=27%, signal=65%	
ETHANOLAMINE CATABOLIC PROCESS	ETHANOLAMINE CATABOLIC PROCESS		13	0.2777778	0.73799336	0.80040324	1.0	1.0	3002	tags=100%, list=72%, signal=360%	
IRON ION TRANSPORT	IRON ION TRANSPORT		9	0.3094617	0.7365586	0.6904762	0.9993957	1.0	665	tags=22%, list=16%, signal=26%	
DIOXYGENASE ACTIVITY	DIOXYGENASE ACTIVITY		9	0.31018865	0.7351881	0.72597134	0.99703044	1.0	1078	tags=44%, list=26%, signal=60%	
BACTERIOCIN TRANSPORT	BACTERIOCIN TRANSPORT		9	0.36824328	0.73492664	0.74556214	0.9932115	1.0	2626	tags=100%, list=63%, signal=271%	
SIDEROPHORE UPTAKE TRANSMEMBRANE TRANSPORTER ACTIVITY	SIDEROPHORE UPTAKE TRANSMEMBRANE TRANSPORTER ACTIVITY		8	0.40412343	0.73163664	0.7348928	0.99348	1.0	683	tags=25%, list=16%, signal=30%	
PROTEIN HOMOTRIMERIZATION	PROTEIN HOMOTRIMERIZATION		7	0.2977336	0.7297726	0.82713753	0.9916393	1.0	372	tags=29%, list=9%, signal=31%	
CYSTEINE EXPORT ACROSS PLASMA MEMBRANE	CYSTEINE EXPORT ACROSS PLASMA MEMBRANE		5	0.3109638	0.7296849	0.82509506	0.987596	1.0	1348	tags=60%, list=32%, signal=89%	
AROMATIC COMPOUND CATABOLIC PROCESS	AROMATIC COMPOUND CATABOLIC PROCESS		13	0.31675372	0.7296645	0.7209776	0.9835325	1.0	1498	tags=54%, list=36%, signal=84%	
ION TRANSPORT	ION TRANSPORT		109	0.21092694	0.7271416	0.75547445	0.9826916	1.0	825	tags=20%, list=20%, signal=25%	
SIDEROPHORE-DEPENDENT IRON IMPORT INTO CELL	SIDEROPHORE-DEPENDENT IRON IMPORT INTO CELL		9	0.4032336	0.72646725	0.75	0.97961736	1.0	2481	tags=100%, list=60%, signal=248%	
PROTEIN TARGETING	PROTEIN TARGETING		8	0.32843006	0.7232814	0.7730627	0.9795398	1.0	1030	tags=38%, list=25%, signal=50%	
BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS	BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS		18	0.34413537	0.72171986	0.73195875	0.9776435	1.0	2729	tags=100%, list=66%, signal=290%	
VALINE BIOSYNTHETIC PROCESS	VALINE BIOSYNTHETIC PROCESS		12	0.35329643	0.7197967	0.75967413	0.975948	1.0	2689	tags=100%, list=65%, signal=283%	
ALDEHYDE DEHYDROGENASE (NAD+) ACTIVITY	ALDEHYDE DEHYDROGENASE (NAD+) ACTIVITY		5	0.40453228	0.71979415	0.7688172	0.97199935	1.0	2474	tags=100%, list=60%, signal=247%	
TRANSLATIONAL ELONGATION	TRANSLATIONAL ELONGATION		6	0.39803785	0.716276	0.77389705	0.9725099	1.0	1001	tags=33%, list=24%, signal=44%	
METHIONINE TRANSPORT	METHIONINE TRANSPORT		5	0.3960123	0.71276104	0.7840671	0.97310054	1.0	1135	tags=40%, list=27%, signal=55%	
DEFENSE RESPONSE TO VIRUS	DEFENSE RESPONSE TO VIRUS		8	0.29430482	0.70946026	0.7648262	0.9731187	1.0	1152	tags=50%, list=28%, signal=69%	
TRNA PROCESSING	TRNA PROCESSING		48	0.25307453	0.70930785	0.7076649	0.96944875	1.0	1361	tags=46%, list=33%, signal=67%	
ASPARTIC-TYPE ENDOPEPTIDASE ACTIVITY	ASPARTIC-TYPE ENDOPEPTIDASE ACTIVITY		7	0.2905776	0.707746	0.84782606	0.96753734	1.0	1237	tags=43%, list=30%, signal=61%	
EXTRACELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS	EXTRACELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS		12	0.3116969	0.7014648	0.80866426	0.97140825	1.0	1623	tags=50%, list=39%, signal=82%	
PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	0.36647168	0.701436	0.7692308	0.9676252	1.0	227	tags=14%, list=5%, signal=15%	
PROTEIN TRANSPORT BY THE SEC COMPLEX	PROTEIN TRANSPORT BY THE SEC COMPLEX		7	0.327003	0.6957923	0.8152985	0.97002417	1.0	1138	tags=43%, list=27%, signal=59%	
GLYCEROL-3-PHOSPHATE TRANSMEMBRANE TRANSPORT	GLYCEROL-3-PHOSPHATE TRANSMEMBRANE TRANSPORT		5	0.37391514	0.68125737	0.8277311	0.98295915	1.0	2601	tags=100%, list=63%, signal=267%	
RIBOSOMAL LARGE SUBUNIT BINDING	RIBOSOMAL LARGE SUBUNIT BINDING		12	0.27217665	0.6806529	0.8086207	0.9798547	1.0	11	tags=8%, list=0%, signal=8%	
ARGININE METABOLIC PROCESS	ARGININE METABOLIC PROCESS		11	0.3174795	0.6799149	0.7706093	0.9768511	1.0	2837	tags=100%, list=68%, signal=315%	
ACETOLACTATE SYNTHASE ACTIVITY	ACETOLACTATE SYNTHASE ACTIVITY		5	0.3763259	0.67464805	0.84368736	0.97902966	1.0	2591	tags=100%, list=62%, signal=266%	
CATION TRANSMEMBRANE TRANSPORT	CATION TRANSMEMBRANE TRANSPORT		32	0.23288868	0.6662276	0.8394834	0.984033	1.0	1604	tags=50%, list=39%, signal=81%	
RESPONSE TO RADIATION	RESPONSE TO RADIATION		50	0.19345854	0.6657238	0.91107076	0.9808042	1.0	1310	tags=42%, list=32%, signal=61%	
DNA DEALKYLATION INVOLVED IN DNA REPAIR	DNA DEALKYLATION INVOLVED IN DNA REPAIR		5	0.29944536	0.66526526	0.8784648	0.97754747	1.0	178	tags=20%, list=4%, signal=21%	
PEPTIDOGLYCAN GLYCOSYLTRANSFERASE ACTIVITY	PEPTIDOGLYCAN GLYCOSYLTRANSFERASE ACTIVITY		7	0.30246013	0.66328275	0.8169014	0.9758414	1.0	2898	tags=100%, list=70%, signal=330%	
FERRIC-ENTEROBACTIN TRANSMEMBRANE TRANSPORTER ACTIVITY	FERRIC-ENTEROBACTIN TRANSMEMBRANE TRANSPORTER ACTIVITY		5	0.38154507	0.6626895	0.82086617	0.9727582	1.0	1273	tags=40%, list=31%, signal=58%	
HEME TRANSPORTER ACTIVITY	HEME TRANSPORTER ACTIVITY		6	0.30927733	0.6488298	0.84099615	0.9835033	1.0	122	tags=17%, list=3%, signal=17%	
PROTEIN DEPHOSPHORYLATION	PROTEIN DEPHOSPHORYLATION		16	0.22350115	0.6484757	0.9134438	0.980251	1.0	834	tags=31%, list=20%, signal=39%	
FERRIC-ENTEROBACTIN IMPORT INTO CELL	FERRIC-ENTEROBACTIN IMPORT INTO CELL		6	0.36580667	0.64626724	0.83365947	0.9787269	1.0	2635	tags=100%, list=63%, signal=273%	
FORMATE DEHYDROGENASE COMPLEX	FORMATE DEHYDROGENASE COMPLEX		7	0.3755426	0.6421207	0.9115385	0.9792102	1.0	2595	tags=100%, list=62%, signal=266%	
FORMATE DEHYDROGENASE (QUINONE) ACTIVITY	FORMATE DEHYDROGENASE (QUINONE) ACTIVITY		7	0.3755426	0.6421207	0.9115385	0.97556996	1.0	2595	tags=100%, list=62%, signal=266%	
GLUTAMATE BIOSYNTHETIC PROCESS	GLUTAMATE BIOSYNTHETIC PROCESS		7	0.29068828	0.63986075	0.8910134	0.9741617	1.0	220	tags=14%, list=5%, signal=15%	
PEPTIDOGLYCAN-ASSOCIATED PEPTIDE TRANSPORT	PEPTIDOGLYCAN-ASSOCIATED PEPTIDE TRANSPORT		5	0.403809	0.6368083	0.8908382	0.97349685	1.0	2477	tags=100%, list=60%, signal=247%	
TRANSPORTER COMPLEX	TRANSPORTER COMPLEX		7	0.3116257	0.63154876	0.839851	0.9748742	1.0	2860	tags=100%, list=69%, signal=321%	
SIDEROPHORE TRANSMEMBRANE TRANSPORT	SIDEROPHORE TRANSMEMBRANE TRANSPORT		9	0.30350143	0.62689215	0.80430526	0.9756362	1.0	683	tags=22%, list=16%, signal=27%	
OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.2915361	0.6216896	0.9052823	0.97683793	1.0	2943	tags=100%, list=71%, signal=343%	
RESPONSE TO UV	RESPONSE TO UV		15	0.24078402	0.6166437	0.86372006	0.97787404	1.0	1422	tags=40%, list=34%, signal=61%	
RRNA METHYLTRANSFERASE ACTIVITY	RRNA METHYLTRANSFERASE ACTIVITY		7	0.3275446	0.61197037	0.88256884	0.97841614	1.0	2794	tags=100%, list=67%, signal=305%	
MRNA BINDING	MRNA BINDING		13	0.27116612	0.6095341	0.85528755	0.97683436	1.0	1244	tags=38%, list=30%, signal=55%	
DRUG EXPORT	DRUG EXPORT		7	0.2575426	0.60928327	0.9270217	0.97355735	1.0	1026	tags=29%, list=25%, signal=38%	
RRNA BASE METHYLATION	RRNA BASE METHYLATION		19	0.25625318	0.6041085	0.8383659	0.97446704	1.0	1288	tags=42%, list=31%, signal=61%	
