NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ARGININE BIOSYNTHETIC PROCESS	ARGININE BIOSYNTHETIC PROCESS		13	0.52862585	1.1848836	0.29766536	0.7956347	1.0	1105	tags=69%, list=27%, signal=94%	
TRANSPOSASE ACTIVITY	TRANSPOSASE ACTIVITY		5	0.68153334	1.1841776	0.28901735	0.79207	1.0	1325	tags=100%, list=32%, signal=147%	
ENZYME ACTIVATOR ACTIVITY	ENZYME ACTIVATOR ACTIVITY		11	0.4444371	1.1806334	0.2519685	0.7968722	1.0	492	tags=27%, list=12%, signal=31%	
COBALT ION TRANSPORT	COBALT ION TRANSPORT		5	0.5655322	1.1793252	0.28861788	0.79481274	1.0	25	tags=20%, list=1%, signal=20%	
PROTEIN REPAIR	PROTEIN REPAIR		10	0.49007666	1.1792588	0.268714	0.78937274	1.0	604	tags=30%, list=15%, signal=35%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-OH GROUP OF DONORS, NAD OR NADP AS ACCEPTOR	OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-OH GROUP OF DONORS, NAD OR NADP AS ACCEPTOR		33	0.3982404	1.1788751	0.2701613	0.784771	1.0	950	tags=36%, list=23%, signal=47%	
NAD(P)H DEHYDROGENASE (QUINONE) ACTIVITY	NAD(P)H DEHYDROGENASE (QUINONE) ACTIVITY		5	0.6692795	1.1784426	0.26534653	0.78049695	1.0	896	tags=60%, list=22%, signal=76%	
LEUCINE BIOSYNTHETIC PROCESS	LEUCINE BIOSYNTHETIC PROCESS		7	0.7215804	1.1764108	0.265625	0.78124523	1.0	819	tags=71%, list=20%, signal=89%	
DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY	DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY		193	0.3179014	1.1759422	0.22896282	0.77706206	1.0	1150	tags=38%, list=28%, signal=50%	
BILE ACID AND BILE SALT TRANSPORT	BILE ACID AND BILE SALT TRANSPORT		15	0.53030753	1.1755872	0.2806324	0.772916	1.0	646	tags=40%, list=16%, signal=47%	
SIGMA FACTOR ANTAGONIST ACTIVITY	SIGMA FACTOR ANTAGONIST ACTIVITY		8	0.4669547	1.1720321	0.23791103	0.7782003	1.0	246	tags=25%, list=6%, signal=27%	
NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION	NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION		9	0.52067804	1.1711154	0.32358673	0.7755965	1.0	933	tags=56%, list=22%, signal=71%	
MONOSACCHARIDE BINDING	MONOSACCHARIDE BINDING		7	0.52494866	1.171064	0.28282827	0.77045476	1.0	51	tags=14%, list=1%, signal=14%	
PROTON TRANSMEMBRANE TRANSPORT	PROTON TRANSMEMBRANE TRANSPORT		45	0.32130262	1.1696795	0.24468085	0.7692061	1.0	359	tags=18%, list=9%, signal=19%	
PATHOGENESIS	PATHOGENESIS		8	0.63028276	1.1636518	0.3280943	0.7806359	1.0	337	tags=25%, list=8%, signal=27%	
PENTOSE-PHOSPHATE SHUNT	PENTOSE-PHOSPHATE SHUNT		10	0.49258447	1.1598192	0.3306773	0.78604746	1.0	990	tags=50%, list=24%, signal=65%	
PEPTIDOGLYCAN CATABOLIC PROCESS	PEPTIDOGLYCAN CATABOLIC PROCESS		15	0.3675854	1.1572231	0.2846154	0.7881925	1.0	1248	tags=53%, list=30%, signal=76%	
GALACTOSE METABOLIC PROCESS	GALACTOSE METABOLIC PROCESS		6	0.67029303	1.1551394	0.3360324	0.78897256	1.0	817	tags=67%, list=20%, signal=83%	
CELL WALL ORGANIZATION	CELL WALL ORGANIZATION		67	0.33113855	1.1529921	0.30255404	0.79020536	1.0	572	tags=18%, list=14%, signal=20%	
FERRIC IRON BINDING	FERRIC IRON BINDING		6	0.50051975	1.1512548	0.26666668	0.7896629	1.0	358	tags=33%, list=9%, signal=36%	
BACTERIAL-TYPE RNA POLYMERASE CORE PROMOTER SEQUENCE-SPECIFIC DNA BINDING	BACTERIAL-TYPE RNA POLYMERASE CORE PROMOTER SEQUENCE-SPECIFIC DNA BINDING		5	0.5079582	1.1487098	0.3001988	0.79194885	1.0	461	tags=40%, list=11%, signal=45%	
AMINOPEPTIDASE ACTIVITY	AMINOPEPTIDASE ACTIVITY		13	0.4741595	1.1464015	0.32738096	0.7933197	1.0	816	tags=31%, list=20%, signal=38%	
GLYCOLATE CATABOLIC PROCESS	GLYCOLATE CATABOLIC PROCESS		6	0.64324486	1.1460347	0.33962265	0.7893823	1.0	1413	tags=83%, list=34%, signal=126%	
PROTEIN-CONTAINING COMPLEX	PROTEIN-CONTAINING COMPLEX		21	0.3673938	1.14536	0.2972441	0.78630316	1.0	1018	tags=29%, list=25%, signal=38%	
CYSTEINE-TYPE PEPTIDASE ACTIVITY	CYSTEINE-TYPE PEPTIDASE ACTIVITY		6	0.5125271	1.1445891	0.29827917	0.78355014	1.0	659	tags=50%, list=16%, signal=59%	
MICROCIN TRANSPORT	MICROCIN TRANSPORT		7	0.5435908	1.1431503	0.35192308	0.782613	1.0	597	tags=29%, list=14%, signal=33%	
PROTEIN-DNA COMPLEX	PROTEIN-DNA COMPLEX		47	0.32840905	1.1426395	0.34593573	0.7790544	1.0	628	tags=23%, list=15%, signal=27%	
SEQUENCE-SPECIFIC DNA BINDING	SEQUENCE-SPECIFIC DNA BINDING		93	0.31844094	1.1416845	0.2653846	0.77670187	1.0	966	tags=31%, list=23%, signal=40%	
ACETOLACTATE SYNTHASE COMPLEX	ACETOLACTATE SYNTHASE COMPLEX		5	0.6936394	1.1411084	0.35166994	0.77339345	1.0	715	tags=60%, list=17%, signal=72%	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION	REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION		11	0.4694663	1.1385485	0.3148515	0.7757605	1.0	461	tags=27%, list=11%, signal=31%	
CARBOHYDRATE BINDING	CARBOHYDRATE BINDING		20	0.39288947	1.1299307	0.29012346	0.7938085	1.0	427	tags=15%, list=10%, signal=17%	
LIPOPOLYSACCHARIDE BIOSYNTHETIC PROCESS	LIPOPOLYSACCHARIDE BIOSYNTHETIC PROCESS		63	0.41626903	1.120397	0.3419483	0.81474495	1.0	329	tags=21%, list=8%, signal=22%	
SIGNAL TRANSDUCTION	SIGNAL TRANSDUCTION		33	0.30799636	1.117841	0.3222004	0.81618214	1.0	334	tags=15%, list=8%, signal=16%	
CELLULAR RESPONSE TO DNA DAMAGE STIMULUS	CELLULAR RESPONSE TO DNA DAMAGE STIMULUS		234	0.26257706	1.115188	0.27938342	0.81819636	1.0	705	tags=20%, list=17%, signal=23%	
COPPER ION BINDING	COPPER ION BINDING		17	0.5273668	1.1144369	0.42222223	0.81543773	1.0	1157	tags=59%, list=28%, signal=81%	
ACETOLACTATE SYNTHASE ACTIVITY	ACETOLACTATE SYNTHASE ACTIVITY		5	0.64201057	1.1128476	0.41568628	0.8147635	1.0	715	tags=40%, list=17%, signal=48%	
PROTEIN IMPORT	PROTEIN IMPORT		5	0.54528445	1.1115596	0.33805668	0.81353855	1.0	790	tags=40%, list=19%, signal=49%	
CHROMOSOME CONDENSATION	CHROMOSOME CONDENSATION		6	0.47055173	1.1077276	0.32617188	0.8180148	1.0	703	tags=33%, list=17%, signal=40%	
PEPTIDOGLYCAN METABOLIC PROCESS	PEPTIDOGLYCAN METABOLIC PROCESS		18	0.4633096	1.1048615	0.3503937	0.81997466	1.0	572	tags=22%, list=14%, signal=26%	
FTSZ-DEPENDENT CYTOKINESIS	FTSZ-DEPENDENT CYTOKINESIS		27	0.28219625	1.1037445	0.3616601	0.81825775	1.0	1054	tags=41%, list=25%, signal=54%	
CELL POLE	CELL POLE		9	0.5525308	1.1010641	0.47713718	0.82059	1.0	739	tags=44%, list=18%, signal=54%	
BILE ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	BILE ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		12	0.55593586	1.1006082	0.43253967	0.8169342	1.0	646	tags=50%, list=16%, signal=59%	
POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY	POTASSIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY		6	0.55573386	1.1004926	0.38358778	0.8126369	1.0	316	tags=33%, list=8%, signal=36%	
CELL ADHESION INVOLVED IN BIOFILM FORMATION	CELL ADHESION INVOLVED IN BIOFILM FORMATION		6	0.53263575	1.0998936	0.3996139	0.80974317	1.0	841	tags=50%, list=20%, signal=63%	
POSITIVE REGULATION OF CATALYTIC ACTIVITY	POSITIVE REGULATION OF CATALYTIC ACTIVITY		14	0.3692104	1.0990324	0.3139535	0.80744934	1.0	721	tags=29%, list=17%, signal=34%	
RESPONSE TO COPPER ION	RESPONSE TO COPPER ION		11	0.61007094	1.0987302	0.39263803	0.80370754	1.0	1556	tags=91%, list=37%, signal=145%	
PLASMA MEMBRANE	PLASMA MEMBRANE		1056	0.23647556	1.0976207	0.27216494	0.8018428	1.0	379	tags=11%, list=9%, signal=9%	
GLYCOGEN METABOLIC PROCESS	GLYCOGEN METABOLIC PROCESS		5	0.66513985	1.0937945	0.43589744	0.8063514	1.0	1393	tags=100%, list=34%, signal=150%	
PLASMA MEMBRANE PROTEIN COMPLEX	PLASMA MEMBRANE PROTEIN COMPLEX		6	0.5536274	1.0915189	0.37995824	0.80755097	1.0	1506	tags=67%, list=36%, signal=104%	
TRANSFERASE ACTIVITY, TRANSFERRING ACYL GROUPS	TRANSFERASE ACTIVITY, TRANSFERRING ACYL GROUPS		65	0.25958538	1.0906813	0.2917505	0.80491865	1.0	744	tags=23%, list=18%, signal=28%	
LIPID BINDING	LIPID BINDING		8	0.4280123	1.0881476	0.3415638	0.8069104	1.0	333	tags=38%, list=8%, signal=41%	
IRON-SULFUR CLUSTER ASSEMBLY	IRON-SULFUR CLUSTER ASSEMBLY		19	0.44445682	1.079512	0.38301888	0.8229429	1.0	830	tags=47%, list=20%, signal=59%	
ARGININE CATABOLIC PROCESS TO GLUTAMATE	ARGININE CATABOLIC PROCESS TO GLUTAMATE		5	0.76398265	1.07904	0.42720306	0.81978965	1.0	983	tags=100%, list=24%, signal=131%	
ARGININE CATABOLIC PROCESS TO SUCCINATE	ARGININE CATABOLIC PROCESS TO SUCCINATE		5	0.76398265	1.07904	0.42720306	0.8154291	1.0	983	tags=100%, list=24%, signal=131%	
RESPONSE TO DRUG	RESPONSE TO DRUG		23	0.38342893	1.0746063	0.41960785	0.8218642	1.0	674	tags=30%, list=16%, signal=36%	
MALATE METABOLIC PROCESS	MALATE METABOLIC PROCESS		6	0.62136424	1.0692474	0.5120482	0.8305864	1.0	1511	tags=83%, list=36%, signal=131%	
PHENYLACETATE CATABOLIC PROCESS	PHENYLACETATE CATABOLIC PROCESS		14	0.51130456	1.0687108	0.44621515	0.8273855	1.0	1196	tags=43%, list=29%, signal=60%	
DETOXIFICATION OF COPPER ION	DETOXIFICATION OF COPPER ION		6	0.70286864	1.066186	0.4318182	0.82930666	1.0	233	tags=33%, list=6%, signal=35%	
RESPONSE TO IONIZING RADIATION	RESPONSE TO IONIZING RADIATION		10	0.35373408	1.0608498	0.35157895	0.83695555	1.0	200	tags=20%, list=5%, signal=21%	
RECOMBINASE ACTIVITY	RECOMBINASE ACTIVITY		5	0.5757697	1.0582716	0.42771083	0.8386986	1.0	1088	tags=60%, list=26%, signal=81%	
COPPER ION TRANSPORT	COPPER ION TRANSPORT		5	0.66425633	1.0581414	0.4396728	0.83472145	1.0	1157	tags=80%, list=28%, signal=111%	
'DE NOVO' NAD BIOSYNTHETIC PROCESS FROM ASPARTATE	'DE NOVO' NAD BIOSYNTHETIC PROCESS FROM ASPARTATE		5	0.5228101	1.0542008	0.48789573	0.8394159	1.0	1465	tags=80%, list=35%, signal=123%	
REGULATION OF TRANSCRIPTION, DNA-TEMPLATED	REGULATION OF TRANSCRIPTION, DNA-TEMPLATED		260	0.2449639	1.0514892	0.3488372	0.841484	1.0	1060	tags=30%, list=26%, signal=38%	
THIOLESTER HYDROLASE ACTIVITY	THIOLESTER HYDROLASE ACTIVITY		7	0.40841138	1.0498303	0.40117416	0.84091955	1.0	774	tags=43%, list=19%, signal=53%	
XENOBIOTIC DETOXIFICATION BY TRANSMEMBRANE EXPORT ACROSS THE PLASMA MEMBRANE	XENOBIOTIC DETOXIFICATION BY TRANSMEMBRANE EXPORT ACROSS THE PLASMA MEMBRANE		27	0.4031112	1.0327085	0.41747573	0.87501377	1.0	646	tags=33%, list=16%, signal=39%	
PORPHYRIN-CONTAINING COMPOUND BIOSYNTHETIC PROCESS	PORPHYRIN-CONTAINING COMPOUND BIOSYNTHETIC PROCESS		15	0.28800774	1.0326116	0.4038877	0.87089807	1.0	128	tags=7%, list=3%, signal=7%	
OXIDOREDUCTASE ACTIVITY, ACTING ON PAIRED DONORS, WITH INCORPORATION OR REDUCTION OF MOLECULAR OXYGEN, NAD(P)H AS ONE DONOR, AND INCORPORATION OF ONE ATOM OF OXYGEN	OXIDOREDUCTASE ACTIVITY, ACTING ON PAIRED DONORS, WITH INCORPORATION OR REDUCTION OF MOLECULAR OXYGEN, NAD(P)H AS ONE DONOR, AND INCORPORATION OF ONE ATOM OF OXYGEN		6	0.47323796	1.0309604	0.41846758	0.87051594	1.0	69	tags=17%, list=2%, signal=17%	
ARGININE CATABOLIC PROCESS	ARGININE CATABOLIC PROCESS		7	0.6160665	1.0271223	0.48775893	0.8748965	1.0	983	tags=57%, list=24%, signal=75%	
PEPTIDE TRANSPORT	PEPTIDE TRANSPORT		37	0.3219208	1.0268465	0.42745098	0.8712185	1.0	751	tags=24%, list=18%, signal=29%	
MONOOXYGENASE ACTIVITY	MONOOXYGENASE ACTIVITY		6	0.5069378	1.0258603	0.4597938	0.8692646	1.0	69	tags=17%, list=2%, signal=17%	
FATTY ACID BETA-OXIDATION	FATTY ACID BETA-OXIDATION		15	0.44823605	1.025105	0.4950884	0.8665987	1.0	1120	tags=47%, list=27%, signal=64%	
BENT DNA BINDING	BENT DNA BINDING		5	0.42169362	1.0238689	0.4056604	0.86537176	1.0	714	tags=40%, list=17%, signal=48%	
CELL DIVISION SITE	CELL DIVISION SITE		32	0.30175373	1.0167547	0.4254902	0.8762024	1.0	996	tags=31%, list=24%, signal=41%	
CARBOHYDRATE:PROTON SYMPORTER ACTIVITY	CARBOHYDRATE:PROTON SYMPORTER ACTIVITY		14	0.37281835	1.0158148	0.43983403	0.87416345	1.0	607	tags=29%, list=15%, signal=33%	
N-ACETYLTRANSFERASE ACTIVITY	N-ACETYLTRANSFERASE ACTIVITY		8	0.46036243	1.0151662	0.48638132	0.87143344	1.0	1462	tags=75%, list=35%, signal=116%	
NAD+ BINDING	NAD+ BINDING		8	0.3596581	1.0148497	0.43661973	0.86799216	1.0	950	tags=38%, list=23%, signal=49%	
PROTEIN TYROSINE KINASE ACTIVITY	PROTEIN TYROSINE KINASE ACTIVITY		5	0.50299054	1.0148324	0.4959514	0.8638785	1.0	693	tags=40%, list=17%, signal=48%	
CELL SEPTUM ASSEMBLY	CELL SEPTUM ASSEMBLY		11	0.29794484	1.0134176	0.41245136	0.86272293	1.0	1600	tags=73%, list=39%, signal=118%	
RIBOSOMAL SMALL SUBUNIT BINDING	RIBOSOMAL SMALL SUBUNIT BINDING		11	0.37471622	1.0133646	0.47683397	0.85877323	1.0	658	tags=36%, list=16%, signal=43%	
DNA BINDING	DNA BINDING		414	0.19500116	1.007617	0.4372549	0.86718404	1.0	754	tags=18%, list=18%, signal=20%	
ENTEROBACTIN TRANSPORT	ENTEROBACTIN TRANSPORT		5	0.58508456	1.0049641	0.546371	0.868469	1.0	1537	tags=80%, list=37%, signal=127%	
CELLULAR RESPONSE TO STARVATION	CELLULAR RESPONSE TO STARVATION		6	0.5491919	1.003473	0.5387674	0.86771864	1.0	1443	tags=67%, list=35%, signal=102%	
BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS	BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS		18	0.47521916	0.99803126	0.5311284	0.8750254	1.0	819	tags=39%, list=20%, signal=48%	
LIPID METABOLIC PROCESS	LIPID METABOLIC PROCESS		74	0.2636339	0.99620944	0.47227925	0.87498736	1.0	950	tags=31%, list=23%, signal=40%	
PROTEIN DEPHOSPHORYLATION	PROTEIN DEPHOSPHORYLATION		16	0.30953047	0.98661846	0.4969819	0.8902135	1.0	905	tags=31%, list=22%, signal=40%	
GLYOXYLATE CYCLE	GLYOXYLATE CYCLE		8	0.49001774	0.97358185	0.5378788	0.91288894	1.0	1397	tags=75%, list=34%, signal=113%	
VALINE BIOSYNTHETIC PROCESS	VALINE BIOSYNTHETIC PROCESS		12	0.4641051	0.9698324	0.5803922	0.91642475	1.0	1563	tags=58%, list=38%, signal=93%	
ENTEROBACTIN BIOSYNTHETIC PROCESS	ENTEROBACTIN BIOSYNTHETIC PROCESS		8	0.7700844	0.96528864	0.6620553	0.92178404	1.0	960	tags=100%, list=23%, signal=130%	
GLUCONEOGENESIS	GLUCONEOGENESIS		14	0.40883747	0.9640341	0.53267324	0.9201081	1.0	542	tags=29%, list=13%, signal=33%	
CATION TRANSMEMBRANE TRANSPORT	CATION TRANSMEMBRANE TRANSPORT		32	0.34870794	0.96401495	0.48478702	0.91603833	1.0	342	tags=22%, list=8%, signal=24%	
TRANSCRIPTION, DNA-TEMPLATED	TRANSCRIPTION, DNA-TEMPLATED		105	0.23851402	0.96389043	0.5533597	0.9121534	1.0	1029	tags=33%, list=25%, signal=43%	
INTEGRAL COMPONENT OF MEMBRANE	INTEGRAL COMPONENT OF MEMBRANE		883	0.20888202	0.96142983	0.5268595	0.91300446	1.0	399	tags=11%, list=10%, signal=9%	
MOVEMENT OF CELL OR SUBCELLULAR COMPONENT	MOVEMENT OF CELL OR SUBCELLULAR COMPONENT		8	0.34598887	0.96125937	0.53004295	0.90925795	1.0	1189	tags=63%, list=29%, signal=87%	
POLYSACCHARIDE TRANSPORT	POLYSACCHARIDE TRANSPORT		6	0.43604133	0.9601527	0.460039	0.9074073	1.0	119	tags=17%, list=3%, signal=17%	
INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES	INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY, INTERCONVERTING ALDOSES AND KETOSES		5	0.42243034	0.9586109	0.48054475	0.90609044	1.0	1160	tags=60%, list=28%, signal=83%	
SIGNALING RECEPTOR ACTIVITY	SIGNALING RECEPTOR ACTIVITY		7	0.6716257	0.9532595	0.72727275	0.91229165	1.0	1100	tags=71%, list=26%, signal=97%	
RESPONSE TO ACID CHEMICAL	RESPONSE TO ACID CHEMICAL		5	0.47964492	0.9526473	0.5531496	0.9095892	1.0	756	tags=40%, list=18%, signal=49%	
TRANSPOSITION	TRANSPOSITION		5	0.45853087	0.9483611	0.560166	0.9139238	1.0	1445	tags=80%, list=35%, signal=123%	
RESPONSE TO ANTIBIOTIC	RESPONSE TO ANTIBIOTIC		95	0.25434735	0.94525874	0.5638945	0.9158626	1.0	646	tags=20%, list=16%, signal=23%	
ARGININE METABOLIC PROCESS	ARGININE METABOLIC PROCESS		11	0.45229125	0.94432306	0.4743083	0.91379255	1.0	1109	tags=64%, list=27%, signal=87%	
RESPONSE TO TOXIC SUBSTANCE	RESPONSE TO TOXIC SUBSTANCE		19	0.33824623	0.94195795	0.5524753	0.91438323	1.0	646	tags=26%, list=16%, signal=31%	
NUCLEOSIDE-TRIPHOSPHATE DIPHOSPHATASE ACTIVITY	NUCLEOSIDE-TRIPHOSPHATE DIPHOSPHATASE ACTIVITY		5	0.4337276	0.9387566	0.512	0.91694564	1.0	878	tags=40%, list=21%, signal=51%	
SIDEROPHORE-DEPENDENT IRON IMPORT INTO CELL	SIDEROPHORE-DEPENDENT IRON IMPORT INTO CELL		9	0.61000985	0.9385194	0.71456695	0.9136595	1.0	1028	tags=56%, list=25%, signal=74%	
CELLULAR COPPER ION HOMEOSTASIS	CELLULAR COPPER ION HOMEOSTASIS		5	0.62584376	0.9375697	0.5780591	0.9115974	1.0	1556	tags=100%, list=37%, signal=160%	
ISOPRENOID BIOSYNTHETIC PROCESS	ISOPRENOID BIOSYNTHETIC PROCESS		11	0.40809387	0.9325242	0.5675676	0.91720384	1.0	335	tags=18%, list=8%, signal=20%	
GALACTOSE TRANSMEMBRANE TRANSPORT	GALACTOSE TRANSMEMBRANE TRANSPORT		7	0.47210333	0.929026	0.57740587	0.92004085	1.0	65	tags=14%, list=2%, signal=14%	
GLYCEROL-3-PHOSPHATE TRANSMEMBRANE TRANSPORT	GLYCEROL-3-PHOSPHATE TRANSMEMBRANE TRANSPORT		5	0.52996886	0.9246147	0.6327801	0.92430973	1.0	854	tags=60%, list=21%, signal=75%	
CALCIUM ION BINDING	CALCIUM ION BINDING		12	0.41425207	0.9180154	0.59498954	0.9327676	1.0	589	tags=33%, list=14%, signal=39%	
INTRAMOLECULAR TRANSFERASE ACTIVITY, PHOSPHOTRANSFERASES	INTRAMOLECULAR TRANSFERASE ACTIVITY, PHOSPHOTRANSFERASES		5	0.3675909	0.91772944	0.57945734	0.9294549	1.0	189	tags=20%, list=5%, signal=21%	
CELLULOSE BIOSYNTHETIC PROCESS	CELLULOSE BIOSYNTHETIC PROCESS		7	0.45036602	0.9170498	0.5632184	0.92678773	1.0	1544	tags=57%, list=37%, signal=91%	
MALTODEXTRIN TRANSPORT	MALTODEXTRIN TRANSPORT		5	0.617406	0.9165681	0.6935167	0.92391783	1.0	1591	tags=100%, list=38%, signal=162%	
SIDEROPHORE UPTAKE TRANSMEMBRANE TRANSPORTER ACTIVITY	SIDEROPHORE UPTAKE TRANSMEMBRANE TRANSPORTER ACTIVITY		8	0.60575545	0.91191113	0.7529412	0.9280817	1.0	1100	tags=63%, list=26%, signal=85%	
SIDEROPHORE TRANSPORT	SIDEROPHORE TRANSPORT		8	0.61900043	0.908624	0.75247526	0.930146	1.0	1331	tags=75%, list=32%, signal=110%	
FERRIC-ENTEROBACTIN TRANSMEMBRANE TRANSPORTER ACTIVITY	FERRIC-ENTEROBACTIN TRANSMEMBRANE TRANSPORTER ACTIVITY		5	0.69406945	0.9082759	0.7233202	0.92719996	1.0	1273	tags=100%, list=31%, signal=144%	
PROTEIN FOLDING	PROTEIN FOLDING		29	0.3172415	0.90661967	0.53992397	0.92629135	1.0	1263	tags=45%, list=30%, signal=64%	
DRUG BINDING	DRUG BINDING		7	0.45864743	0.90386266	0.57831323	0.9273068	1.0	519	tags=29%, list=12%, signal=33%	
ZINC ION BINDING	ZINC ION BINDING		149	0.20184983	0.8993553	0.60160965	0.93194264	1.0	593	tags=16%, list=14%, signal=18%	
NEGATIVE REGULATION OF ENDORIBONUCLEASE ACTIVITY	NEGATIVE REGULATION OF ENDORIBONUCLEASE ACTIVITY		5	0.3772924	0.89884925	0.6372549	0.92929095	1.0	645	tags=40%, list=16%, signal=47%	
PROTEIN HOMOTETRAMERIZATION	PROTEIN HOMOTETRAMERIZATION		56	0.25805742	0.89681774	0.56916994	0.9292468	1.0	552	tags=18%, list=13%, signal=20%	
PUTRESCINE CATABOLIC PROCESS	PUTRESCINE CATABOLIC PROCESS		10	0.35098732	0.8950629	0.5943775	0.9288194	1.0	445	tags=20%, list=11%, signal=22%	
L-FUCOSE CATABOLIC PROCESS	L-FUCOSE CATABOLIC PROCESS		6	0.47852954	0.8941047	0.58232933	0.92679316	1.0	280	tags=17%, list=7%, signal=18%	
TRANSCRIPTION REGULATORY REGION DNA BINDING	TRANSCRIPTION REGULATORY REGION DNA BINDING		27	0.26430416	0.8937784	0.6386233	0.9236454	1.0	1002	tags=33%, list=24%, signal=44%	
THIAMINE PYROPHOSPHATE BINDING	THIAMINE PYROPHOSPHATE BINDING		11	0.35872683	0.8921958	0.61445785	0.92276084	1.0	796	tags=36%, list=19%, signal=45%	
INTEGRAL COMPONENT OF CELL OUTER MEMBRANE	INTEGRAL COMPONENT OF CELL OUTER MEMBRANE		14	0.29961866	0.8914391	0.6206186	0.9204959	1.0	606	tags=21%, list=15%, signal=25%	
TRANSMEMBRANE TRANSPORT	TRANSMEMBRANE TRANSPORT		340	0.2136589	0.89007807	0.67427385	0.9190668	1.0	722	tags=16%, list=17%, signal=18%	
ATP-BINDING CASSETTE (ABC) TRANSPORTER COMPLEX	ATP-BINDING CASSETTE (ABC) TRANSPORTER COMPLEX		100	0.24413636	0.88066995	0.63671875	0.9311454	1.0	918	tags=22%, list=22%, signal=28%	
CYTOLYSIS	CYTOLYSIS		7	0.37655059	0.8802421	0.61904764	0.92827016	1.0	348	tags=29%, list=8%, signal=31%	
POSITIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED	POSITIVE REGULATION OF TRANSCRIPTION, DNA-TEMPLATED		69	0.24102585	0.87840414	0.66924566	0.9277269	1.0	541	tags=20%, list=13%, signal=23%	
PHOSPHOPROTEIN PHOSPHATASE ACTIVITY	PHOSPHOPROTEIN PHOSPHATASE ACTIVITY		15	0.28033027	0.8783992	0.63419485	0.9242134	1.0	905	tags=33%, list=22%, signal=42%	
CELLULAR RESPONSE TO CELL ENVELOPE STRESS	CELLULAR RESPONSE TO CELL ENVELOPE STRESS		7	0.39227948	0.8756652	0.5731463	0.9249584	1.0	870	tags=29%, list=21%, signal=36%	
MAGNESIUM ION BINDING	MAGNESIUM ION BINDING		173	0.20414114	0.87467855	0.6365462	0.9231359	1.0	819	tags=19%, list=20%, signal=23%	
SULFURIC ESTER HYDROLASE ACTIVITY	SULFURIC ESTER HYDROLASE ACTIVITY		10	0.33163196	0.8736099	0.6227545	0.9211963	1.0	663	tags=30%, list=16%, signal=36%	
ISOMERASE ACTIVITY	ISOMERASE ACTIVITY		101	0.19644484	0.8648696	0.68944097	0.9327383	1.0	717	tags=17%, list=17%, signal=20%	
DNA CATABOLIC PROCESS	DNA CATABOLIC PROCESS		10	0.33645877	0.86423093	0.6526946	0.9303564	1.0	1139	tags=40%, list=27%, signal=55%	
CARBOHYDRATE METABOLIC PROCESS	CARBOHYDRATE METABOLIC PROCESS		140	0.25022295	0.8638011	0.60655737	0.9276359	1.0	783	tags=19%, list=19%, signal=22%	
INTRACELLULAR	INTRACELLULAR		7	0.37655506	0.8635261	0.61078995	0.92461455	1.0	765	tags=29%, list=18%, signal=35%	
FERRIC-ENTEROBACTIN IMPORT INTO CELL	FERRIC-ENTEROBACTIN IMPORT INTO CELL		6	0.6305763	0.8610214	0.8181818	0.9254175	1.0	1537	tags=100%, list=37%, signal=159%	
CARBON UTILIZATION	CARBON UTILIZATION		10	0.31371135	0.85882306	0.66462165	0.9256723	1.0	1139	tags=50%, list=27%, signal=69%	
CELL WALL MACROMOLECULE CATABOLIC PROCESS	CELL WALL MACROMOLECULE CATABOLIC PROCESS		6	0.39099446	0.85717225	0.63188976	0.92485243	1.0	183	tags=17%, list=4%, signal=17%	
TERPENOID BIOSYNTHETIC PROCESS	TERPENOID BIOSYNTHETIC PROCESS		7	0.4562819	0.8481899	0.68725866	0.93595105	1.0	182	tags=14%, list=4%, signal=15%	
ISOPENTENYL DIPHOSPHATE BIOSYNTHETIC PROCESS, METHYLERYTHRITOL 4-PHOSPHATE PATHWAY	ISOPENTENYL DIPHOSPHATE BIOSYNTHETIC PROCESS, METHYLERYTHRITOL 4-PHOSPHATE PATHWAY		7	0.4562819	0.8481899	0.68725866	0.9325476	1.0	182	tags=14%, list=4%, signal=15%	
