NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DRUG TRANSMEMBRANE TRANSPORT	DRUG TRANSMEMBRANE TRANSPORT		23	-0.47397462	-1.2147512	0.30528376	0.7397447	1.0	1171	tags=57%, list=28%, signal=78%	
METHYLATION	METHYLATION		57	-0.4268329	-1.2143385	0.31630647	0.7356341	1.0	1292	tags=54%, list=31%, signal=78%	
RNA METHYLATION	RNA METHYLATION		6	-0.62157255	-1.213426	0.26425856	0.7331942	1.0	1513	tags=83%, list=36%, signal=131%	
UDP-N-ACETYLGLUCOSAMINE BIOSYNTHETIC PROCESS	UDP-N-ACETYLGLUCOSAMINE BIOSYNTHETIC PROCESS		6	-0.5682527	-1.2119373	0.22417153	0.73243403	1.0	1184	tags=67%, list=29%, signal=93%	
RNA METHYLTRANSFERASE ACTIVITY	RNA METHYLTRANSFERASE ACTIVITY		11	-0.5887037	-1.2116767	0.29400387	0.72818995	1.0	1688	tags=91%, list=41%, signal=153%	
PHENYLALANINE TRANSPORT	PHENYLALANINE TRANSPORT		7	-0.53302103	-1.20838	0.24131274	0.7321854	1.0	1168	tags=43%, list=28%, signal=60%	
S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE ACTIVITY	S-ADENOSYLMETHIONINE-DEPENDENT METHYLTRANSFERASE ACTIVITY		9	-0.61239195	-1.2062548	0.2706334	0.7334073	1.0	1267	tags=67%, list=31%, signal=96%	
PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS		18	-0.7211608	-1.2060074	0.2591876	0.7291078	1.0	1172	tags=100%, list=28%, signal=139%	
FATTY ACID BIOSYNTHETIC PROCESS	FATTY ACID BIOSYNTHETIC PROCESS		19	-0.5031211	-1.2056383	0.35812134	0.72525966	1.0	1045	tags=58%, list=25%, signal=77%	
INTRACELLULAR PROTEIN TRANSPORT	INTRACELLULAR PROTEIN TRANSPORT		6	-0.7419468	-1.2017505	0.2605364	0.7332467	1.0	819	tags=83%, list=20%, signal=104%	
L-PHENYLALANINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-PHENYLALANINE TRANSMEMBRANE TRANSPORTER ACTIVITY		5	-0.5995996	-1.201294	0.2699029	0.729626	1.0	1168	tags=40%, list=28%, signal=56%	
CYSTEINE BIOSYNTHETIC PROCESS	CYSTEINE BIOSYNTHETIC PROCESS		8	-0.55299056	-1.2006972	0.35074627	0.7264561	1.0	732	tags=63%, list=18%, signal=76%	
INTRINSIC COMPONENT OF PERIPLASMIC SIDE OF PLASMA MEMBRANE	INTRINSIC COMPONENT OF PERIPLASMIC SIDE OF PLASMA MEMBRANE		5	-0.73837674	-1.200355	0.27833003	0.72251934	1.0	365	tags=60%, list=9%, signal=66%	
ASPARTIC-TYPE ENDOPEPTIDASE ACTIVITY	ASPARTIC-TYPE ENDOPEPTIDASE ACTIVITY		7	-0.49813348	-1.2000059	0.25792813	0.7189482	1.0	438	tags=29%, list=11%, signal=32%	
BIOTIN BIOSYNTHETIC PROCESS	BIOTIN BIOSYNTHETIC PROCESS		10	-0.61526096	-1.19983	0.3255814	0.71463627	1.0	1217	tags=80%, list=29%, signal=113%	
METHYLTRANSFERASE ACTIVITY	METHYLTRANSFERASE ACTIVITY		56	-0.42882174	-1.1997265	0.34577602	0.71046036	1.0	1292	tags=55%, list=31%, signal=79%	
NUCLEIC ACID BINDING	NUCLEIC ACID BINDING		73	-0.44618085	-1.1993454	0.35282257	0.7070228	1.0	1284	tags=53%, list=31%, signal=76%	
L-VALINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-VALINE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.56968933	-1.1980886	0.26744187	0.7060043	1.0	1366	tags=71%, list=33%, signal=106%	
EXTRINSIC COMPONENT OF PLASMA MEMBRANE	EXTRINSIC COMPONENT OF PLASMA MEMBRANE		6	-0.55326694	-1.197057	0.29714286	0.7042525	1.0	1551	tags=83%, list=37%, signal=133%	
N-ACETYLGLUCOSAMINE METABOLIC PROCESS	N-ACETYLGLUCOSAMINE METABOLIC PROCESS		5	-0.68275917	-1.1945919	0.2868217	0.70696163	1.0	1184	tags=60%, list=29%, signal=84%	
L-VALINE TRANSMEMBRANE TRANSPORT	L-VALINE TRANSMEMBRANE TRANSPORT		8	-0.5395014	-1.1932467	0.27875245	0.70599496	1.0	1366	tags=63%, list=33%, signal=93%	
NICKEL CATION TRANSPORT	NICKEL CATION TRANSPORT		5	-0.80135006	-1.1899489	0.2524655	0.71130663	1.0	830	tags=100%, list=20%, signal=125%	
SMALL RIBOSOMAL SUBUNIT RRNA BINDING	SMALL RIBOSOMAL SUBUNIT RRNA BINDING		7	-0.7329957	-1.1896542	0.36434108	0.7076152	1.0	1115	tags=100%, list=27%, signal=136%	
RIBOSOME BIOGENESIS	RIBOSOME BIOGENESIS		18	-0.5574536	-1.1892502	0.40480962	0.70416105	1.0	836	tags=50%, list=20%, signal=62%	
GDP BINDING	GDP BINDING		6	-0.6458579	-1.1880735	0.26953125	0.70291394	1.0	1014	tags=67%, list=24%, signal=88%	
BACTERIAL-TYPE FLAGELLUM-DEPENDENT SWARMING MOTILITY	BACTERIAL-TYPE FLAGELLUM-DEPENDENT SWARMING MOTILITY		13	-0.6687725	-1.1878957	0.31809524	0.6990653	1.0	847	tags=69%, list=20%, signal=87%	
RESPONSE TO RADIATION	RESPONSE TO RADIATION		50	-0.38770685	-1.1825606	0.36811024	0.7094278	1.0	631	tags=34%, list=15%, signal=40%	
EXTRINSIC COMPONENT OF CYTOPLASMIC SIDE OF PLASMA MEMBRANE	EXTRINSIC COMPONENT OF CYTOPLASMIC SIDE OF PLASMA MEMBRANE		12	-0.42740175	-1.1781477	0.27450982	0.71744114	1.0	568	tags=33%, list=14%, signal=39%	
FERREDOXIN HYDROGENASE COMPLEX	FERREDOXIN HYDROGENASE COMPLEX		8	-0.66895026	-1.1778859	0.31755424	0.71383536	1.0	990	tags=75%, list=24%, signal=98%	
TRANSCRIPTION ANTITERMINATION	TRANSCRIPTION ANTITERMINATION		14	-0.53437066	-1.1778032	0.32544377	0.70991117	1.0	816	tags=57%, list=20%, signal=71%	
SULFUR CARRIER ACTIVITY	SULFUR CARRIER ACTIVITY		7	-0.47088563	-1.1738559	0.25910932	0.71597266	1.0	1110	tags=57%, list=27%, signal=78%	
'DE NOVO' IMP BIOSYNTHETIC PROCESS	'DE NOVO' IMP BIOSYNTHETIC PROCESS		12	-0.7201159	-1.172866	0.28149608	0.7142147	1.0	1172	tags=100%, list=28%, signal=139%	
GTP BINDING	GTP BINDING		43	-0.38631004	-1.1707326	0.34570312	0.71563643	1.0	1098	tags=49%, list=26%, signal=66%	
NICKEL CATION BINDING	NICKEL CATION BINDING		16	-0.53328985	-1.1688007	0.30214426	0.71702975	1.0	1345	tags=69%, list=32%, signal=101%	
LIPID BIOSYNTHETIC PROCESS	LIPID BIOSYNTHETIC PROCESS		8	-0.6028786	-1.166052	0.31781375	0.7202638	1.0	1040	tags=63%, list=25%, signal=83%	
NADH DEHYDROGENASE ACTIVITY	NADH DEHYDROGENASE ACTIVITY		9	-0.53300196	-1.1653928	0.3266129	0.7181905	1.0	1089	tags=78%, list=26%, signal=105%	
RNA PROCESSING	RNA PROCESSING		21	-0.4899036	-1.1540748	0.32936507	0.7437535	1.0	1191	tags=62%, list=29%, signal=86%	
PILUS ASSEMBLY	PILUS ASSEMBLY		13	-0.43789023	-1.1520422	0.3001988	0.744765	1.0	807	tags=38%, list=19%, signal=48%	
5'-NUCLEOTIDASE ACTIVITY	5'-NUCLEOTIDASE ACTIVITY		5	-0.49316508	-1.1472294	0.28242677	0.75323457	1.0	1758	tags=80%, list=42%, signal=139%	
PYROPHOSPHATASE ACTIVITY	PYROPHOSPHATASE ACTIVITY		7	-0.5450679	-1.1459261	0.35589942	0.7525273	1.0	1258	tags=43%, list=30%, signal=61%	
NUCLEOSIDE METABOLIC PROCESS	NUCLEOSIDE METABOLIC PROCESS		11	-0.541796	-1.1428528	0.369863	0.7559252	1.0	363	tags=36%, list=9%, signal=40%	
POTASSIUM ION BINDING	POTASSIUM ION BINDING		12	-0.48124972	-1.1405749	0.34184676	0.757709	1.0	1068	tags=67%, list=26%, signal=89%	
PROTEIN SECRETION BY THE TYPE II SECRETION SYSTEM	PROTEIN SECRETION BY THE TYPE II SECRETION SYSTEM		12	-0.4926442	-1.1369236	0.34468937	0.763512	1.0	800	tags=33%, list=19%, signal=41%	
L-LEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-LEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.56563556	-1.1306924	0.33655706	0.7752461	1.0	1366	tags=67%, list=33%, signal=99%	
MOLYBDENUM ION BINDING	MOLYBDENUM ION BINDING		16	-0.45741072	-1.1267269	0.35247526	0.78142416	1.0	759	tags=44%, list=18%, signal=53%	
MOLYBDOPTERIN COFACTOR BINDING	MOLYBDOPTERIN COFACTOR BINDING		16	-0.5108772	-1.1259538	0.37654322	0.77929157	1.0	1079	tags=63%, list=26%, signal=84%	
PROTEIN BINDING	PROTEIN BINDING		991	-0.24743319	-1.1232715	0.32830188	0.78156745	1.0	800	tags=27%, list=19%, signal=25%	
NITROGEN COMPOUND METABOLIC PROCESS	NITROGEN COMPOUND METABOLIC PROCESS		19	-0.4140264	-1.121251	0.3433735	0.7826755	1.0	891	tags=42%, list=21%, signal=53%	
ION TRANSMEMBRANE TRANSPORT	ION TRANSMEMBRANE TRANSPORT		8	-0.48236534	-1.1201544	0.36290324	0.7812857	1.0	174	tags=38%, list=4%, signal=39%	
TRANSLATIONAL INITIATION	TRANSLATIONAL INITIATION		6	-0.6739152	-1.1193947	0.4360465	0.77907765	1.0	652	tags=67%, list=16%, signal=79%	
DNA-DIRECTED DNA POLYMERASE ACTIVITY	DNA-DIRECTED DNA POLYMERASE ACTIVITY		14	-0.50676215	-1.118366	0.41152263	0.7776463	1.0	543	tags=29%, list=13%, signal=33%	
L-THREONINE CATABOLIC PROCESS TO PROPIONATE	L-THREONINE CATABOLIC PROCESS TO PROPIONATE		7	-0.63674396	-1.1140429	0.41468254	0.7852205	1.0	197	tags=29%, list=5%, signal=30%	
BACTERIAL-TYPE FLAGELLUM HOOK	BACTERIAL-TYPE FLAGELLUM HOOK		10	-0.71974236	-1.113046	0.41254753	0.78363293	1.0	940	tags=90%, list=23%, signal=116%	
PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	PUTRESCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.588404	-1.1100589	0.41617358	0.7869912	1.0	1677	tags=86%, list=40%, signal=144%	
TRNA PROCESSING	TRNA PROCESSING		48	-0.48710427	-1.1088902	0.44950494	0.7858395	1.0	1191	tags=63%, list=29%, signal=87%	
CHROMOSOME	CHROMOSOME		8	-0.4985809	-1.108007	0.458	0.7841801	1.0	1551	tags=63%, list=37%, signal=100%	
EXONUCLEASE ACTIVITY	EXONUCLEASE ACTIVITY		22	-0.35903397	-1.1052222	0.37669903	0.78709155	1.0	1699	tags=45%, list=41%, signal=77%	
OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-CH GROUP OF DONORS	OXIDOREDUCTASE ACTIVITY, ACTING ON THE CH-CH GROUP OF DONORS		11	-0.46199417	-1.1026435	0.34888437	0.7893605	1.0	675	tags=36%, list=16%, signal=43%	
DIPEPTIDE TRANSPORT	DIPEPTIDE TRANSPORT		5	-0.4569967	-1.0932571	0.32945737	0.8082113	1.0	461	tags=40%, list=11%, signal=45%	
DORMANCY PROCESS	DORMANCY PROCESS		6	-0.5173758	-1.0905012	0.41463414	0.81131214	1.0	783	tags=33%, list=19%, signal=41%	
GLUTAMINE METABOLIC PROCESS	GLUTAMINE METABOLIC PROCESS		15	-0.4421062	-1.087273	0.41269842	0.8146828	1.0	1367	tags=60%, list=33%, signal=89%	
VIRAL GENOME INTEGRATION INTO HOST DNA	VIRAL GENOME INTEGRATION INTO HOST DNA		7	-0.51788855	-1.0868891	0.4027778	0.81160855	1.0	897	tags=43%, list=22%, signal=55%	
ESTABLISHMENT OF INTEGRATED PROVIRAL LATENCY	ESTABLISHMENT OF INTEGRATED PROVIRAL LATENCY		7	-0.51788855	-1.0868891	0.4027778	0.80759066	1.0	897	tags=43%, list=22%, signal=55%	
AMIDE TRANSPORT	AMIDE TRANSPORT		5	-0.5075828	-1.085607	0.39292732	0.8067079	1.0	1027	tags=40%, list=25%, signal=53%	
HEAT SHOCK PROTEIN BINDING	HEAT SHOCK PROTEIN BINDING		5	-0.58988255	-1.0831547	0.43055555	0.8085441	1.0	563	tags=40%, list=14%, signal=46%	
D-GLUCONATE METABOLIC PROCESS	D-GLUCONATE METABOLIC PROCESS		10	-0.5274449	-1.0811173	0.4333996	0.80932873	1.0	1246	tags=70%, list=30%, signal=100%	
REGULATION OF TRANSLATION	REGULATION OF TRANSLATION		25	-0.36266667	-1.0793887	0.45891783	0.8096021	1.0	888	tags=40%, list=21%, signal=51%	
NEGATIVE REGULATION OF TRANSLATION	NEGATIVE REGULATION OF TRANSLATION		13	-0.49186713	-1.0790027	0.4509804	0.80659586	1.0	643	tags=54%, list=15%, signal=64%	
ATPASE-COUPLED TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED TRANSMEMBRANE TRANSPORTER ACTIVITY		19	-0.35777262	-1.0787604	0.35203093	0.8033089	1.0	374	tags=16%, list=9%, signal=17%	
DNA TOPOISOMERASE ACTIVITY	DNA TOPOISOMERASE ACTIVITY		7	-0.49784717	-1.0750126	0.47460938	0.8078067	1.0	1551	tags=57%, list=37%, signal=91%	
DNA TOPOLOGICAL CHANGE	DNA TOPOLOGICAL CHANGE		7	-0.49784714	-1.0750124	0.47460938	0.80395997	1.0	1551	tags=57%, list=37%, signal=91%	
RRNA PROCESSING	RRNA PROCESSING		38	-0.5058431	-1.0730802	0.484	0.80465895	1.0	1550	tags=74%, list=37%, signal=116%	
PROTEIN TARGETING	PROTEIN TARGETING		8	-0.5189004	-1.0714866	0.43495145	0.8045372	1.0	819	tags=63%, list=20%, signal=78%	
NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION	NUCLEOSIDE MONOPHOSPHATE PHOSPHORYLATION		5	-0.5194691	-1.0701613	0.40077072	0.80394316	1.0	480	tags=40%, list=12%, signal=45%	
FRUCTOSE IMPORT	FRUCTOSE IMPORT		5	-0.7128737	-1.0699236	0.44140625	0.8006635	1.0	1197	tags=100%, list=29%, signal=140%	
[NI-FE] HYDROGENASE COMPLEX	[NI-FE] HYDROGENASE COMPLEX		7	-0.7029227	-1.0693073	0.43067226	0.79851925	1.0	477	tags=57%, list=11%, signal=64%	
'DE NOVO' UMP BIOSYNTHETIC PROCESS	'DE NOVO' UMP BIOSYNTHETIC PROCESS		7	-0.61596394	-1.0645702	0.47920793	0.8054362	1.0	1228	tags=71%, list=30%, signal=101%	
CYSTEINE EXPORT ACROSS PLASMA MEMBRANE	CYSTEINE EXPORT ACROSS PLASMA MEMBRANE		5	-0.43783703	-1.0637383	0.38264298	0.80349296	1.0	593	tags=20%, list=14%, signal=23%	
GLUTAMATE BIOSYNTHETIC PROCESS	GLUTAMATE BIOSYNTHETIC PROCESS		7	-0.48754725	-1.0601254	0.401222	0.8078308	1.0	761	tags=57%, list=18%, signal=70%	
SODIUM ION TRANSPORT	SODIUM ION TRANSPORT		20	-0.40607074	-1.0541334	0.42655936	0.81726366	1.0	790	tags=30%, list=19%, signal=37%	
RESPONSE TO X-RAY	RESPONSE TO X-RAY		17	-0.3535995	-1.0536517	0.4413519	0.81453973	1.0	1006	tags=41%, list=24%, signal=54%	
ENDONUCLEASE ACTIVITY	ENDONUCLEASE ACTIVITY		41	-0.27230805	-1.0507053	0.3853755	0.8174933	1.0	1563	tags=46%, list=38%, signal=74%	
EXTRACELLULAR REGION	EXTRACELLULAR REGION		12	-0.39323473	-1.0490059	0.4258189	0.81738406	1.0	1206	tags=67%, list=29%, signal=94%	
REGULATION OF CELL DIVISION	REGULATION OF CELL DIVISION		7	-0.3710204	-1.0487518	0.38519925	0.8142583	1.0	776	tags=43%, list=19%, signal=53%	
BACTERIOCIN TRANSPORT	BACTERIOCIN TRANSPORT		9	-0.45575792	-1.0449113	0.43761995	0.8189375	1.0	14	tags=11%, list=0%, signal=11%	
CARBOHYDRATE KINASE ACTIVITY	CARBOHYDRATE KINASE ACTIVITY		7	-0.4493222	-1.0427594	0.39306358	0.8204917	1.0	1478	tags=71%, list=36%, signal=111%	
6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS TO GLYCERONE PHOSPHATE AND 3-SULFOLACTALDEHYDE	6-SULFOQUINOVOSE(1-) CATABOLIC PROCESS TO GLYCERONE PHOSPHATE AND 3-SULFOLACTALDEHYDE		5	-0.59655446	-1.0420992	0.46435452	0.8185046	1.0	1229	tags=60%, list=30%, signal=85%	
RNA CATABOLIC PROCESS	RNA CATABOLIC PROCESS		10	-0.50439876	-1.0409056	0.5118577	0.8171952	1.0	1181	tags=40%, list=28%, signal=56%	
SPERMIDINE TRANSMEMBRANE TRANSPORT	SPERMIDINE TRANSMEMBRANE TRANSPORT		5	-0.64484113	-1.0381706	0.53479123	0.81970507	1.0	925	tags=60%, list=22%, signal=77%	
HYDROGEN SULFIDE BIOSYNTHETIC PROCESS	HYDROGEN SULFIDE BIOSYNTHETIC PROCESS		6	-0.73498917	-1.038041	0.4446602	0.81629837	1.0	1106	tags=100%, list=27%, signal=136%	
FOLIC ACID BIOSYNTHETIC PROCESS	FOLIC ACID BIOSYNTHETIC PROCESS		10	-0.550762	-1.03781	0.5265226	0.8130345	1.0	1455	tags=70%, list=35%, signal=107%	
HYDRO-LYASE ACTIVITY	HYDRO-LYASE ACTIVITY		12	-0.45859993	-1.0362263	0.45454547	0.81293577	1.0	313	tags=25%, list=8%, signal=27%	
TRANSMEMBRANE SIGNALING RECEPTOR ACTIVITY	TRANSMEMBRANE SIGNALING RECEPTOR ACTIVITY		5	-0.6376567	-1.035218	0.48418972	0.8116385	1.0	1509	tags=100%, list=36%, signal=157%	
RESPONSE TO UNFOLDED PROTEIN	RESPONSE TO UNFOLDED PROTEIN		5	-0.5314368	-1.0349	0.49490836	0.8088907	1.0	563	tags=40%, list=14%, signal=46%	
FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS	FOLIC ACID-CONTAINING COMPOUND BIOSYNTHETIC PROCESS		5	-0.6401592	-1.0324595	0.56626505	0.81017005	1.0	1214	tags=60%, list=29%, signal=85%	
CELL DEATH	CELL DEATH		5	-0.5502079	-1.0308284	0.4606299	0.8099011	1.0	1237	tags=80%, list=30%, signal=114%	
PUTRESCINE TRANSPORT	PUTRESCINE TRANSPORT		15	-0.47073784	-1.0302248	0.4733728	0.8078495	1.0	994	tags=47%, list=24%, signal=61%	
PROTEIN HOMOOLIGOMERIZATION	PROTEIN HOMOOLIGOMERIZATION		9	-0.39370382	-1.0240152	0.4262295	0.81772333	1.0	796	tags=44%, list=19%, signal=55%	
RESPONSE TO UV	RESPONSE TO UV		15	-0.4040085	-1.0206801	0.48255813	0.8214582	1.0	1387	tags=67%, list=33%, signal=100%	
GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS	GLYCEROPHOSPHOLIPID BIOSYNTHETIC PROCESS		5	-0.38781884	-1.0183152	0.42857143	0.82287717	1.0	259	tags=20%, list=6%, signal=21%	
TRANSITION METAL ION BINDING	TRANSITION METAL ION BINDING		8	-0.4864022	-1.0174958	0.45381525	0.8212269	1.0	513	tags=25%, list=12%, signal=28%	
CARBOXYL- OR CARBAMOYLTRANSFERASE ACTIVITY	CARBOXYL- OR CARBAMOYLTRANSFERASE ACTIVITY		8	-0.41023016	-1.016799	0.42718446	0.8192153	1.0	585	tags=38%, list=14%, signal=44%	
DNA RESTRICTION-MODIFICATION SYSTEM	DNA RESTRICTION-MODIFICATION SYSTEM		8	-0.4295623	-1.0154263	0.424	0.81862843	1.0	1026	tags=50%, list=25%, signal=66%	
DNA-DEPENDENT ATPASE ACTIVITY	DNA-DEPENDENT ATPASE ACTIVITY		10	-0.4780315	-1.0149868	0.5390782	0.81618774	1.0	892	tags=40%, list=21%, signal=51%	
PYRIMIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PYRIMIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS		11	-0.50451756	-1.0135584	0.5040486	0.8156742	1.0	675	tags=45%, list=16%, signal=54%	
SIGNAL PEPTIDE PROCESSING	SIGNAL PEPTIDE PROCESSING		5	-0.41670755	-1.0110041	0.44747898	0.81729877	1.0	16	tags=20%, list=0%, signal=20%	
HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY	HYDROXYMETHYL-, FORMYL- AND RELATED TRANSFERASE ACTIVITY		5	-0.50211066	-1.007356	0.51262134	0.8217614	1.0	1399	tags=80%, list=34%, signal=120%	
SODIUM ION TRANSMEMBRANE TRANSPORT	SODIUM ION TRANSMEMBRANE TRANSPORT		6	-0.44003335	-1.007326	0.4470135	0.81849355	1.0	964	tags=33%, list=23%, signal=43%	
PROTEIN METHYLATION	PROTEIN METHYLATION		7	-0.44685593	-1.0065699	0.4990476	0.81686395	1.0	1714	tags=57%, list=41%, signal=97%	
UBIQUINONE BINDING	UBIQUINONE BINDING		6	-0.48678386	-1.0060973	0.4832347	0.81444365	1.0	1761	tags=83%, list=42%, signal=144%	
RRNA PSEUDOURIDINE SYNTHASE ACTIVITY	RRNA PSEUDOURIDINE SYNTHASE ACTIVITY		7	-0.583255	-1.0060179	0.5533597	0.81133986	1.0	1718	tags=86%, list=41%, signal=146%	
PROTEIN METHYLTRANSFERASE ACTIVITY	PROTEIN METHYLTRANSFERASE ACTIVITY		6	-0.47091532	-1.0053413	0.4686907	0.8095835	1.0	1714	tags=67%, list=41%, signal=113%	
PROTEIN HOMOTRIMERIZATION	PROTEIN HOMOTRIMERIZATION		7	-0.38057798	-1.005059	0.42938933	0.8067681	1.0	14	tags=14%, list=0%, signal=14%	
ENZYME-DIRECTED RRNA PSEUDOURIDINE SYNTHESIS	ENZYME-DIRECTED RRNA PSEUDOURIDINE SYNTHESIS		7	-0.583255	-1.0032381	0.55666006	0.8070663	1.0	1718	tags=86%, list=41%, signal=146%	
LEUCINE TRANSPORT	LEUCINE TRANSPORT		5	-0.50154954	-1.0010928	0.5168317	0.8080026	1.0	115	tags=20%, list=3%, signal=21%	
HEME TRANSPORTER ACTIVITY	HEME TRANSPORTER ACTIVITY		6	-0.530465	-0.99932843	0.52208835	0.8078493	1.0	612	tags=67%, list=15%, signal=78%	
CYTOPLASM	CYTOPLASM		797	-0.21240695	-0.996532	0.48336595	0.8098468	1.0	1132	tags=32%, list=27%, signal=36%	
GALACTITOL METABOLIC PROCESS	GALACTITOL METABOLIC PROCESS		6	-0.6056893	-0.99626046	0.54011744	0.807183	1.0	741	tags=50%, list=18%, signal=61%	
SINGLE-STRANDED DNA BINDING	SINGLE-STRANDED DNA BINDING		21	-0.3476259	-0.99602294	0.5254583	0.8044668	1.0	1496	tags=43%, list=36%, signal=67%	
AEROBIC ELECTRON TRANSPORT CHAIN	AEROBIC ELECTRON TRANSPORT CHAIN		7	-0.62686926	-0.9941035	0.52030945	0.80490315	1.0	1555	tags=100%, list=37%, signal=160%	
GUANOSINE TETRAPHOSPHATE BINDING	GUANOSINE TETRAPHOSPHATE BINDING		9	-0.5430549	-0.99206984	0.5553279	0.80528677	1.0	1730	tags=78%, list=42%, signal=133%	
CYTOSOL	CYTOSOL		987	-0.23059738	-0.99155223	0.45210728	0.8030408	1.0	1133	tags=34%, list=27%, signal=36%	
ORGANIC SUBSTANCE TRANSPORT	ORGANIC SUBSTANCE TRANSPORT		11	-0.43495315	-0.98730636	0.47316104	0.80746084	1.0	1936	tags=91%, list=47%, signal=170%	
PROGRAMMED CELL DEATH	PROGRAMMED CELL DEATH		9	-0.53284365	-0.98577493	0.5203426	0.8074855	1.0	376	tags=22%, list=9%, signal=24%	
AEROBIC RESPIRATION	AEROBIC RESPIRATION		25	-0.44680664	-0.9761488	0.54442346	0.821833	1.0	617	tags=32%, list=15%, signal=37%	
TRANSLATIONAL TERMINATION	TRANSLATIONAL TERMINATION		7	-0.5504278	-0.97596085	0.5430862	0.8190613	1.0	1267	tags=71%, list=31%, signal=103%	
NUCLEOID	NUCLEOID		16	-0.3294641	-0.9687785	0.51934826	0.82885194	1.0	491	tags=25%, list=12%, signal=28%	
PYRIMIDINE NUCLEOBASE METABOLIC PROCESS	PYRIMIDINE NUCLEOBASE METABOLIC PROCESS		5	-0.56270826	-0.96738696	0.53861004	0.82835066	1.0	414	tags=40%, list=10%, signal=44%	
ATPASE-COUPLED SULFATE TRANSMEMBRANE TRANSPORTER ACTIVITY	ATPASE-COUPLED SULFATE TRANSMEMBRANE TRANSPORTER ACTIVITY		5	-0.677365	-0.9649444	0.5487078	0.8301069	1.0	1085	tags=80%, list=26%, signal=108%	
RRNA METHYLTRANSFERASE ACTIVITY	RRNA METHYLTRANSFERASE ACTIVITY		7	-0.6063676	-0.96456736	0.62374246	0.82769036	1.0	1640	tags=100%, list=39%, signal=165%	
NEGATIVE REGULATION OF TRANSLATIONAL INITIATION	NEGATIVE REGULATION OF TRANSLATIONAL INITIATION		7	-0.4157412	-0.9631741	0.5131086	0.82720196	1.0	721	tags=43%, list=17%, signal=52%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY		28	-0.36268145	-0.9620325	0.5673077	0.8258887	1.0	1299	tags=43%, list=31%, signal=62%	
ELECTRON TRANSPORT COUPLED PROTON TRANSPORT	ELECTRON TRANSPORT COUPLED PROTON TRANSPORT		9	-0.5091529	-0.95603883	0.5596154	0.8338722	1.0	1555	tags=89%, list=37%, signal=142%	
FIMBRIAL USHER PORIN ACTIVITY	FIMBRIAL USHER PORIN ACTIVITY		10	-0.38830858	-0.950059	0.5263158	0.8417732	1.0	650	tags=30%, list=16%, signal=35%	
O ANTIGEN BIOSYNTHETIC PROCESS	O ANTIGEN BIOSYNTHETIC PROCESS		5	-0.6587163	-0.94925404	0.608871	0.83991426	1.0	1230	tags=80%, list=30%, signal=114%	
L-ISOLEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-ISOLEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		5	-0.48672387	-0.9482203	0.54457366	0.83857125	1.0	1366	tags=60%, list=33%, signal=89%	
BRANCHED-CHAIN AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	BRANCHED-CHAIN AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		5	-0.48672387	-0.9482203	0.54457366	0.83553296	1.0	1366	tags=60%, list=33%, signal=89%	
TRANSPORT	TRANSPORT		25	-0.29671487	-0.94766325	0.5202312	0.8335432	1.0	1134	tags=36%, list=27%, signal=49%	
L-ALPHA-AMINO ACID TRANSMEMBRANE TRANSPORT	L-ALPHA-AMINO ACID TRANSMEMBRANE TRANSPORT		6	-0.45456588	-0.9413991	0.5535714	0.8414477	1.0	129	tags=50%, list=3%, signal=52%	
RIBOFLAVIN BIOSYNTHETIC PROCESS	RIBOFLAVIN BIOSYNTHETIC PROCESS		9	-0.3196094	-0.9390895	0.53413653	0.84269285	1.0	1404	tags=33%, list=34%, signal=50%	
