NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
L-CYSTEINE DESULFHYDRASE ACTIVITY	L-CYSTEINE DESULFHYDRASE ACTIVITY		5	-0.67819875	-1.1294382	0.4	1.0	1.0	484	tags=40%, list=12%, signal=45%	
ENOYL-COA HYDRATASE ACTIVITY	ENOYL-COA HYDRATASE ACTIVITY		7	-0.5946416	-1.1288891	0.35714287	1.0	1.0	542	tags=29%, list=13%, signal=33%	
GLYCEROL CATABOLIC PROCESS	GLYCEROL CATABOLIC PROCESS		9	-0.650192	-1.1259296	0.3816047	1.0	1.0	1054	tags=78%, list=25%, signal=104%	
OXIDATION-REDUCTION PROCESS	OXIDATION-REDUCTION PROCESS		425	-0.32846448	-1.1239076	0.37375745	1.0	1.0	845	tags=29%, list=20%, signal=33%	
PEPTIDE CATABOLIC PROCESS	PEPTIDE CATABOLIC PROCESS		6	-0.6393275	-1.1232435	0.42671615	1.0	1.0	991	tags=50%, list=24%, signal=66%	
PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY	PROTEIN-N(PI)-PHOSPHOHISTIDINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY		28	-0.43637723	-1.1184007	0.37621832	1.0	1.0	667	tags=36%, list=16%, signal=42%	
ZINC ION TRANSPORT	ZINC ION TRANSPORT		7	-0.49550563	-1.1181858	0.38229755	1.0	1.0	896	tags=57%, list=22%, signal=73%	
TRANSCRIPTION REGULATORY REGION DNA BINDING	TRANSCRIPTION REGULATORY REGION DNA BINDING		27	-0.2812161	-1.1174958	0.28455284	1.0	1.0	418	tags=19%, list=10%, signal=20%	
FMN BINDING	FMN BINDING		33	-0.29562613	-1.1168154	0.3056133	1.0	1.0	1259	tags=36%, list=30%, signal=52%	
GLYCEROL METABOLIC PROCESS	GLYCEROL METABOLIC PROCESS		13	-0.5571814	-1.1156157	0.4038835	1.0	1.0	1054	tags=54%, list=25%, signal=72%	
INTRAMOLECULAR TRANSFERASE ACTIVITY, PHOSPHOTRANSFERASES	INTRAMOLECULAR TRANSFERASE ACTIVITY, PHOSPHOTRANSFERASES		5	-0.4878346	-1.1141727	0.3376147	1.0	1.0	799	tags=40%, list=19%, signal=49%	
TRANSPORT	TRANSPORT		25	-0.31820068	-1.1135306	0.27941176	1.0	1.0	963	tags=36%, list=23%, signal=47%	
ION TRANSMEMBRANE TRANSPORT	ION TRANSMEMBRANE TRANSPORT		8	-0.44096747	-1.1011658	0.34563106	1.0	1.0	770	tags=50%, list=19%, signal=61%	
3 IRON, 4 SULFUR CLUSTER BINDING	3 IRON, 4 SULFUR CLUSTER BINDING		8	-0.52971214	-1.0994116	0.38195777	1.0	1.0	96	tags=25%, list=2%, signal=26%	
MONOSACCHARIDE BINDING	MONOSACCHARIDE BINDING		7	-0.5283538	-1.090671	0.39375	1.0	1.0	967	tags=86%, list=23%, signal=112%	
GLYCEROL-3-PHOSPHATE TRANSMEMBRANE TRANSPORT	GLYCEROL-3-PHOSPHATE TRANSMEMBRANE TRANSPORT		5	-0.6162698	-1.0903273	0.44761905	1.0	1.0	997	tags=60%, list=24%, signal=79%	
ENZYME REGULATOR ACTIVITY	ENZYME REGULATOR ACTIVITY		5	-0.57657826	-1.0900536	0.43407708	1.0	1.0	1427	tags=80%, list=34%, signal=122%	
PROTEIN SECRETION	PROTEIN SECRETION		18	-0.4098246	-1.089235	0.35515872	1.0	1.0	1609	tags=67%, list=39%, signal=108%	
DIPEPTIDE TRANSPORT	DIPEPTIDE TRANSPORT		5	-0.46312922	-1.0839845	0.33033708	1.0	1.0	24	tags=20%, list=1%, signal=20%	
GTPASE ACTIVITY	GTPASE ACTIVITY		23	-0.40375426	-1.0793962	0.4181818	1.0	1.0	1426	tags=52%, list=34%, signal=79%	
LIPID BIOSYNTHETIC PROCESS	LIPID BIOSYNTHETIC PROCESS		8	-0.5083249	-1.0792202	0.41226214	1.0	1.0	1162	tags=63%, list=28%, signal=87%	
DNA TOPOISOMERASE ACTIVITY	DNA TOPOISOMERASE ACTIVITY		7	-0.5281042	-1.0733517	0.45182014	1.0	1.0	1468	tags=71%, list=35%, signal=110%	
DNA TOPOLOGICAL CHANGE	DNA TOPOLOGICAL CHANGE		7	-0.5281042	-1.0733517	0.45182014	1.0	1.0	1468	tags=71%, list=35%, signal=110%	
D-RIBOSE TRANSMEMBRANE TRANSPORT	D-RIBOSE TRANSMEMBRANE TRANSPORT		5	-0.60520375	-1.0707583	0.44871795	1.0	1.0	1180	tags=80%, list=28%, signal=112%	
PHOSPHOENOLPYRUVATE-DEPENDENT SUGAR PHOSPHOTRANSFERASE SYSTEM	PHOSPHOENOLPYRUVATE-DEPENDENT SUGAR PHOSPHOTRANSFERASE SYSTEM		53	-0.39884013	-1.0681564	0.4398422	1.0	1.0	737	tags=34%, list=18%, signal=41%	
THIOSULFATE SULFURTRANSFERASE ACTIVITY	THIOSULFATE SULFURTRANSFERASE ACTIVITY		5	-0.56588954	-1.066797	0.43838385	1.0	1.0	75	tags=20%, list=2%, signal=20%	
LYASE ACTIVITY	LYASE ACTIVITY		161	-0.29315397	-1.0630013	0.4	1.0	1.0	1069	tags=37%, list=26%, signal=47%	
NEGATIVE REGULATION OF TRANSLATION	NEGATIVE REGULATION OF TRANSLATION		13	-0.499994	-1.0582434	0.4673913	1.0	1.0	1501	tags=69%, list=36%, signal=108%	
L-ALPHA-AMINO ACID TRANSMEMBRANE TRANSPORT	L-ALPHA-AMINO ACID TRANSMEMBRANE TRANSPORT		6	-0.50340426	-1.0576091	0.42117116	1.0	1.0	868	tags=83%, list=21%, signal=105%	
RESPONSE TO TOXIC SUBSTANCE	RESPONSE TO TOXIC SUBSTANCE		19	-0.33495808	-1.0565051	0.4059633	1.0	1.0	1209	tags=47%, list=29%, signal=67%	
ARCHAEAL OR BACTERIAL-TYPE FLAGELLUM-DEPENDENT CELL MOTILITY	ARCHAEAL OR BACTERIAL-TYPE FLAGELLUM-DEPENDENT CELL MOTILITY		12	-0.6044019	-1.0561223	0.48183557	1.0	1.0	839	tags=67%, list=20%, signal=83%	
CELLULAR OXIDANT DETOXIFICATION	CELLULAR OXIDANT DETOXIFICATION		17	-0.42264327	-1.0524784	0.4437751	1.0	1.0	508	tags=35%, list=12%, signal=40%	
ETHANOLAMINE CATABOLIC PROCESS	ETHANOLAMINE CATABOLIC PROCESS		13	-0.39075953	-1.0524518	0.41101694	1.0	1.0	986	tags=38%, list=24%, signal=50%	
GLUCONATE TRANSMEMBRANE TRANSPORTER ACTIVITY	GLUCONATE TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.54173285	-1.0520029	0.46761134	1.0	1.0	673	tags=57%, list=16%, signal=68%	
PHOSPHOTRANSFERASE ACTIVITY, ALCOHOL GROUP AS ACCEPTOR	PHOSPHOTRANSFERASE ACTIVITY, ALCOHOL GROUP AS ACCEPTOR		24	-0.3480539	-1.0503142	0.41751528	1.0	1.0	964	tags=38%, list=23%, signal=49%	
PROTEIN METHYLATION	PROTEIN METHYLATION		7	-0.4083454	-1.0491319	0.37916666	1.0	1.0	2461	tags=100%, list=59%, signal=245%	
CELL DEATH	CELL DEATH		5	-0.50282735	-1.0472535	0.39219713	1.0	1.0	227	tags=40%, list=5%, signal=42%	
5'-NUCLEOTIDASE ACTIVITY	5'-NUCLEOTIDASE ACTIVITY		5	-0.50175923	-1.0443357	0.4487705	1.0	1.0	1290	tags=40%, list=31%, signal=58%	
CARNITINE METABOLIC PROCESS	CARNITINE METABOLIC PROCESS		12	-0.421119	-1.0428406	0.40936863	1.0	1.0	365	tags=33%, list=9%, signal=36%	
FAD BINDING	FAD BINDING		27	-0.39628536	-1.0413387	0.43883497	1.0	1.0	781	tags=33%, list=19%, signal=41%	
METAL ION BINDING	METAL ION BINDING		638	-0.22722463	-1.0389484	0.42	1.0	1.0	918	tags=26%, list=22%, signal=28%	
STRUCTURAL MOLECULE ACTIVITY	STRUCTURAL MOLECULE ACTIVITY		13	-0.4336115	-1.0387647	0.42610365	1.0	1.0	986	tags=38%, list=24%, signal=50%	
PENTOSE CATABOLIC PROCESS	PENTOSE CATABOLIC PROCESS		8	-0.5081559	-1.0369344	0.46407768	1.0	1.0	789	tags=50%, list=19%, signal=62%	
PHENYLALANINE TRANSPORT	PHENYLALANINE TRANSPORT		7	-0.45333073	-1.0289814	0.41629955	1.0	1.0	502	tags=29%, list=12%, signal=32%	
DNA METABOLIC PROCESS	DNA METABOLIC PROCESS		17	-0.390289	-1.0268487	0.47692308	1.0	1.0	1310	tags=59%, list=32%, signal=86%	
SINGLE-SPECIES BIOFILM FORMATION	SINGLE-SPECIES BIOFILM FORMATION		18	-0.28499132	-1.0217209	0.42626262	1.0	1.0	327	tags=22%, list=8%, signal=24%	
ENDORIBONUCLEASE ACTIVITY	ENDORIBONUCLEASE ACTIVITY		18	-0.36997768	-1.0143487	0.45585215	1.0	1.0	362	tags=22%, list=9%, signal=24%	
MOVEMENT OF CELL OR SUBCELLULAR COMPONENT	MOVEMENT OF CELL OR SUBCELLULAR COMPONENT		8	-0.36594558	-1.0131042	0.44806516	1.0	1.0	44	tags=13%, list=1%, signal=13%	
NUCLEOTIDE METABOLIC PROCESS	NUCLEOTIDE METABOLIC PROCESS		11	-0.34480563	-1.0105917	0.42277992	1.0	1.0	1526	tags=64%, list=37%, signal=100%	
FLAVIN ADENINE DINUCLEOTIDE BINDING	FLAVIN ADENINE DINUCLEOTIDE BINDING		60	-0.27463895	-1.0099146	0.4591195	1.0	1.0	355	tags=18%, list=9%, signal=20%	
FUCOSE METABOLIC PROCESS	FUCOSE METABOLIC PROCESS		7	-0.55315214	-1.008995	0.5207547	1.0	1.0	1408	tags=57%, list=34%, signal=86%	
THREONINE CATABOLIC PROCESS	THREONINE CATABOLIC PROCESS		10	-0.453406	-1.0055351	0.49803922	1.0	1.0	1640	tags=60%, list=39%, signal=99%	
PROTEIN TRANSPORT BY THE SEC COMPLEX	PROTEIN TRANSPORT BY THE SEC COMPLEX		7	-0.5556703	-1.0038719	0.5280665	1.0	1.0	1372	tags=57%, list=33%, signal=85%	
CHEMOTAXIS	CHEMOTAXIS		24	-0.44301704	-0.99864215	0.47884616	1.0	1.0	708	tags=38%, list=17%, signal=45%	
AMINOACYL-TRNA LIGASE ACTIVITY	AMINOACYL-TRNA LIGASE ACTIVITY		25	-0.49737892	-0.9985784	0.5783898	1.0	1.0	1476	tags=64%, list=36%, signal=99%	
GLUTAMINE METABOLIC PROCESS	GLUTAMINE METABOLIC PROCESS		15	-0.38249117	-0.99407023	0.47022587	1.0	1.0	1823	tags=73%, list=44%, signal=130%	
PLASMID MAINTENANCE	PLASMID MAINTENANCE		6	-0.5030068	-0.9938249	0.5361702	1.0	1.0	952	tags=50%, list=23%, signal=65%	
ACETYL-COA C-ACYLTRANSFERASE ACTIVITY	ACETYL-COA C-ACYLTRANSFERASE ACTIVITY		5	-0.56722593	-0.99054915	0.54648954	1.0	1.0	1005	tags=40%, list=24%, signal=53%	
DNA RESTRICTION-MODIFICATION SYSTEM	DNA RESTRICTION-MODIFICATION SYSTEM		8	-0.4465492	-0.98791385	0.5175258	1.0	1.0	777	tags=38%, list=19%, signal=46%	
BACTERIAL-TYPE FLAGELLUM ORGANIZATION	BACTERIAL-TYPE FLAGELLUM ORGANIZATION		18	-0.57111126	-0.9849796	0.5580952	1.0	1.0	843	tags=56%, list=20%, signal=69%	
RECOMBINATIONAL REPAIR	RECOMBINATIONAL REPAIR		10	-0.41686305	-0.9847785	0.5294118	1.0	1.0	1495	tags=70%, list=36%, signal=109%	
DNA BINDING	DNA BINDING		414	-0.17649949	-0.9828816	0.4648241	1.0	1.0	567	tags=15%, list=14%, signal=16%	
RESPONSE TO UNFOLDED PROTEIN	RESPONSE TO UNFOLDED PROTEIN		5	-0.5138788	-0.9812085	0.5263158	1.0	1.0	68	tags=20%, list=2%, signal=20%	
L-ISOLEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY	L-ISOLEUCINE TRANSMEMBRANE TRANSPORTER ACTIVITY		5	-0.5122976	-0.9798172	0.4939173	1.0	1.0	620	tags=40%, list=15%, signal=47%	
BRANCHED-CHAIN AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY	BRANCHED-CHAIN AMINO ACID TRANSMEMBRANE TRANSPORTER ACTIVITY		5	-0.5122976	-0.9798172	0.4939173	1.0	1.0	620	tags=40%, list=15%, signal=47%	
CARBOXYL- OR CARBAMOYLTRANSFERASE ACTIVITY	CARBOXYL- OR CARBAMOYLTRANSFERASE ACTIVITY		8	-0.4106159	-0.97852135	0.48692152	1.0	1.0	888	tags=38%, list=21%, signal=48%	
TETRAPYRROLE BIOSYNTHETIC PROCESS	TETRAPYRROLE BIOSYNTHETIC PROCESS		5	-0.36137897	-0.97657454	0.47211155	1.0	1.0	2655	tags=100%, list=64%, signal=277%	
PROTEIN-DNA COMPLEX	PROTEIN-DNA COMPLEX		47	-0.22623967	-0.976302	0.47912088	1.0	1.0	567	tags=19%, list=14%, signal=22%	
CARBOXYLIC ACID METABOLIC PROCESS	CARBOXYLIC ACID METABOLIC PROCESS		6	-0.50294954	-0.9762401	0.54016066	1.0	1.0	1386	tags=50%, list=33%, signal=75%	
CHROMOSOME	CHROMOSOME		8	-0.46942016	-0.9741832	0.5503212	1.0	1.0	1468	tags=63%, list=35%, signal=96%	
BACTERIAL-TYPE FLAGELLUM BASAL BODY	BACTERIAL-TYPE FLAGELLUM BASAL BODY		18	-0.57434046	-0.9728689	0.5504762	1.0	1.0	1115	tags=72%, list=27%, signal=98%	
PHENYLACETATE CATABOLIC PROCESS	PHENYLACETATE CATABOLIC PROCESS		14	-0.46337268	-0.97259706	0.54457366	1.0	1.0	636	tags=36%, list=15%, signal=42%	
CYTOSOLIC LARGE RIBOSOMAL SUBUNIT	CYTOSOLIC LARGE RIBOSOMAL SUBUNIT		32	-0.579471	-0.9700991	0.5427975	1.0	1.0	1766	tags=100%, list=43%, signal=173%	
SMALL RIBOSOMAL SUBUNIT	SMALL RIBOSOMAL SUBUNIT		13	-0.59142035	-0.97008836	0.5425101	1.0	1.0	1415	tags=85%, list=34%, signal=128%	
OXIDOREDUCTASE ACTIVITY	OXIDOREDUCTASE ACTIVITY		337	-0.3038415	-0.96952546	0.5109344	1.0	1.0	845	tags=28%, list=20%, signal=33%	
PROTEIN TRANSMEMBRANE TRANSPORTER ACTIVITY	PROTEIN TRANSMEMBRANE TRANSPORTER ACTIVITY		7	-0.52396786	-0.96654797	0.5777311	1.0	1.0	1372	tags=86%, list=33%, signal=128%	
PUTRESCINE TRANSPORT	PUTRESCINE TRANSPORT		15	-0.40991774	-0.96644443	0.53846157	1.0	1.0	1326	tags=67%, list=32%, signal=98%	
GLYCEROL-3-PHOSPHATE METABOLIC PROCESS	GLYCEROL-3-PHOSPHATE METABOLIC PROCESS		6	-0.5773744	-0.96282405	0.56827307	1.0	1.0	916	tags=83%, list=22%, signal=107%	
ALCOHOL DEHYDROGENASE (NAD+) ACTIVITY	ALCOHOL DEHYDROGENASE (NAD+) ACTIVITY		6	-0.4026027	-0.9605086	0.52708334	1.0	1.0	699	tags=50%, list=17%, signal=60%	
LARGE RIBOSOMAL SUBUNIT	LARGE RIBOSOMAL SUBUNIT		14	-0.59917855	-0.9603152	0.5433884	1.0	1.0	1674	tags=100%, list=40%, signal=167%	
COA HYDROLASE ACTIVITY	COA HYDROLASE ACTIVITY		5	-0.47535935	-0.9595406	0.5425331	1.0	1.0	1021	tags=60%, list=25%, signal=79%	
LEUCINE TRANSPORT	LEUCINE TRANSPORT		5	-0.44741675	-0.95940536	0.50581396	1.0	1.0	620	tags=60%, list=15%, signal=70%	
INTRAMOLECULAR TRANSFERASE ACTIVITY	INTRAMOLECULAR TRANSFERASE ACTIVITY		6	-0.43922606	-0.959369	0.52577317	1.0	1.0	179	tags=17%, list=4%, signal=17%	
TRNA AMINOACYLATION	TRNA AMINOACYLATION		7	-0.52089006	-0.95654565	0.61586636	1.0	1.0	1220	tags=57%, list=29%, signal=81%	
OLIGOPEPTIDE TRANSPORT	OLIGOPEPTIDE TRANSPORT		6	-0.43149674	-0.95634276	0.51476794	1.0	1.0	24	tags=17%, list=1%, signal=17%	
DNA-DIRECTED 5'-3' RNA POLYMERASE ACTIVITY	DNA-DIRECTED 5'-3' RNA POLYMERASE ACTIVITY		7	-0.5048608	-0.9550187	0.5462012	1.0	1.0	1727	tags=86%, list=42%, signal=146%	
FERROUS IRON BINDING	FERROUS IRON BINDING		23	-0.27694303	-0.9499608	0.530303	1.0	1.0	556	tags=17%, list=13%, signal=20%	
PILUS	PILUS		30	-0.2842672	-0.94952756	0.52993345	1.0	1.0	823	tags=23%, list=20%, signal=29%	
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION	TRNA AMINOACYLATION FOR PROTEIN TRANSLATION		18	-0.4705928	-0.94566154	0.59958506	1.0	1.0	1476	tags=61%, list=36%, signal=94%	
BIOTIN BIOSYNTHETIC PROCESS	BIOTIN BIOSYNTHETIC PROCESS		10	-0.46315852	-0.9448838	0.5561905	1.0	1.0	1527	tags=50%, list=37%, signal=79%	
MENAQUINONE BIOSYNTHETIC PROCESS	MENAQUINONE BIOSYNTHETIC PROCESS		9	-0.4805421	-0.94477195	0.5555556	1.0	1.0	1351	tags=67%, list=33%, signal=99%	
TRANSCRIPTION, DNA-TEMPLATED	TRANSCRIPTION, DNA-TEMPLATED		105	-0.2158145	-0.9425174	0.550813	1.0	1.0	295	tags=12%, list=7%, signal=13%	
MANGANESE ION BINDING	MANGANESE ION BINDING		49	-0.2520852	-0.9416531	0.527451	1.0	1.0	1067	tags=33%, list=26%, signal=43%	
PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS	PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS		18	-0.5406513	-0.9366986	0.640592	1.0	1.0	1717	tags=72%, list=41%, signal=123%	
CHROMOSOME SEGREGATION	CHROMOSOME SEGREGATION		13	-0.3253267	-0.93628925	0.5258621	1.0	1.0	1215	tags=46%, list=29%, signal=65%	
L-THREONINE CATABOLIC PROCESS TO PROPIONATE	L-THREONINE CATABOLIC PROCESS TO PROPIONATE		7	-0.4665361	-0.936125	0.55	1.0	1.0	478	tags=29%, list=12%, signal=32%	
COENZYME BINDING	COENZYME BINDING		10	-0.36715692	-0.93583006	0.5259117	1.0	1.0	926	tags=50%, list=22%, signal=64%	
INTEGRAL COMPONENT OF CELL OUTER MEMBRANE	INTEGRAL COMPONENT OF CELL OUTER MEMBRANE		14	-0.3185963	-0.9354489	0.5230415	1.0	1.0	631	tags=29%, list=15%, signal=34%	
CYTOLYSIS	CYTOLYSIS		7	-0.3839058	-0.93152714	0.55505615	1.0	1.0	437	tags=43%, list=11%, signal=48%	
SMALL RIBOSOMAL SUBUNIT RRNA BINDING	SMALL RIBOSOMAL SUBUNIT RRNA BINDING		7	-0.56469816	-0.93121344	0.6020833	1.0	1.0	1611	tags=71%, list=39%, signal=116%	
HEME TRANSPORTER ACTIVITY	HEME TRANSPORTER ACTIVITY		6	-0.48517087	-0.927835	0.5610278	1.0	1.0	29	tags=17%, list=1%, signal=17%	
AMINOPEPTIDASE ACTIVITY	AMINOPEPTIDASE ACTIVITY		13	-0.37652862	-0.92708474	0.56740445	1.0	1.0	991	tags=46%, list=24%, signal=60%	
MRNA 5'-UTR BINDING	MRNA 5'-UTR BINDING		6	-0.5353716	-0.9236242	0.6	1.0	1.0	1611	tags=83%, list=39%, signal=136%	
TRICARBOXYLIC ACID CYCLE	TRICARBOXYLIC ACID CYCLE		29	-0.45235178	-0.9235079	0.5984556	1.0	1.0	1519	tags=62%, list=37%, signal=97%	
COBALAMIN BIOSYNTHETIC PROCESS	COBALAMIN BIOSYNTHETIC PROCESS		8	-0.39175758	-0.9234863	0.5328032	1.0	1.0	400	tags=25%, list=10%, signal=28%	
CELLULAR RESPONSE TO DNA DAMAGE STIMULUS	CELLULAR RESPONSE TO DNA DAMAGE STIMULUS		234	-0.20843206	-0.9233383	0.6042553	1.0	1.0	673	tags=18%, list=16%, signal=21%	
PILUS ORGANIZATION	PILUS ORGANIZATION		33	-0.31704432	-0.9195873	0.5811966	1.0	1.0	1226	tags=36%, list=30%, signal=51%	
FORMATE C-ACETYLTRANSFERASE ACTIVITY	FORMATE C-ACETYLTRANSFERASE ACTIVITY		5	-0.43110356	-0.91861105	0.5566219	1.0	1.0	1369	tags=40%, list=33%, signal=60%	
BACTERIAL-TYPE FLAGELLUM	BACTERIAL-TYPE FLAGELLUM		24	-0.5029664	-0.91801554	0.6041667	1.0	1.0	839	tags=50%, list=20%, signal=62%	
TRANSLATION	TRANSLATION		105	-0.44082457	-0.9128165	0.6207627	1.0	1.0	1706	tags=78%, list=41%, signal=129%	
DAMAGED DNA BINDING	DAMAGED DNA BINDING		8	-0.43121946	-0.9112195	0.575	1.0	1.0	1376	tags=75%, list=33%, signal=112%	
RIBOSOME BIOGENESIS	RIBOSOME BIOGENESIS		18	-0.42853284	-0.9090468	0.6438053	1.0	1.0	1450	tags=44%, list=35%, signal=68%	
NICKEL CATION BINDING	NICKEL CATION BINDING		16	-0.36830512	-0.9076311	0.62091506	1.0	1.0	1490	tags=50%, list=36%, signal=78%	
DNA-TEMPLATED TRANSCRIPTION, TERMINATION	DNA-TEMPLATED TRANSCRIPTION, TERMINATION		6	-0.56185365	-0.9075085	0.67432153	1.0	1.0	1617	tags=67%, list=39%, signal=109%	
CHAPERONE COFACTOR-DEPENDENT PROTEIN REFOLDING	CHAPERONE COFACTOR-DEPENDENT PROTEIN REFOLDING		8	-0.459143	-0.90734535	0.56421053	1.0	1.0	331	tags=25%, list=8%, signal=27%	
CELLULAR AMINO ACID CATABOLIC PROCESS	CELLULAR AMINO ACID CATABOLIC PROCESS		8	-0.44467324	-0.90690315	0.6344294	0.99766105	1.0	134	tags=25%, list=3%, signal=26%	
POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION	POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, INITIATION		10	-0.33813015	-0.9059047	0.59196615	0.99565285	1.0	551	tags=30%, list=13%, signal=35%	
INTRACELLULAR	INTRACELLULAR		7	-0.43334273	-0.905022	0.5479452	0.99341726	1.0	1153	tags=57%, list=28%, signal=79%	
'DE NOVO' IMP BIOSYNTHETIC PROCESS	'DE NOVO' IMP BIOSYNTHETIC PROCESS		12	-0.5465711	-0.90458643	0.67164177	0.99041563	1.0	1639	tags=67%, list=39%, signal=110%	
RIBONUCLEASE ACTIVITY	RIBONUCLEASE ACTIVITY		6	-0.42377973	-0.90421027	0.60638297	0.9873484	1.0	559	tags=33%, list=13%, signal=38%	
CARBOHYDRATE TRANSPORT	CARBOHYDRATE TRANSPORT		94	-0.2941583	-0.902174	0.60119045	0.9874678	1.0	548	tags=24%, list=13%, signal=28%	
LARGE RIBOSOMAL SUBUNIT RRNA BINDING	LARGE RIBOSOMAL SUBUNIT RRNA BINDING		8	-0.59831125	-0.8988063	0.6371134	0.989727	1.0	1674	tags=100%, list=40%, signal=167%	
TRNA WOBBLE URIDINE MODIFICATION	TRNA WOBBLE URIDINE MODIFICATION		7	-0.4432168	-0.89646393	0.62445414	0.9903633	1.0	1214	tags=71%, list=29%, signal=101%	
DRUG TRANSMEMBRANE TRANSPORT	DRUG TRANSMEMBRANE TRANSPORT		23	-0.32542434	-0.8946588	0.6043011	0.9898558	1.0	570	tags=30%, list=14%, signal=35%	
PUTRESCINE CATABOLIC PROCESS	PUTRESCINE CATABOLIC PROCESS		10	-0.3449544	-0.891663	0.61044174	0.99162513	1.0	584	tags=30%, list=14%, signal=35%	
FATTY ACID BETA-OXIDATION	FATTY ACID BETA-OXIDATION		15	-0.36885107	-0.8908542	0.6143411	0.9893477	1.0	542	tags=27%, list=13%, signal=31%	
BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS	BRANCHED-CHAIN AMINO ACID BIOSYNTHETIC PROCESS		18	-0.38800675	-0.8896713	0.6417323	0.9878869	1.0	568	tags=28%, list=14%, signal=32%	
BRANCHED-CHAIN AMINO ACID TRANSPORT	BRANCHED-CHAIN AMINO ACID TRANSPORT		6	-0.43126673	-0.8888582	0.5920746	0.98575866	1.0	620	tags=33%, list=15%, signal=39%	
BACTERIAL-TYPE FLAGELLUM HOOK	BACTERIAL-TYPE FLAGELLUM HOOK		10	-0.5820196	-0.8885748	0.6589595	0.98260444	1.0	1115	tags=60%, list=27%, signal=82%	
GLUCONATE TRANSMEMBRANE TRANSPORT	GLUCONATE TRANSMEMBRANE TRANSPORT		8	-0.4466813	-0.88784057	0.61336035	0.9802601	1.0	673	tags=50%, list=16%, signal=60%	
NICKEL CATION TRANSPORT	NICKEL CATION TRANSPORT		5	-0.57184184	-0.887668	0.7076271	0.97692907	1.0	1782	tags=100%, list=43%, signal=175%	
PROTEIN-PHOSPHOCYSTEINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY	PROTEIN-PHOSPHOCYSTEINE-SUGAR PHOSPHOTRANSFERASE ACTIVITY		20	-0.38226765	-0.88704044	0.60665363	0.97449476	1.0	737	tags=40%, list=18%, signal=48%	
NUCLEOSIDE METABOLIC PROCESS	NUCLEOSIDE METABOLIC PROCESS		11	-0.4192297	-0.8859096	0.6082474	0.97293115	1.0	1515	tags=73%, list=36%, signal=114%	
AROMATIC COMPOUND CATABOLIC PROCESS	AROMATIC COMPOUND CATABOLIC PROCESS		13	-0.396099	-0.88468224	0.61685824	0.9716432	1.0	904	tags=38%, list=22%, signal=49%	
CELLULAR PROTEIN MODIFICATION PROCESS	CELLULAR PROTEIN MODIFICATION PROCESS		20	-0.2903897	-0.8816128	0.64270616	0.97348344	1.0	1463	tags=45%, list=35%, signal=69%	
ACYL-COA DEHYDROGENASE ACTIVITY	ACYL-COA DEHYDROGENASE ACTIVITY		5	-0.39478645	-0.87926763	0.637827	0.97425413	1.0	140	tags=20%, list=3%, signal=21%	
FRUCTOSE IMPORT	FRUCTOSE IMPORT		5	-0.5761813	-0.8784474	0.6931818	0.97219306	1.0	1764	tags=100%, list=42%, signal=174%	
INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT	INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT		10	-0.4593637	-0.87113744	0.68907565	0.9812047	1.0	1372	tags=60%, list=33%, signal=89%	
PENTOSE-PHOSPHATE SHUNT, NON-OXIDATIVE BRANCH	PENTOSE-PHOSPHATE SHUNT, NON-OXIDATIVE BRANCH		7	-0.40543544	-0.870485	0.62126863	0.97884834	1.0	506	tags=29%, list=12%, signal=32%	
RIBOSOME	RIBOSOME		60	-0.4622229	-0.8700307	0.6270161	0.9761735	1.0	1766	tags=90%, list=43%, signal=154%	
OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY	OLIGOPEPTIDE TRANSMEMBRANE TRANSPORTER ACTIVITY		6	-0.41890475	-0.8660512	0.6608315	0.9795195	1.0	24	tags=17%, list=1%, signal=17%	
ATP-DEPENDENT PEPTIDASE ACTIVITY	ATP-DEPENDENT PEPTIDASE ACTIVITY		7	-0.37264833	-0.8628299	0.61	0.9814997	1.0	2609	tags=100%, list=63%, signal=269%	
TRNA WOBBLE POSITION URIDINE THIOLATION	TRNA WOBBLE POSITION URIDINE THIOLATION		6	-0.4077649	-0.8606722	0.6398305	0.98154354	1.0	1298	tags=50%, list=31%, signal=73%	
HEAT SHOCK PROTEIN BINDING	HEAT SHOCK PROTEIN BINDING		5	-0.45817643	-0.8604544	0.67633927	0.97846854	1.0	68	tags=20%, list=2%, signal=20%	
